recipe_id,slug,base_recipe_id,variant_id,name_ru,historical_name,alt_names,recipe_type,subcategory,description_ru,period_from,period_to,valid_for_1230,region_scope,cultural_scope,historical_confidence,recipe_evidence_type,evidence_basis,source_ids,social_scope,profession_scope,religious_scope,fasting_status,season_scope,month_scope,ingredient_ids,ingredient_quantities_historical,ingredient_quantities_reconstruction,optional_ingredient_ids,substitutions,intermediate_product_ids,tool_ids,vessel_ids,fuel_ids,location_ids,preparation_steps,heating_method,estimated_temperature_c,temperature_basis,historical_time,reconstruction_time_minutes,fermentation_time,resting_time,drying_time,yield,servings,portion_mass_estimate,portion_basis,finished_item_id,finished_item_state,byproduct_ids,waste_item_ids,storage_container_ids,storage_location_ids,estimated_shelf_life,shelf_life_basis,rarity,relative_cost,relative_cost_basis,made_by_activity_ids,profession_ids,image_refs,anachronism_risk,do_not_confuse_with,notes_for_gameplay,notes_for_image_generation,notes_for_modern_reconstruction,modern_food_safety_notes,technical_profile,automatic_generation_policy
RCP0210,cyprinid_salted,RCP0200,cyprinid,"Карповая рыба, вид не уточнён, солёная",unknown,[],preservation,fish_salted,"Исторически осторожная технологическая запись: Карповая рыба, вид не уточнён, солёная.",1180,1260,true,Великий Новгород и Новгородская земля,"[""Novgorod Rus""]",B,ingredient_based_reconstruction,"Сочетание источников по ингредиентам, материальной технологии и близким письменным данным; точные граммы, минуты и температуры являются реконструкцией.","[""SRC040"",""FSRC010"",""SRC025"",""FSRC002"",""FSRC003"",""SRC040"",""FSRC010""]","[""common""]","[""PRO0094"",""PRO0095"",""PRO0093""]","[""ordinary_day""]",conditional,"[""spring"",""summer"",""autumn"",""winter""]","[""jan"",""feb"",""mar"",""apr"",""may"",""jun"",""jul"",""aug"",""sep"",""oct"",""nov"",""dec""]","[""ING0134"",""ING0003""]","{""ING0134"":""unknown"",""ING0003"":""unknown""}","{""ING0134"":{""amount"":""as available / reconstruction range not fixed"",""basis"":""modern_reconstruction""},""ING0003"":{""min_g"":2,""max_g"":20,""basis"":""modern_reconstruction; preservation processes may override""}}",[],[],[],"[""FSH0002"",""POT0002"",""HOU0018""]","[""FSH0028"",""FSH0017"",""FSH0003"",""HOU0015""]",[],"[""ARC0031"",""ARC0026""]","[""RST000959"",""RST000960"",""RST000961""]",none,"{""min"":null,""max"":null}",not_applicable,unknown,"{""min"":1440,""max"":20160}",none,none,none,one household batch,10,gameplay estimate; depends on household and scarcity,gameplay_estimate,FOD0063,ready_to_eat,[],[],"[""FSH0017"",""HOU0015""]","[""ARC0026"",""ARC0018""]",method-dependent reconstruction,reconstruction_estimate,common,medium,inferred,"[""ACT00466"",""ACT00471""]","[""PRO0094"",""PRO0095"",""PRO0093""]","[""FIMG0015"",""FIMG0016""]",low,,,,,"Use a validated modern preservation process, not these broad historical ranges.",{},enabled
RCP0211,cyprinid_dried,RCP0203,cyprinid,"Карповая рыба, вид не уточнён, сушёная",unknown,[],preservation,fish_dried,"Исторически осторожная технологическая запись: Карповая рыба, вид не уточнён, сушёная.",1180,1260,true,Великий Новгород и Новгородская земля,"[""Novgorod Rus""]",B,ingredient_based_reconstruction,"Сочетание источников по ингредиентам, материальной технологии и близким письменным данным; точные граммы, минуты и температуры являются реконструкцией.","[""SRC040"",""FSRC010"",""SRC025"",""FSRC002"",""FSRC003"",""SRC040"",""FSRC010""]","[""common""]","[""PRO0094"",""PRO0095"",""PRO0093""]","[""ordinary_day""]",conditional,"[""spring"",""summer"",""autumn"",""winter""]","[""jan"",""feb"",""mar"",""apr"",""may"",""jun"",""jul"",""aug"",""sep"",""oct"",""nov"",""dec""]","[""ING0134""]","{""ING0134"":""unknown""}","{""ING0134"":{""amount"":""as available / reconstruction range not fixed"",""basis"":""modern_reconstruction""}}","[""ING0003""]",[],[],"[""FSH0002"",""POT0002"",""HOU0018""]","[""FSH0028"",""FSH0017"",""FSH0003"",""HOU0015""]",[],"[""ARC0031"",""ARC0026""]","[""RST000962"",""RST000963"",""RST000964""]",none,"{""min"":null,""max"":null}",not_applicable,unknown,"{""min"":1440,""max"":20160}",none,none,none,one household batch,10,gameplay estimate; depends on household and scarcity,gameplay_estimate,FOD0011,ready_to_eat,[],[],"[""FSH0017"",""HOU0015""]","[""ARC0026"",""ARC0018""]",method-dependent reconstruction,reconstruction_estimate,common,medium,inferred,"[""ACT00466"",""ACT00471""]","[""PRO0094"",""PRO0095"",""PRO0093""]","[""FIMG0015"",""FIMG0016""]",low,,,,,"Use a validated modern preservation process, not these broad historical ranges.",{},enabled
RCP0212,bream_salted,RCP0200,bream,"Лещ, солёная",unknown,[],preservation,fish_salted,"Исторически осторожная технологическая запись: Лещ, солёная.",1180,1260,true,Великий Новгород и Новгородская земля,"[""Novgorod Rus""]",B,ingredient_based_reconstruction,"Сочетание источников по ингредиентам, материальной технологии и близким письменным данным; точные граммы, минуты и температуры являются реконструкцией.","[""SRC040"",""FSRC010"",""SRC025"",""FSRC002"",""FSRC003"",""SRC040"",""FSRC010""]","[""common""]","[""PRO0094"",""PRO0095"",""PRO0093""]","[""ordinary_day""]",conditional,"[""spring"",""summer"",""autumn"",""winter""]","[""jan"",""feb"",""mar"",""apr"",""may"",""jun"",""jul"",""aug"",""sep"",""oct"",""nov"",""dec""]","[""ING0135"",""ING0003""]","{""ING0135"":""unknown"",""ING0003"":""unknown""}","{""ING0135"":{""amount"":""as available / reconstruction range not fixed"",""basis"":""modern_reconstruction""},""ING0003"":{""min_g"":2,""max_g"":20,""basis"":""modern_reconstruction; preservation processes may override""}}",[],[],[],"[""FSH0002"",""POT0002"",""HOU0018""]","[""FSH0028"",""FSH0017"",""FSH0003"",""HOU0015""]",[],"[""ARC0031"",""ARC0026""]","[""RST000965"",""RST000966"",""RST000967""]",none,"{""min"":null,""max"":null}",not_applicable,unknown,"{""min"":1440,""max"":20160}",none,none,none,one household batch,10,gameplay estimate; depends on household and scarcity,gameplay_estimate,FOD0063,ready_to_eat,[],[],"[""FSH0017"",""HOU0015""]","[""ARC0026"",""ARC0018""]",method-dependent reconstruction,reconstruction_estimate,common,medium,inferred,"[""ACT00466"",""ACT00471""]","[""PRO0094"",""PRO0095"",""PRO0093""]","[""FIMG0015"",""FIMG0016""]",low,,,,,"Use a validated modern preservation process, not these broad historical ranges.",{},enabled
RCP0213,bream_dried,RCP0203,bream,"Лещ, сушёная",unknown,[],preservation,fish_dried,"Исторически осторожная технологическая запись: Лещ, сушёная.",1180,1260,true,Великий Новгород и Новгородская земля,"[""Novgorod Rus""]",B,ingredient_based_reconstruction,"Сочетание источников по ингредиентам, материальной технологии и близким письменным данным; точные граммы, минуты и температуры являются реконструкцией.","[""SRC040"",""FSRC010"",""SRC025"",""FSRC002"",""FSRC003"",""SRC040"",""FSRC010""]","[""common""]","[""PRO0094"",""PRO0095"",""PRO0093""]","[""ordinary_day""]",conditional,"[""spring"",""summer"",""autumn"",""winter""]","[""jan"",""feb"",""mar"",""apr"",""may"",""jun"",""jul"",""aug"",""sep"",""oct"",""nov"",""dec""]","[""ING0135""]","{""ING0135"":""unknown""}","{""ING0135"":{""amount"":""as available / reconstruction range not fixed"",""basis"":""modern_reconstruction""}}","[""ING0003""]",[],[],"[""FSH0002"",""POT0002"",""HOU0018""]","[""FSH0028"",""FSH0017"",""FSH0003"",""HOU0015""]",[],"[""ARC0031"",""ARC0026""]","[""RST000968"",""RST000969"",""RST000970""]",none,"{""min"":null,""max"":null}",not_applicable,unknown,"{""min"":1440,""max"":20160}",none,none,none,one household batch,10,gameplay estimate; depends on household and scarcity,gameplay_estimate,FOD0011,ready_to_eat,[],[],"[""FSH0017"",""HOU0015""]","[""ARC0026"",""ARC0018""]",method-dependent reconstruction,reconstruction_estimate,common,medium,inferred,"[""ACT00466"",""ACT00471""]","[""PRO0094"",""PRO0095"",""PRO0093""]","[""FIMG0015"",""FIMG0016""]",low,,,,,"Use a validated modern preservation process, not these broad historical ranges.",{},enabled
RCP0214,roach_salted,RCP0200,roach,"Плотва, солёная",unknown,[],preservation,fish_salted,"Исторически осторожная технологическая запись: Плотва, солёная.",1180,1260,true,Великий Новгород и Новгородская земля,"[""Novgorod Rus""]",B,ingredient_based_reconstruction,"Сочетание источников по ингредиентам, материальной технологии и близким письменным данным; точные граммы, минуты и температуры являются реконструкцией.","[""SRC040"",""FSRC010"",""SRC025"",""FSRC002"",""FSRC003"",""SRC040"",""FSRC010""]","[""common""]","[""PRO0094"",""PRO0095"",""PRO0093""]","[""ordinary_day""]",conditional,"[""spring"",""summer"",""autumn"",""winter""]","[""jan"",""feb"",""mar"",""apr"",""may"",""jun"",""jul"",""aug"",""sep"",""oct"",""nov"",""dec""]","[""ING0136"",""ING0003""]","{""ING0136"":""unknown"",""ING0003"":""unknown""}","{""ING0136"":{""amount"":""as available / reconstruction range not fixed"",""basis"":""modern_reconstruction""},""ING0003"":{""min_g"":2,""max_g"":20,""basis"":""modern_reconstruction; preservation processes may override""}}",[],[],[],"[""FSH0002"",""POT0002"",""HOU0018""]","[""FSH0028"",""FSH0017"",""FSH0003"",""HOU0015""]",[],"[""ARC0031"",""ARC0026""]","[""RST000971"",""RST000972"",""RST000973""]",none,"{""min"":null,""max"":null}",not_applicable,unknown,"{""min"":1440,""max"":20160}",none,none,none,one household batch,10,gameplay estimate; depends on household and scarcity,gameplay_estimate,FOD0063,ready_to_eat,[],[],"[""FSH0017"",""HOU0015""]","[""ARC0026"",""ARC0018""]",method-dependent reconstruction,reconstruction_estimate,common,medium,inferred,"[""ACT00466"",""ACT00471""]","[""PRO0094"",""PRO0095"",""PRO0093""]","[""FIMG0015"",""FIMG0016""]",low,,,,,"Use a validated modern preservation process, not these broad historical ranges.",{},enabled
RCP0215,roach_dried,RCP0203,roach,"Плотва, сушёная",unknown,[],preservation,fish_dried,"Исторически осторожная технологическая запись: Плотва, сушёная.",1180,1260,true,Великий Новгород и Новгородская земля,"[""Novgorod Rus""]",B,ingredient_based_reconstruction,"Сочетание источников по ингредиентам, материальной технологии и близким письменным данным; точные граммы, минуты и температуры являются реконструкцией.","[""SRC040"",""FSRC010"",""SRC025"",""FSRC002"",""FSRC003"",""SRC040"",""FSRC010""]","[""common""]","[""PRO0094"",""PRO0095"",""PRO0093""]","[""ordinary_day""]",conditional,"[""spring"",""summer"",""autumn"",""winter""]","[""jan"",""feb"",""mar"",""apr"",""may"",""jun"",""jul"",""aug"",""sep"",""oct"",""nov"",""dec""]","[""ING0136""]","{""ING0136"":""unknown""}","{""ING0136"":{""amount"":""as available / reconstruction range not fixed"",""basis"":""modern_reconstruction""}}","[""ING0003""]",[],[],"[""FSH0002"",""POT0002"",""HOU0018""]","[""FSH0028"",""FSH0017"",""FSH0003"",""HOU0015""]",[],"[""ARC0031"",""ARC0026""]","[""RST000974"",""RST000975"",""RST000976""]",none,"{""min"":null,""max"":null}",not_applicable,unknown,"{""min"":1440,""max"":20160}",none,none,none,one household batch,10,gameplay estimate; depends on household and scarcity,gameplay_estimate,FOD0011,ready_to_eat,[],[],"[""FSH0017"",""HOU0015""]","[""ARC0026"",""ARC0018""]",method-dependent reconstruction,reconstruction_estimate,common,medium,inferred,"[""ACT00466"",""ACT00471""]","[""PRO0094"",""PRO0095"",""PRO0093""]","[""FIMG0015"",""FIMG0016""]",low,,,,,"Use a validated modern preservation process, not these broad historical ranges.",{},enabled
RCP0216,perch_salted,RCP0200,perch,"Окунь, солёная",unknown,[],preservation,fish_salted,"Исторически осторожная технологическая запись: Окунь, солёная.",1180,1260,true,Великий Новгород и Новгородская земля,"[""Novgorod Rus""]",B,ingredient_based_reconstruction,"Сочетание источников по ингредиентам, материальной технологии и близким письменным данным; точные граммы, минуты и температуры являются реконструкцией.","[""SRC040"",""FSRC010"",""SRC025"",""FSRC002"",""FSRC003"",""SRC040"",""FSRC010""]","[""common""]","[""PRO0094"",""PRO0095"",""PRO0093""]","[""ordinary_day""]",conditional,"[""spring"",""summer"",""autumn"",""winter""]","[""jan"",""feb"",""mar"",""apr"",""may"",""jun"",""jul"",""aug"",""sep"",""oct"",""nov"",""dec""]","[""ING0137"",""ING0003""]","{""ING0137"":""unknown"",""ING0003"":""unknown""}","{""ING0137"":{""amount"":""as available / reconstruction range not fixed"",""basis"":""modern_reconstruction""},""ING0003"":{""min_g"":2,""max_g"":20,""basis"":""modern_reconstruction; preservation processes may override""}}",[],[],[],"[""FSH0002"",""POT0002"",""HOU0018""]","[""FSH0028"",""FSH0017"",""FSH0003"",""HOU0015""]",[],"[""ARC0031"",""ARC0026""]","[""RST000977"",""RST000978"",""RST000979""]",none,"{""min"":null,""max"":null}",not_applicable,unknown,"{""min"":1440,""max"":20160}",none,none,none,one household batch,10,gameplay estimate; depends on household and scarcity,gameplay_estimate,FOD0063,ready_to_eat,[],[],"[""FSH0017"",""HOU0015""]","[""ARC0026"",""ARC0018""]",method-dependent reconstruction,reconstruction_estimate,common,medium,inferred,"[""ACT00466"",""ACT00471""]","[""PRO0094"",""PRO0095"",""PRO0093""]","[""FIMG0015"",""FIMG0016""]",low,,,,,"Use a validated modern preservation process, not these broad historical ranges.",{},enabled
RCP0217,perch_dried,RCP0203,perch,"Окунь, сушёная",unknown,[],preservation,fish_dried,"Исторически осторожная технологическая запись: Окунь, сушёная.",1180,1260,true,Великий Новгород и Новгородская земля,"[""Novgorod Rus""]",B,ingredient_based_reconstruction,"Сочетание источников по ингредиентам, материальной технологии и близким письменным данным; точные граммы, минуты и температуры являются реконструкцией.","[""SRC040"",""FSRC010"",""SRC025"",""FSRC002"",""FSRC003"",""SRC040"",""FSRC010""]","[""common""]","[""PRO0094"",""PRO0095"",""PRO0093""]","[""ordinary_day""]",conditional,"[""spring"",""summer"",""autumn"",""winter""]","[""jan"",""feb"",""mar"",""apr"",""may"",""jun"",""jul"",""aug"",""sep"",""oct"",""nov"",""dec""]","[""ING0137""]","{""ING0137"":""unknown""}","{""ING0137"":{""amount"":""as available / reconstruction range not fixed"",""basis"":""modern_reconstruction""}}","[""ING0003""]",[],[],"[""FSH0002"",""POT0002"",""HOU0018""]","[""FSH0028"",""FSH0017"",""FSH0003"",""HOU0015""]",[],"[""ARC0031"",""ARC0026""]","[""RST000980"",""RST000981"",""RST000982""]",none,"{""min"":null,""max"":null}",not_applicable,unknown,"{""min"":1440,""max"":20160}",none,none,none,one household batch,10,gameplay estimate; depends on household and scarcity,gameplay_estimate,FOD0011,ready_to_eat,[],[],"[""FSH0017"",""HOU0015""]","[""ARC0026"",""ARC0018""]",method-dependent reconstruction,reconstruction_estimate,common,medium,inferred,"[""ACT00466"",""ACT00471""]","[""PRO0094"",""PRO0095"",""PRO0093""]","[""FIMG0015"",""FIMG0016""]",low,,,,,"Use a validated modern preservation process, not these broad historical ranges.",{},enabled
RCP0218,ruff_salted,RCP0200,ruff,"Ёрш, солёная",unknown,[],preservation,fish_salted,"Исторически осторожная технологическая запись: Ёрш, солёная.",1180,1260,true,Великий Новгород и Новгородская земля,"[""Novgorod Rus""]",B,ingredient_based_reconstruction,"Сочетание источников по ингредиентам, материальной технологии и близким письменным данным; точные граммы, минуты и температуры являются реконструкцией.","[""SRC040"",""FSRC010"",""SRC025"",""FSRC002"",""FSRC003"",""SRC040"",""FSRC010""]","[""common""]","[""PRO0094"",""PRO0095"",""PRO0093""]","[""ordinary_day""]",conditional,"[""spring"",""summer"",""autumn"",""winter""]","[""jan"",""feb"",""mar"",""apr"",""may"",""jun"",""jul"",""aug"",""sep"",""oct"",""nov"",""dec""]","[""ING0138"",""ING0003""]","{""ING0138"":""unknown"",""ING0003"":""unknown""}","{""ING0138"":{""amount"":""as available / reconstruction range not fixed"",""basis"":""modern_reconstruction""},""ING0003"":{""min_g"":2,""max_g"":20,""basis"":""modern_reconstruction; preservation processes may override""}}",[],[],[],"[""FSH0002"",""POT0002"",""HOU0018""]","[""FSH0028"",""FSH0017"",""FSH0003"",""HOU0015""]",[],"[""ARC0031"",""ARC0026""]","[""RST000983"",""RST000984"",""RST000985""]",none,"{""min"":null,""max"":null}",not_applicable,unknown,"{""min"":1440,""max"":20160}",none,none,none,one household batch,10,gameplay estimate; depends on household and scarcity,gameplay_estimate,FOD0063,ready_to_eat,[],[],"[""FSH0017"",""HOU0015""]","[""ARC0026"",""ARC0018""]",method-dependent reconstruction,reconstruction_estimate,common,medium,inferred,"[""ACT00466"",""ACT00471""]","[""PRO0094"",""PRO0095"",""PRO0093""]","[""FIMG0015"",""FIMG0016""]",low,,,,,"Use a validated modern preservation process, not these broad historical ranges.",{},enabled
RCP0219,ruff_dried,RCP0203,ruff,"Ёрш, сушёная",unknown,[],preservation,fish_dried,"Исторически осторожная технологическая запись: Ёрш, сушёная.",1180,1260,true,Великий Новгород и Новгородская земля,"[""Novgorod Rus""]",B,ingredient_based_reconstruction,"Сочетание источников по ингредиентам, материальной технологии и близким письменным данным; точные граммы, минуты и температуры являются реконструкцией.","[""SRC040"",""FSRC010"",""SRC025"",""FSRC002"",""FSRC003"",""SRC040"",""FSRC010""]","[""common""]","[""PRO0094"",""PRO0095"",""PRO0093""]","[""ordinary_day""]",conditional,"[""spring"",""summer"",""autumn"",""winter""]","[""jan"",""feb"",""mar"",""apr"",""may"",""jun"",""jul"",""aug"",""sep"",""oct"",""nov"",""dec""]","[""ING0138""]","{""ING0138"":""unknown""}","{""ING0138"":{""amount"":""as available / reconstruction range not fixed"",""basis"":""modern_reconstruction""}}","[""ING0003""]",[],[],"[""FSH0002"",""POT0002"",""HOU0018""]","[""FSH0028"",""FSH0017"",""FSH0003"",""HOU0015""]",[],"[""ARC0031"",""ARC0026""]","[""RST000986"",""RST000987"",""RST000988""]",none,"{""min"":null,""max"":null}",not_applicable,unknown,"{""min"":1440,""max"":20160}",none,none,none,one household batch,10,gameplay estimate; depends on household and scarcity,gameplay_estimate,FOD0011,ready_to_eat,[],[],"[""FSH0017"",""HOU0015""]","[""ARC0026"",""ARC0018""]",method-dependent reconstruction,reconstruction_estimate,common,medium,inferred,"[""ACT00466"",""ACT00471""]","[""PRO0094"",""PRO0095"",""PRO0093""]","[""FIMG0015"",""FIMG0016""]",low,,,,,"Use a validated modern preservation process, not these broad historical ranges.",{},enabled
RCP0220,catfish_salted,RCP0200,catfish,"Сом — осторожная видовая категория, солёная",unknown,[],preservation,fish_salted,"Исторически осторожная технологическая запись: Сом — осторожная видовая категория, солёная.",1180,1260,true,Великий Новгород и Новгородская земля,"[""Novgorod Rus""]",C,ingredient_based_reconstruction,"Сочетание источников по ингредиентам, материальной технологии и близким письменным данным; точные граммы, минуты и температуры являются реконструкцией.","[""SRC040"",""FSRC010"",""SRC025"",""FSRC002"",""FSRC003"",""SRC040"",""FSRC010""]","[""common""]","[""PRO0094"",""PRO0095"",""PRO0093""]","[""ordinary_day""]",conditional,"[""spring"",""summer"",""autumn"",""winter""]","[""jan"",""feb"",""mar"",""apr"",""may"",""jun"",""jul"",""aug"",""sep"",""oct"",""nov"",""dec""]","[""ING0139"",""ING0003""]","{""ING0139"":""unknown"",""ING0003"":""unknown""}","{""ING0139"":{""amount"":""as available / reconstruction range not fixed"",""basis"":""modern_reconstruction""},""ING0003"":{""min_g"":2,""max_g"":20,""basis"":""modern_reconstruction; preservation processes may override""}}",[],[],[],"[""FSH0002"",""POT0002"",""HOU0018""]","[""FSH0028"",""FSH0017"",""FSH0003"",""HOU0015""]",[],"[""ARC0031"",""ARC0026""]","[""RST000989"",""RST000990"",""RST000991""]",none,"{""min"":null,""max"":null}",not_applicable,unknown,"{""min"":1440,""max"":20160}",none,none,none,one household batch,10,gameplay estimate; depends on household and scarcity,gameplay_estimate,FOD0063,ready_to_eat,[],[],"[""FSH0017"",""HOU0015""]","[""ARC0026"",""ARC0018""]",method-dependent reconstruction,reconstruction_estimate,uncommon,medium,inferred,"[""ACT00466"",""ACT00471""]","[""PRO0094"",""PRO0095"",""PRO0093""]","[""FIMG0015"",""FIMG0016""]",medium,,,,,"Use a validated modern preservation process, not these broad historical ranges.",{},context_only
RCP0221,catfish_dried,RCP0203,catfish,"Сом — осторожная видовая категория, сушёная",unknown,[],preservation,fish_dried,"Исторически осторожная технологическая запись: Сом — осторожная видовая категория, сушёная.",1180,1260,true,Великий Новгород и Новгородская земля,"[""Novgorod Rus""]",C,ingredient_based_reconstruction,"Сочетание источников по ингредиентам, материальной технологии и близким письменным данным; точные граммы, минуты и температуры являются реконструкцией.","[""SRC040"",""FSRC010"",""SRC025"",""FSRC002"",""FSRC003"",""SRC040"",""FSRC010""]","[""common""]","[""PRO0094"",""PRO0095"",""PRO0093""]","[""ordinary_day""]",conditional,"[""spring"",""summer"",""autumn"",""winter""]","[""jan"",""feb"",""mar"",""apr"",""may"",""jun"",""jul"",""aug"",""sep"",""oct"",""nov"",""dec""]","[""ING0139""]","{""ING0139"":""unknown""}","{""ING0139"":{""amount"":""as available / reconstruction range not fixed"",""basis"":""modern_reconstruction""}}","[""ING0003""]",[],[],"[""FSH0002"",""POT0002"",""HOU0018""]","[""FSH0028"",""FSH0017"",""FSH0003"",""HOU0015""]",[],"[""ARC0031"",""ARC0026""]","[""RST000992"",""RST000993"",""RST000994""]",none,"{""min"":null,""max"":null}",not_applicable,unknown,"{""min"":1440,""max"":20160}",none,none,none,one household batch,10,gameplay estimate; depends on household and scarcity,gameplay_estimate,FOD0011,ready_to_eat,[],[],"[""FSH0017"",""HOU0015""]","[""ARC0026"",""ARC0018""]",method-dependent reconstruction,reconstruction_estimate,uncommon,medium,inferred,"[""ACT00466"",""ACT00471""]","[""PRO0094"",""PRO0095"",""PRO0093""]","[""FIMG0015"",""FIMG0016""]",medium,,,,,"Use a validated modern preservation process, not these broad historical ranges.",{},context_only
RCP0222,whitefish_salted,RCP0200,whitefish,"Сиг / сиговая рыба, солёная",unknown,[],preservation,fish_salted,"Исторически осторожная технологическая запись: Сиг / сиговая рыба, солёная.",1180,1260,true,Великий Новгород и Новгородская земля,"[""Novgorod Rus""]",B,ingredient_based_reconstruction,"Сочетание источников по ингредиентам, материальной технологии и близким письменным данным; точные граммы, минуты и температуры являются реконструкцией.","[""FSRC003"",""SRC094"",""FSRC002"",""SRC025"",""FSRC002"",""FSRC003"",""SRC040"",""FSRC010""]","[""common""]","[""PRO0094"",""PRO0095"",""PRO0093""]","[""ordinary_day""]",conditional,"[""spring"",""summer"",""autumn"",""winter""]","[""jan"",""feb"",""mar"",""apr"",""may"",""jun"",""jul"",""aug"",""sep"",""oct"",""nov"",""dec""]","[""ING0140"",""ING0003""]","{""ING0140"":""unknown"",""ING0003"":""unknown""}","{""ING0140"":{""amount"":""as available / reconstruction range not fixed"",""basis"":""modern_reconstruction""},""ING0003"":{""min_g"":2,""max_g"":20,""basis"":""modern_reconstruction; preservation processes may override""}}",[],[],[],"[""FSH0002"",""POT0002"",""HOU0018""]","[""FSH0028"",""FSH0017"",""FSH0003"",""HOU0015""]",[],"[""ARC0031"",""ARC0026""]","[""RST000995"",""RST000996"",""RST000997""]",none,"{""min"":null,""max"":null}",not_applicable,unknown,"{""min"":1440,""max"":20160}",none,none,none,one household batch,10,gameplay estimate; depends on household and scarcity,gameplay_estimate,FOD0063,ready_to_eat,[],[],"[""FSH0017"",""HOU0015""]","[""ARC0026"",""ARC0018""]",method-dependent reconstruction,reconstruction_estimate,uncommon,medium,inferred,"[""ACT00466"",""ACT00471""]","[""PRO0094"",""PRO0095"",""PRO0093""]","[""FIMG0015"",""FIMG0016""]",low,,,,,"Use a validated modern preservation process, not these broad historical ranges.",{},enabled
RCP0223,whitefish_dried,RCP0203,whitefish,"Сиг / сиговая рыба, сушёная",unknown,[],preservation,fish_dried,"Исторически осторожная технологическая запись: Сиг / сиговая рыба, сушёная.",1180,1260,true,Великий Новгород и Новгородская земля,"[""Novgorod Rus""]",B,ingredient_based_reconstruction,"Сочетание источников по ингредиентам, материальной технологии и близким письменным данным; точные граммы, минуты и температуры являются реконструкцией.","[""FSRC003"",""SRC094"",""FSRC002"",""SRC025"",""FSRC002"",""FSRC003"",""SRC040"",""FSRC010""]","[""common""]","[""PRO0094"",""PRO0095"",""PRO0093""]","[""ordinary_day""]",conditional,"[""spring"",""summer"",""autumn"",""winter""]","[""jan"",""feb"",""mar"",""apr"",""may"",""jun"",""jul"",""aug"",""sep"",""oct"",""nov"",""dec""]","[""ING0140""]","{""ING0140"":""unknown""}","{""ING0140"":{""amount"":""as available / reconstruction range not fixed"",""basis"":""modern_reconstruction""}}","[""ING0003""]",[],[],"[""FSH0002"",""POT0002"",""HOU0018""]","[""FSH0028"",""FSH0017"",""FSH0003"",""HOU0015""]",[],"[""ARC0031"",""ARC0026""]","[""RST000998"",""RST000999"",""RST001000""]",none,"{""min"":null,""max"":null}",not_applicable,unknown,"{""min"":1440,""max"":20160}",none,none,none,one household batch,10,gameplay estimate; depends on household and scarcity,gameplay_estimate,FOD0011,ready_to_eat,[],[],"[""FSH0017"",""HOU0015""]","[""ARC0026"",""ARC0018""]",method-dependent reconstruction,reconstruction_estimate,uncommon,medium,inferred,"[""ACT00466"",""ACT00471""]","[""PRO0094"",""PRO0095"",""PRO0093""]","[""FIMG0015"",""FIMG0016""]",low,,,,,"Use a validated modern preservation process, not these broad historical ranges.",{},enabled
RCP0224,sturgeon_salted,RCP0200,sturgeon,"Осетровая рыба, солёная",unknown,[],preservation,fish_salted,"Исторически осторожная технологическая запись: Осетровая рыба, солёная.",1180,1260,true,Великий Новгород и Новгородская земля,"[""Novgorod Rus""]",B,ingredient_based_reconstruction,"Сочетание источников по ингредиентам, материальной технологии и близким письменным данным; точные граммы, минуты и температуры являются реконструкцией.","[""SRC040"",""FSRC010"",""FSRC002"",""SRC025"",""FSRC002"",""FSRC003"",""SRC040"",""FSRC010""]","[""common""]","[""PRO0094"",""PRO0095"",""PRO0093""]","[""ordinary_day""]",conditional,"[""spring"",""summer"",""autumn"",""winter""]","[""jan"",""feb"",""mar"",""apr"",""may"",""jun"",""jul"",""aug"",""sep"",""oct"",""nov"",""dec""]","[""ING0141"",""ING0003""]","{""ING0141"":""unknown"",""ING0003"":""unknown""}","{""ING0141"":{""amount"":""as available / reconstruction range not fixed"",""basis"":""modern_reconstruction""},""ING0003"":{""min_g"":2,""max_g"":20,""basis"":""modern_reconstruction; preservation processes may override""}}",[],[],[],"[""FSH0002"",""POT0002"",""HOU0018""]","[""FSH0028"",""FSH0017"",""FSH0003"",""HOU0015""]",[],"[""ARC0031"",""ARC0026""]","[""RST001001"",""RST001002"",""RST001003""]",none,"{""min"":null,""max"":null}",not_applicable,unknown,"{""min"":1440,""max"":20160}",none,none,none,one household batch,10,gameplay estimate; depends on household and scarcity,gameplay_estimate,FOD0063,ready_to_eat,[],[],"[""FSH0017"",""HOU0015""]","[""ARC0026"",""ARC0018""]",method-dependent reconstruction,reconstruction_estimate,rare,medium,inferred,"[""ACT00466"",""ACT00471""]","[""PRO0094"",""PRO0095"",""PRO0093""]","[""FIMG0015"",""FIMG0016""]",low,,,,,"Use a validated modern preservation process, not these broad historical ranges.",{},enabled
