binding_id,legacy_edge_id,edge_type,physical,bidirectional,legacy_scale_pair,target_mapping_kind
erbv3__g2_to_g3_access_018,g2_to_g3_access_018,zone_place_access,True,True,G2->G3,corridor_to_host_route_context_source
erbv3__g2_to_g3_access_019,g2_to_g3_access_019,zone_place_access,True,True,G2->G3,corridor_to_host_route_context_source
erbv3__g2_to_g3_access_020,g2_to_g3_access_020,zone_place_access,True,True,G2->G3,corridor_to_host_route_context_source
erbv3__g2_to_g3_access_021,g2_to_g3_access_021,zone_place_access,True,True,G2->G3,corridor_to_host_route_context_source
erbv3__g2_to_g3_access_022,g2_to_g3_access_022,zone_place_access,True,True,G2->G3,corridor_to_host_route_context_source
erbv3__g2_to_g3_access_023,g2_to_g3_access_023,zone_place_access,True,True,G2->G3,corridor_to_host_route_context_source
erbv3__g2_to_g3_access_024,g2_to_g3_access_024,zone_place_access,True,True,G2->G3,corridor_to_host_route_context_source
erbv3__g2_to_g3_access_025,g2_to_g3_access_025,zone_place_access,True,True,G2->G3,corridor_to_host_route_context_source
erbv3__g2_to_g3_access_026,g2_to_g3_access_026,zone_place_access,True,True,G2->G3,corridor_to_host_route_context_source
erbv3__g2_to_g3_access_027,g2_to_g3_access_027,zone_place_access,True,True,G2->G3,corridor_to_host_route_context_source
erbv3__g2_to_g3_access_028,g2_to_g3_access_028,zone_place_access,True,True,G2->G3,corridor_to_host_route_context_source
erbv3__g2_to_g3_access_029,g2_to_g3_access_029,zone_place_access,True,True,G2->G3,corridor_to_host_route_context_source
erbv3__g2_to_g3_access_030,g2_to_g3_access_030,zone_place_access,True,True,G2->G3,corridor_to_host_route_context_source
erbv3__g2_to_g3_access_031,g2_to_g3_access_031,zone_place_access,True,True,G2->G3,corridor_to_host_route_context_source
erbv3__g2_to_g3_access_032,g2_to_g3_access_032,zone_place_access,True,True,G2->G3,corridor_to_host_route_context_source
erbv3__g2route_01,g2route_01,river,True,True,G2->G2,world_route_segment_context_source
erbv3__g2route_02,g2route_02,river,True,True,G2->G2,world_route_segment_context_source
erbv3__g2route_03,g2route_03,river,True,True,G2->G2,world_route_segment_context_source
erbv3__g2route_04,g2route_04,river,True,True,G2->G2,world_route_segment_context_source
erbv3__g2route_05,g2route_05,river,True,True,G2->G2,world_route_segment_context_source
erbv3__g2route_06,g2route_06,river,True,True,G2->G2,world_route_segment_context_source
erbv3__g2route_07,g2route_07,river,True,True,G2->G2,world_route_segment_context_source
erbv3__g2route_08,g2route_08,river,True,True,G2->G2,world_route_segment_context_source
erbv3__g2route_09,g2route_09,water_land_transition,True,True,G2->G2,world_route_segment_context_source
erbv3__g2route_10,g2route_10,wetland_path,True,True,G2->G2,world_route_segment_context_source
erbv3__g2route_11,g2route_11,offroad_crossing,True,True,G2->G2,world_route_segment_context_source
erbv3__g2route_12,g2route_12,river,True,True,G2->G2,world_route_segment_context_source
erbv3__g2route_13,g2route_13,river,True,True,G2->G2,world_route_segment_context_source
erbv3__g2route_14,g2route_14,water_land_transition,True,True,G2->G2,world_route_segment_context_source
erbv3__g2route_15,g2route_15,path,True,True,G2->G2,world_route_segment_context_source
erbv3__g2route_16,g2route_16,path,True,True,G2->G2,world_route_segment_context_source
erbv3__g2route_17,g2route_17,path,True,True,G2->G2,world_route_segment_context_source
erbv3__g2route_18,g2route_18,forest_track,True,True,G2->G2,world_route_segment_context_source
erbv3__g2route_19,g2route_19,forest_track,True,True,G2->G2,world_route_segment_context_source
erbv3__g2route_20,g2route_20,forest_track,True,True,G2->G2,world_route_segment_context_source
erbv3__g2route_21,g2route_21,river,True,True,G2->G2,world_route_segment_context_source
erbv3__g2route_22,g2route_22,side_channel,True,True,G2->G2,world_route_segment_context_source
erbv3__g2route_23,g2route_23,side_channel,True,True,G2->G2,world_route_segment_context_source
erbv3__g2route_24,g2route_24,river,True,True,G2->G2,world_route_segment_context_source
erbv3__g3_to_g4_access_001,g3_to_g4_access_001,place_location_access,True,True,G3->G4,host_entry_site_connection_source
erbv3__g3_to_g4_access_002,g3_to_g4_access_002,place_location_access,True,True,G3->G4,host_entry_site_connection_source
erbv3__g3_to_g4_access_003,g3_to_g4_access_003,place_location_access,True,True,G3->G4,host_entry_site_connection_source
erbv3__g3_to_g4_access_004,g3_to_g4_access_004,place_location_access,True,True,G3->G4,host_entry_site_connection_source
erbv3__g3_to_g4_access_005,g3_to_g4_access_005,place_location_access,True,True,G3->G4,host_entry_site_connection_source
erbv3__g3_to_g4_access_006,g3_to_g4_access_006,place_location_access,True,True,G3->G4,host_entry_site_connection_source
erbv3__g3_to_g4_access_007,g3_to_g4_access_007,place_location_access,True,True,G3->G4,host_entry_site_connection_source
erbv3__g3_to_g4_access_008,g3_to_g4_access_008,place_location_access,True,True,G3->G4,host_entry_site_connection_source
erbv3__g3_to_g4_access_009,g3_to_g4_access_009,place_location_access,True,True,G3->G4,host_entry_site_connection_source
erbv3__g3_to_g4_access_010,g3_to_g4_access_010,place_location_access,True,True,G3->G4,host_entry_site_connection_source
erbv3__g3_to_g4_access_011,g3_to_g4_access_011,place_location_access,True,True,G3->G4,host_entry_site_connection_source
erbv3__g3_to_g4_access_012,g3_to_g4_access_012,place_location_access,True,True,G3->G4,host_entry_site_connection_source
erbv3__g3_to_g4_access_013,g3_to_g4_access_013,place_location_access,True,True,G3->G4,host_entry_site_connection_source
erbv3__g3_to_g4_access_014,g3_to_g4_access_014,place_location_access,True,True,G3->G4,host_entry_site_connection_source
erbv3__g3_to_g4_access_015,g3_to_g4_access_015,place_location_access,True,True,G3->G4,host_entry_site_connection_source
erbv3__g3_to_g4_access_016,g3_to_g4_access_016,place_location_access,True,True,G3->G4,host_entry_site_connection_source
erbv3__g3_to_g4_access_017,g3_to_g4_access_017,place_location_access,True,True,G3->G4,host_entry_site_connection_source
erbv3__g3_to_g4_access_018,g3_to_g4_access_018,place_location_access,True,True,G3->G4,host_entry_site_connection_source
erbv3__g3_to_g4_access_019,g3_to_g4_access_019,place_location_access,True,True,G3->G4,host_entry_site_connection_source
erbv3__g3_to_g4_access_020,g3_to_g4_access_020,place_location_access,True,True,G3->G4,host_entry_site_connection_source
erbv3__g3_to_g4_access_021,g3_to_g4_access_021,place_location_access,True,True,G3->G4,host_entry_site_connection_source
erbv3__g3_to_g4_access_022,g3_to_g4_access_022,place_location_access,True,True,G3->G4,host_entry_site_connection_source
erbv3__g3_to_g4_access_023,g3_to_g4_access_023,place_location_access,True,True,G3->G4,host_entry_site_connection_source
erbv3__g3_to_g4_access_024,g3_to_g4_access_024,place_location_access,True,True,G3->G4,host_entry_site_connection_source
erbv3__g3_to_g4_access_025,g3_to_g4_access_025,place_location_access,True,True,G3->G4,host_entry_site_connection_source
erbv3__g3_to_g4_access_026,g3_to_g4_access_026,place_location_access,True,True,G3->G4,host_entry_site_connection_source
erbv3__g3_to_g4_access_027,g3_to_g4_access_027,place_location_access,True,True,G3->G4,host_entry_site_connection_source
erbv3__g3_to_g4_access_028,g3_to_g4_access_028,place_location_access,True,True,G3->G4,host_entry_site_connection_source
erbv3__g3_to_g4_access_029,g3_to_g4_access_029,place_location_access,True,True,G3->G4,host_entry_site_connection_source
erbv3__g3_to_g4_access_030,g3_to_g4_access_030,place_location_access,True,True,G3->G4,host_entry_site_connection_source
erbv3__g3_to_g4_access_031,g3_to_g4_access_031,place_location_access,True,True,G3->G4,host_entry_site_connection_source
erbv3__g3_to_g4_access_032,g3_to_g4_access_032,place_location_access,True,True,G3->G4,host_entry_site_connection_source
erbv3__g3route_gn_nov_g2_xp017_yp026_r2_backwater_wetlands_1,g3route_gn_nov_g2_xp017_yp026_r2_backwater_wetlands_1,local_route,True,True,G3->G3,cross_g4_world_route_source
erbv3__g3route_gn_nov_g2_xp017_yp026_r2_central_main_channel_1,g3route_gn_nov_g2_xp017_yp026_r2_central_main_channel_1,local_route,True,True,G3->G3,cross_g4_world_route_source
erbv3__g3route_gn_nov_g2_xp017_yp026_r2_dry_ridge_belt_1,g3route_gn_nov_g2_xp017_yp026_r2_dry_ridge_belt_1,local_route,True,True,G3->G3,cross_g4_world_route_source
erbv3__g3route_gn_nov_g2_xp017_yp026_r2_east_distributary_belt_1,g3route_gn_nov_g2_xp017_yp026_r2_east_distributary_belt_1,local_route,True,True,G3->G3,cross_g4_world_route_source
erbv3__g3route_gn_nov_g2_xp017_yp026_r2_forest_hinterland_1,g3route_gn_nov_g2_xp017_yp026_r2_forest_hinterland_1,local_route,True,True,G3->G3,cross_g4_world_route_source
erbv3__g3route_gn_nov_g2_xp017_yp026_r2_inner_floodplain_1,g3route_gn_nov_g2_xp017_yp026_r2_inner_floodplain_1,local_route,True,True,G3->G3,cross_g4_world_route_source
erbv3__g3route_gn_nov_g2_xp017_yp026_r2_island_head_mosaic_1,g3route_gn_nov_g2_xp017_yp026_r2_island_head_mosaic_1,local_route,True,True,G3->G3,cross_g4_world_route_source
erbv3__g3route_gn_nov_g2_xp017_yp026_r2_north_main_channel_1,g3route_gn_nov_g2_xp017_yp026_r2_north_main_channel_1,local_route,True,True,G3->G3,cross_g4_world_route_source
erbv3__g3route_gn_nov_g2_xp017_yp026_r2_river_sea_transition_1,g3route_gn_nov_g2_xp017_yp026_r2_river_sea_transition_1,local_route,True,True,G3->G3,cross_g4_world_route_source
erbv3__g3route_gn_nov_g2_xp017_yp026_r2_shoal_bar_field_1,g3route_gn_nov_g2_xp017_yp026_r2_shoal_bar_field_1,local_route,True,True,G3->G3,cross_g4_world_route_source
erbv3__g3route_gn_nov_g2_xp017_yp026_r2_small_stream_network_1,g3route_gn_nov_g2_xp017_yp026_r2_small_stream_network_1,local_route,True,True,G3->G3,cross_g4_world_route_source
erbv3__g3route_gn_nov_g2_xp017_yp026_r2_south_main_channel_1,g3route_gn_nov_g2_xp017_yp026_r2_south_main_channel_1,local_route,True,True,G3->G3,cross_g4_world_route_source
erbv3__g3route_gn_nov_g2_xp017_yp026_r2_vikhtuy_local_area_1,g3route_gn_nov_g2_xp017_yp026_r2_vikhtuy_local_area_1,local_route,True,True,G3->G3,cross_g4_world_route_source
erbv3__g3route_gn_nov_g2_xp017_yp026_r2_vikhtuy_local_area_2,g3route_gn_nov_g2_xp017_yp026_r2_vikhtuy_local_area_2,local_route,True,True,G3->G3,cross_g4_world_route_source
erbv3__g3route_gn_nov_g2_xp017_yp026_r2_vikhtuy_local_area_cycle,g3route_gn_nov_g2_xp017_yp026_r2_vikhtuy_local_area_cycle,alternate_local_route,True,True,G3->G3,cross_g4_world_route_source
erbv3__g3route_gn_nov_g2_xp017_yp026_r2_west_distributary_belt_1,g3route_gn_nov_g2_xp017_yp026_r2_west_distributary_belt_1,local_route,True,True,G3->G3,cross_g4_world_route_source
erbv3__g3route_gn_nov_g2_xp017_yp026_r2_zaostrovye_archaeological_area_1,g3route_gn_nov_g2_xp017_yp026_r2_zaostrovye_archaeological_area_1,local_route,True,True,G3->G3,cross_g4_world_route_source
erbv3__g3route_gn_nov_g2_xp017_yp026_r2_zaostrovye_archaeological_area_2,g3route_gn_nov_g2_xp017_yp026_r2_zaostrovye_archaeological_area_2,local_route,True,True,G3->G3,cross_g4_world_route_source
erbv3__g3route_gn_nov_g2_xp017_yp026_r2_zaostrovye_archaeological_area_cycle,g3route_gn_nov_g2_xp017_yp026_r2_zaostrovye_archaeological_area_cycle,alternate_local_route,True,True,G3->G3,cross_g4_world_route_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_central_current_split_1,g4route_gn_nov_g3_xp017_yp026_r2_central_current_split_1,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_central_current_split_2,g4route_gn_nov_g3_xp017_yp026_r2_central_current_split_2,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_central_current_split_3,g4route_gn_nov_g3_xp017_yp026_r2_central_current_split_3,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_central_current_split_4,g4route_gn_nov_g3_xp017_yp026_r2_central_current_split_4,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_central_current_split_5,g4route_gn_nov_g3_xp017_yp026_r2_central_current_split_5,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_central_current_split_cross,g4route_gn_nov_g3_xp017_yp026_r2_central_current_split_cross,local_cross_link,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_central_current_split_cycle,g4route_gn_nov_g3_xp017_yp026_r2_central_current_split_cycle,alternate_local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_central_navigation_reach_1,g4route_gn_nov_g3_xp017_yp026_r2_central_navigation_reach_1,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_central_navigation_reach_2,g4route_gn_nov_g3_xp017_yp026_r2_central_navigation_reach_2,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_central_navigation_reach_3,g4route_gn_nov_g3_xp017_yp026_r2_central_navigation_reach_3,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_central_navigation_reach_4,g4route_gn_nov_g3_xp017_yp026_r2_central_navigation_reach_4,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_central_navigation_reach_5,g4route_gn_nov_g3_xp017_yp026_r2_central_navigation_reach_5,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_central_navigation_reach_cross,g4route_gn_nov_g3_xp017_yp026_r2_central_navigation_reach_cross,local_cross_link,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_central_navigation_reach_cycle,g4route_gn_nov_g3_xp017_yp026_r2_central_navigation_reach_cycle,alternate_local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_channel_split_islet_1,g4route_gn_nov_g3_xp017_yp026_r2_channel_split_islet_1,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_channel_split_islet_2,g4route_gn_nov_g3_xp017_yp026_r2_channel_split_islet_2,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_channel_split_islet_3,g4route_gn_nov_g3_xp017_yp026_r2_channel_split_islet_3,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_channel_split_islet_4,g4route_gn_nov_g3_xp017_yp026_r2_channel_split_islet_4,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_channel_split_islet_5,g4route_gn_nov_g3_xp017_yp026_r2_channel_split_islet_5,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_channel_split_islet_cross,g4route_gn_nov_g3_xp017_yp026_r2_channel_split_islet_cross,local_cross_link,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_channel_split_islet_cycle,g4route_gn_nov_g3_xp017_yp026_r2_channel_split_islet_cycle,alternate_local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_driftwood_bar_1,g4route_gn_nov_g3_xp017_yp026_r2_driftwood_bar_1,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_driftwood_bar_2,g4route_gn_nov_g3_xp017_yp026_r2_driftwood_bar_2,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_driftwood_bar_3,g4route_gn_nov_g3_xp017_yp026_r2_driftwood_bar_3,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_driftwood_bar_4,g4route_gn_nov_g3_xp017_yp026_r2_driftwood_bar_4,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_driftwood_bar_cross,g4route_gn_nov_g3_xp017_yp026_r2_driftwood_bar_cross,local_cross_link,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_driftwood_bar_cycle,g4route_gn_nov_g3_xp017_yp026_r2_driftwood_bar_cycle,alternate_local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_dry_island_ridge_1,g4route_gn_nov_g3_xp017_yp026_r2_dry_island_ridge_1,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_dry_island_ridge_2,g4route_gn_nov_g3_xp017_yp026_r2_dry_island_ridge_2,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_dry_island_ridge_3,g4route_gn_nov_g3_xp017_yp026_r2_dry_island_ridge_3,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_dry_island_ridge_4,g4route_gn_nov_g3_xp017_yp026_r2_dry_island_ridge_4,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_dry_island_ridge_5,g4route_gn_nov_g3_xp017_yp026_r2_dry_island_ridge_5,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_dry_island_ridge_cross,g4route_gn_nov_g3_xp017_yp026_r2_dry_island_ridge_cross,local_cross_link,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_dry_island_ridge_cycle,g4route_gn_nov_g3_xp017_yp026_r2_dry_island_ridge_cycle,alternate_local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_dry_pine_ridge_1,g4route_gn_nov_g3_xp017_yp026_r2_dry_pine_ridge_1,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_dry_pine_ridge_2,g4route_gn_nov_g3_xp017_yp026_r2_dry_pine_ridge_2,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_dry_pine_ridge_3,g4route_gn_nov_g3_xp017_yp026_r2_dry_pine_ridge_3,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_dry_pine_ridge_4,g4route_gn_nov_g3_xp017_yp026_r2_dry_pine_ridge_4,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_dry_pine_ridge_5,g4route_gn_nov_g3_xp017_yp026_r2_dry_pine_ridge_5,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_dry_pine_ridge_cross,g4route_gn_nov_g3_xp017_yp026_r2_dry_pine_ridge_cross,local_cross_link,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_dry_pine_ridge_cycle,g4route_gn_nov_g3_xp017_yp026_r2_dry_pine_ridge_cycle,alternate_local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_east_flood_bypass_1,g4route_gn_nov_g3_xp017_yp026_r2_east_flood_bypass_1,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_east_flood_bypass_2,g4route_gn_nov_g3_xp017_yp026_r2_east_flood_bypass_2,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_east_flood_bypass_3,g4route_gn_nov_g3_xp017_yp026_r2_east_flood_bypass_3,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_east_flood_bypass_4,g4route_gn_nov_g3_xp017_yp026_r2_east_flood_bypass_4,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_east_flood_bypass_5,g4route_gn_nov_g3_xp017_yp026_r2_east_flood_bypass_5,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_east_flood_bypass_cross,g4route_gn_nov_g3_xp017_yp026_r2_east_flood_bypass_cross,local_cross_link,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_east_flood_bypass_cycle,g4route_gn_nov_g3_xp017_yp026_r2_east_flood_bypass_cycle,alternate_local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_east_side_channel_1,g4route_gn_nov_g3_xp017_yp026_r2_east_side_channel_1,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_east_side_channel_2,g4route_gn_nov_g3_xp017_yp026_r2_east_side_channel_2,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_east_side_channel_3,g4route_gn_nov_g3_xp017_yp026_r2_east_side_channel_3,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_east_side_channel_4,g4route_gn_nov_g3_xp017_yp026_r2_east_side_channel_4,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_east_side_channel_5,g4route_gn_nov_g3_xp017_yp026_r2_east_side_channel_5,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_east_side_channel_cross,g4route_gn_nov_g3_xp017_yp026_r2_east_side_channel_cross,local_cross_link,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_east_side_channel_cycle,g4route_gn_nov_g3_xp017_yp026_r2_east_side_channel_cycle,alternate_local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_flooded_interior_basin_1,g4route_gn_nov_g3_xp017_yp026_r2_flooded_interior_basin_1,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_flooded_interior_basin_2,g4route_gn_nov_g3_xp017_yp026_r2_flooded_interior_basin_2,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_flooded_interior_basin_3,g4route_gn_nov_g3_xp017_yp026_r2_flooded_interior_basin_3,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_flooded_interior_basin_4,g4route_gn_nov_g3_xp017_yp026_r2_flooded_interior_basin_4,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_flooded_interior_basin_5,g4route_gn_nov_g3_xp017_yp026_r2_flooded_interior_basin_5,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_flooded_interior_basin_cross,g4route_gn_nov_g3_xp017_yp026_r2_flooded_interior_basin_cross,local_cross_link,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_flooded_interior_basin_cycle,g4route_gn_nov_g3_xp017_yp026_r2_flooded_interior_basin_cycle,alternate_local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_floodplain_ridge_route_1,g4route_gn_nov_g3_xp017_yp026_r2_floodplain_ridge_route_1,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_floodplain_ridge_route_2,g4route_gn_nov_g3_xp017_yp026_r2_floodplain_ridge_route_2,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_floodplain_ridge_route_3,g4route_gn_nov_g3_xp017_yp026_r2_floodplain_ridge_route_3,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_floodplain_ridge_route_4,g4route_gn_nov_g3_xp017_yp026_r2_floodplain_ridge_route_4,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_floodplain_ridge_route_5,g4route_gn_nov_g3_xp017_yp026_r2_floodplain_ridge_route_5,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_floodplain_ridge_route_cross,g4route_gn_nov_g3_xp017_yp026_r2_floodplain_ridge_route_cross,local_cross_link,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_floodplain_ridge_route_cycle,g4route_gn_nov_g3_xp017_yp026_r2_floodplain_ridge_route_cycle,alternate_local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_forest_stream_route_1,g4route_gn_nov_g3_xp017_yp026_r2_forest_stream_route_1,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_forest_stream_route_2,g4route_gn_nov_g3_xp017_yp026_r2_forest_stream_route_2,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_forest_stream_route_3,g4route_gn_nov_g3_xp017_yp026_r2_forest_stream_route_3,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_forest_stream_route_4,g4route_gn_nov_g3_xp017_yp026_r2_forest_stream_route_4,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_forest_stream_route_5,g4route_gn_nov_g3_xp017_yp026_r2_forest_stream_route_5,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_forest_stream_route_cross,g4route_gn_nov_g3_xp017_yp026_r2_forest_stream_route_cross,local_cross_link,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_forest_stream_route_cycle,g4route_gn_nov_g3_xp017_yp026_r2_forest_stream_route_cycle,alternate_local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_large_island_head_1,g4route_gn_nov_g3_xp017_yp026_r2_large_island_head_1,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_large_island_head_2,g4route_gn_nov_g3_xp017_yp026_r2_large_island_head_2,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_large_island_head_3,g4route_gn_nov_g3_xp017_yp026_r2_large_island_head_3,local_passage,True,True,G4->G4,intra_g4_site_connection_source
