id	name_ru	name_lat	name_en	group	life_form	habitats	vis	flow	fruit	winter_look	cues	uses	tox	look	edib	yield	refs	conf	ev	notes
fl_hb_stratiotes_aloides	телорез алоэвидный	Stratiotes aloides	water soldier	aquatic_floating	perennial_herb	WATERFLOAT:2	5-10	6-8	—		колючие розетки-«ананасы», всплывающие летом в старицах	—	острые зубчики режут руки		none	охапка	gbif wiki	C	современный ареал
fl_hb_sagittaria_sagittifolia	стрелолист обыкновенный	Sagittaria sagittifolia	arrowhead	aquatic_emergent	perennial_herb	SHORE:4	6-10	7-8	8-9		листья-стрелы над водой, белые цветки с пурпурным центром	клубни съедобны после варки (реконструкция)			after_processing_only	пучок	gbif wiki	C	современный ареал
fl_hb_alisma_plantago_aquatica	частуха подорожниковая	Alisma plantago-aquatica	water-plantain	aquatic_emergent	perennial_herb	SHORE:4 BANK:2	6-10	7-8	8-9		широкие листья на длинных черешках, ажурная метёлка мелких цветков	—	сок раздражает кожу; в сыром виде ядовита	fl_hb_sagittaria_sagittifolia: стрелолист со съедобными после варки клубнями	no	пучок	gbif wiki	C	современный ареал	
fl_hb_butomus_umbellatus	сусак зонтичный	Butomus umbellatus	flowering rush	aquatic_emergent	perennial_herb	SHORE:2	6-10	7-8	8-9		розовые зонтики над узкими трёхгранными листьями	корневище — голодная пища (реконструкция)			after_processing_only	пучок	gbif wiki	C	современный ареал
fl_hb_sparganium_erectum	ежеголовник прямой	Sparganium erectum	branched bur-reed	aquatic_emergent	perennial_herb	SHORE:4	6-10	6-8	8-9		колючие шарики соцветий по ветвистому стеблю у воды	—			none	пучок	gbif wiki	C	современный ареал
fl_hb_iris_pseudacorus	касатик болотный (ирис)	Iris pseudacorus	yellow flag	aquatic_emergent	perennial_herb	SHORE:4 BANK:2	5-10	6-7	8-9		мечевидные листья и крупные жёлтые цветы у воды	корневище — краситель (реконструкция)	ядовит	fl_hb_typha_angustifolia: сходные мечевидные листья до цветения	no	пучок	gbif wiki	C	современный ареал
fl_hb_lysimachia_vulgaris	вербейник обыкновенный	Lysimachia vulgaris	yellow loosestrife	forb_wetland	perennial_herb	BANK:4 WETMEADOW:4	5-10	6-8	8-9		жёлтые метёлки цветов по берегам и сырым лугам	—			none	пучок	gbif wiki	C	современный ареал
fl_hb_lythrum_salicaria	дербенник иволистный	Lythrum salicaria	purple loosestrife	forb_wetland	perennial_herb	BANK:4 WETMEADOW:2	1-12	7-8	9-10	бурые сухие стебли с коробочками у воды	пурпурные свечи соцветий вдоль берегов	медонос			none	пучок	gbif wiki	C	современный ареал
fl_hb_mentha_arvensis	мята полевая	Mentha arvensis	corn mint	forb_wetland	perennial_herb	BANK:2 WETMEADOW:2 MARGIN:2	5-10	7-9	8-10		мятный запах растёртого листа, мутовки лиловых цветков	ароматная трава (реконструкция)			none	пучок	gbif wiki	C	современный ареал
fl_hb_lycopus_europaeus	зюзник европейский	Lycopus europaeus	gypsywort	forb_wetland	perennial_herb	SHORE:2 BANK:2	6-10	7-8	8-10		глубоко-зубчатые листья, мутовки мелких белых цветков у воды	краситель (сок чернит; реконструкция)			none	пучок	gbif wiki	C	современный ареал
fl_hb_bidens_tripartita	череда трёхраздельная	Bidens tripartita	trifid bur-marigold	forb_wetland	annual_herb	BANK:4 TRAMPLED:2	6-10	7-9	9-10		осенью семена с зубчиками облепляют одежду и шерсть	—			none	пучок	gbif wiki	C	современный ареал
fl_hb_myosotis_scorpioides	незабудка болотная	Myosotis scorpioides	water forget-me-not	forb_wetland	perennial_herb	BANK:4 WETMEADOW:2	5-10	5-8	7-9		голубые цветочки с жёлтым глазком у ручьёв	—			none	горсть	gbif wiki	C	современный ареал
fl_hb_cirsium_palustre	бодяк болотный	Cirsium palustre	marsh thistle	forb_wetland	biennial_herb	WETMEADOW:4 FEN:2 EDGE:2	1-12	7-8	8-9	высокие сухие колючие стебли над снегом	высокий колючий стебель с мелкими пурпурными корзинками	—	колючки ранят руки		none	пучок	gbif wiki	C	современный ареал
fl_hb_valeriana_officinalis	валериана лекарственная	Valeriana officinalis	valerian	forb_wetland	perennial_herb	WETMEADOW:2 BANK:2	5-10	6-8	8-9		розоватые зонтики-щитки, резкий запах корня, который любят кошки	лечебное применение для Руси 1230 не засвидетельствовано			none	пучок	gbif wiki	C	современный ареал
fl_hb_thymus_serpyllum	тимьян ползучий (чабрец)	Thymus serpyllum	wild thyme	forb_meadow	subshrub	PINEDRY:2 MARGIN:1	1-12	6-8	8-9	серые жёсткие стебельки на песчаных пригорках	лиловые подушечки с сильным пряным запахом на сухих песках	ароматная трава (реконструкция)			none	пучок	gbif wiki	C	современный ареал
fl_hb_origanum_vulgare	душица обыкновенная	Origanum vulgare	oregano	forb_meadow	perennial_herb	EDGE:2 MARGIN:1	5-10	7-8	9	сухие бурые метёлки у опушек	розово-лиловые щитки с пряным запахом на сухих опушках	ароматная трава (реконструкция)			none	пучок	gbif wiki	C	современный ареал; на северо-западе нечаст
fl_hb_hierochloe_odorata	зубровка душистая	Anthoxanthum nitens	holy grass	grass	perennial_grass	MEADOW:2 BANK:2	4-10	5-6	6-7		блестящие золотистые метёлки; сушёная пахнет ванилью и сеном	ароматная трава (реконструкция)			none	пучок	gbif wiki	C	современный ареал
fl_hb_hyoscyamus_niger	белена чёрная	Hyoscyamus niger	henbane	forb_ruderal	biennial_herb	RUDERAL:1	5-10	6-8	8-9		липкие дурнопахнущие листья, грязно-жёлтые цветки с фиолетовыми жилками	—	сильно ядовита (тропановые алкалоиды), особенно семена	fl_hb_arctium_tomentosum: крупные листья у заборов	no	пучок	gbif wiki	C	спутник жилья; присутствие в Новгороде XIII в. не подтверждено
fl_hb_chelidonium_majus	чистотел большой	Chelidonium majus	greater celandine	forb_ruderal	perennial_herb	RUDERAL:2 BROADLEAF:2	4-10	5-8	6-9		оранжевый млечный сок на изломе, жёлтые четырёхлепестковые цветки у стен	сок на бородавки — народная практика; для 1230 не засвидетельствовано	ядовит	fl_hb_ranunculus_acris: жёлтые цветки лютика	no	пучок	gbif wiki	C	современный ареал	
fl_hb_glechoma_hederacea	будра плющевидная	Glechoma hederacea	ground-ivy	forb_ruderal	perennial_herb	RUDERAL:4 BROADLEAF:2	4-10	5-6	6-7		ползучие стебли с округлыми листьями и лиловыми цветками у заборов	—	вредна лошадям в больших количествах	fl_hb_lamium_album: сходные губоцветные у заборов	no	горсть	gbif wiki	C	современный ареал	
fl_hb_lamium_album	яснотка белая (глухая крапива)	Lamium album	white dead-nettle	forb_ruderal	perennial_herb	RUDERAL:4	4-10	5-9	6-10		листья как у крапивы, но не жгутся; белые шлемовидные цветки	—		fl_hb_urtica_dioica: жгучая крапива	none	пучок	gbif wiki	C	современный ареал
fl_hb_solanum_dulcamara	паслён сладко-горький	Solanum dulcamara	bittersweet nightshade	forb_wetland	subshrub	BANK:2 FEN:1	5-10	6-8	8-10		лиловые цветки с жёлтым «носиком», висячие ярко-красные ягоды у воды	—	ягоды ядовиты	fl_br_ribes_spicatum: красная смородина	no	горсть	gbif wiki	C	современный ареал	двойник красных ягод
fl_hb_solanum_nigrum	паслён чёрный	Solanum nigrum	black nightshade	forb_ruderal	annual_herb	GARDEN:2 RUDERAL:2	6-10	7-9	8-10		белые цветки и чёрные ягоды гроздьями на огородах	—	незрелые ягоды и зелень ядовиты	fl_br_vaccinium_myrtillus: черника	no	горсть	gbif wiki	C	современный ареал
