id	slug	title	node_type	scale_level	parent_node_id	region_id	region_cell_code	g1_type	place_template_id	place_template_title	template_type_note	name_status	evidence_status	primary_landscape_template_id	primary_water_body_template_id	land_use_template_ids	route_template_ids_guidance	authority_or_control	economic_function	game_use	limits	known_to_player_default	known_to_character_default	status	confidence	sources	audit_notes	scale_class	household_estimate	household_mix	site_extent_note	g4_target	historical_gameplay_profile	scale_audit_status
gn_nov_g1_07_00_g3_010_ruchi_u_torzhok_selo	verhnie_ruchi_u_torzhka_selo	Верхние Ручьи у Торжка: село	place	G3	gn_nov_g1_07_00_g2_06_rural_supply_belt	region_novgorod_land	nov_g1_07_00	dense_river_road	pt_village	Сельское поселение	село	fictional_historicized_name	historically_plausible_construct	lt_wooded_hills	wb_brook	"[""lu_rainfed_arable"", ""lu_hay_meadow_cutting"", ""lu_common_pasture"", ""lu_hunting_ground""]"	"[""rt_major_road"", ""rt_local_road"", ""rt_cart_track"", ""rt_winter_road"", ""rt_path""]"	местный обычай / держатель / старший двора; точный владелец материализуется при входе в сцену	выведено из land_use_template_ids и place_template_id	G3-место для будущих G4-локаций, NPC, предметов и маршрутов.	Не выдавать вымышленное имя за исторический факт. Конкретные NPC/предметы создаются только при материализации сцены.	false	false	draft	medium_low	"[""src_project_g1_g5_rules"", ""src_he_medieval_settlements"", ""src_novgorod_region_g1_70"", ""src_master_audit_2026_07_04""]"	Сгенерировано в рамках насыщения G2-G4 для 70 активных G1. Ранний топонимический квалификатор сохранён: добавлен локальный топонимический квалификатор, чтобы одноимённые деревни/становища/пристани не выглядели как один и тот же объект в разных G1. Проверено при v6-аудите: грамматика гидронимов/топонимов и локальные квалификаторы. V6: добавлен масштабный профиль, G4 пересобран как функциональный игровой разрез места.	large_village_or_selo	примерно 20-45 дворов	1-3 зажиточных/старших; 12-30 обычных; 3-10 бедных или крайних; 1 церковный/причтовый двор при селе	село с улицей, церковным двором или местом схода, хозяйственными клетями, скотом, водой, огородами, пашней и выходами к дороге/реке/лесу	12 G4-зон	должно играться как сельский центр, а не как две избы	v6_scale_checked
gn_nov_g1_07_00_g3_011_malyy_bor_u_torzhok_derevnya	malyy_bor_u_torzhka_derevnya	Малый Бор у Торжка: деревня	place	G3	gn_nov_g1_07_00_g2_06_rural_supply_belt	region_novgorod_land	nov_g1_07_00	dense_river_road	pt_hamlet	Малое сельское поселение	деревня	fictional_historicized_name	historically_plausible_construct	lt_wooded_hills	wb_brook	"[""lu_rainfed_arable"", ""lu_hay_meadow_cutting"", ""lu_common_pasture"", ""lu_hunting_ground""]"	"[""rt_major_road"", ""rt_local_road"", ""rt_cart_track"", ""rt_winter_road"", ""rt_path""]"	местный обычай / держатель / старший двора; точный владелец материализуется при входе в сцену	выведено из land_use_template_ids и place_template_id	G3-место для будущих G4-локаций, NPC, предметов и маршрутов.	Не выдавать вымышленное имя за исторический факт. Конкретные NPC/предметы создаются только при материализации сцены.	false	false	draft	medium_low	"[""src_project_g1_g5_rules"", ""src_he_medieval_settlements"", ""src_novgorod_region_g1_70""]"	Сгенерировано в рамках насыщения G2-G4 для 70 активных G1. Проверено при v6-аудите: грамматика гидронимов/топонимов и локальные квалификаторы. V6: добавлен масштабный профиль, G4 пересобран как функциональный игровой разрез места.	ordinary_village	примерно 8-18 дворов	1 старший двор; 5-12 обычных; 1-5 крайних/бедных	деревня с проходом между дворами, хозяйственной полосой, колодцем/ручьём, амбарами, скотом, огородами и выходом к полю/лесу/дороге	10 G4-зон	компактная, но полноценная деревня с транзитом и хозяйственной логикой	v6_scale_checked
gn_nov_g1_07_00_g3_012_verhnie_luga_perekrestok	verhnie_luga_perekrestok	Верхние Луга: перекрёсток	place	G3	gn_nov_g1_07_00_g2_12_risk_backwater	region_novgorod_land	nov_g1_07_00	dense_river_road	pt_crossroads	Перекрёсток / путевой узел	перекрёсток	fictional_historicized_name	historically_plausible_construct	lt_wooded_hills	wb_brook	"[""lu_rainfed_arable"", ""lu_hay_meadow_cutting"", ""lu_common_pasture"", ""lu_hunting_ground""]"	"[""rt_major_road"", ""rt_local_road"", ""rt_cart_track"", ""rt_winter_road"", ""rt_path""]"	местный обычай / держатель / старший двора; точный владелец материализуется при входе в сцену	выведено из land_use_template_ids и place_template_id	G3-место для будущих G4-локаций, NPC, предметов и маршрутов.	Не выдавать вымышленное имя за исторический факт. Конкретные NPC/предметы создаются только при материализации сцены.	false	false	draft	medium_low	"[""src_project_g1_g5_rules"", ""src_he_medieval_settlements"", ""src_novgorod_region_g1_70""]"	Сгенерировано в рамках насыщения G2-G4 для 70 активных G1. Проверено при v6-аудите: грамматика гидронимов/топонимов и локальные квалификаторы. V6: добавлен масштабный профиль, G4 пересобран как функциональный игровой разрез места.	road_crossroads	0-3 двора сторожа/постоя/ремонтника пути	постоянных дворов мало; основная плотность — путники, возы, проводники и сезонные стоянки	развилка дорог с подходами, приметами, ожиданием, возможным навесом, водным местом и ответвлениями	9 G4-зон	создаёт выбор маршрута и риск, а не тупик	v6_scale_checked
gn_nov_g1_07_00_g3_013_nizhniy_pochinok_u_torzhok_selo	nizhniy_pochinok_u_torzhka_selo	Нижний Починок у Торжка: село	place	G3	gn_nov_g1_07_00_g2_06_rural_supply_belt	region_novgorod_land	nov_g1_07_00	dense_river_road	pt_village	Сельское поселение	село	fictional_historicized_name	historically_plausible_construct	lt_wooded_hills	wb_brook	"[""lu_rainfed_arable"", ""lu_hay_meadow_cutting"", ""lu_common_pasture"", ""lu_hunting_ground""]"	"[""rt_major_road"", ""rt_local_road"", ""rt_cart_track"", ""rt_winter_road"", ""rt_path""]"	местный обычай / держатель / старший двора; точный владелец материализуется при входе в сцену	выведено из land_use_template_ids и place_template_id	G3-место для будущих G4-локаций, NPC, предметов и маршрутов.	Не выдавать вымышленное имя за исторический факт. Конкретные NPC/предметы создаются только при материализации сцены.	false	false	draft	medium_low	"[""src_project_g1_g5_rules"", ""src_he_medieval_settlements"", ""src_novgorod_region_g1_70""]"	Сгенерировано в рамках насыщения G2-G4 для 70 активных G1. Проверено при v6-аудите: грамматика гидронимов/топонимов и локальные квалификаторы. V6: добавлен масштабный профиль, G4 пересобран как функциональный игровой разрез места.	large_village_or_selo	примерно 20-45 дворов	1-3 зажиточных/старших; 12-30 обычных; 3-10 бедных или крайних; 1 церковный/причтовый двор при селе	село с улицей, церковным двором или местом схода, хозяйственными клетями, скотом, водой, огородами, пашней и выходами к дороге/реке/лесу	12 G4-зон	должно играться как сельский центр, а не как две избы	v6_scale_checked
gn_nov_g1_07_00_g3_014_bereze_u_torzhok_selo	verhnee_bereze_u_torzhka_selo	Верхнее Березье у Торжка: село	place	G3	gn_nov_g1_07_00_g2_06_rural_supply_belt	region_novgorod_land	nov_g1_07_00	dense_river_road	pt_village	Сельское поселение	село	fictional_historicized_name	historically_plausible_construct	lt_wooded_hills	wb_brook	"[""lu_rainfed_arable"", ""lu_hay_meadow_cutting"", ""lu_common_pasture"", ""lu_hunting_ground""]"	"[""rt_major_road"", ""rt_local_road"", ""rt_cart_track"", ""rt_winter_road"", ""rt_path""]"	местный обычай / держатель / старший двора; точный владелец материализуется при входе в сцену	выведено из land_use_template_ids и place_template_id	G3-место для будущих G4-локаций, NPC, предметов и маршрутов.	Не выдавать вымышленное имя за исторический факт. Конкретные NPC/предметы создаются только при материализации сцены.	false	false	draft	medium_low	"[""src_project_g1_g5_rules"", ""src_he_medieval_settlements"", ""src_novgorod_region_g1_70"", ""src_master_audit_2026_07_04""]"	Сгенерировано в рамках насыщения G2-G4 для 70 активных G1. Ранний топонимический квалификатор сохранён: добавлен локальный топонимический квалификатор, чтобы одноимённые деревни/становища/пристани не выглядели как один и тот же объект в разных G1. Проверено при v6-аудите: грамматика гидронимов/топонимов и локальные квалификаторы. V6: добавлен масштабный профиль, G4 пересобран как функциональный игровой разрез места.	large_village_or_selo	примерно 20-45 дворов	1-3 зажиточных/старших; 12-30 обычных; 3-10 бедных или крайних; 1 церковный/причтовый двор при селе	село с улицей, церковным двором или местом схода, хозяйственными клетями, скотом, водой, огородами, пашней и выходами к дороге/реке/лесу	12 G4-зон	должно играться как сельский центр, а не как две избы	v6_scale_checked
gn_nov_g1_07_00_g3_015_luzhitsy_zimove	luzhitsy_zimove	Лужицы: зимовье	place	G3	gn_nov_g1_07_00_g2_14_outer_forest	region_novgorod_land	nov_g1_07_00	dense_river_road	pt_wintering_hut	Зимовье / промысловая зимняя стоянка	зимовье	fictional_historicized_name	historically_plausible_construct	lt_wooded_hills	wb_brook	"[""lu_rainfed_arable"", ""lu_hay_meadow_cutting"", ""lu_common_pasture"", ""lu_hunting_ground""]"	"[""rt_major_road"", ""rt_local_road"", ""rt_cart_track"", ""rt_winter_road"", ""rt_path""]"	местный обычай / держатель / старший двора; точный владелец материализуется при входе в сцену	выведено из land_use_template_ids и place_template_id	G3-место для будущих G4-локаций, NPC, предметов и маршрутов.	Не выдавать вымышленное имя за исторический факт. Конкретные NPC/предметы создаются только при материализации сцены.	false	false	draft	medium_low	"[""src_project_g1_g5_rules"", ""src_he_medieval_settlements"", ""src_novgorod_region_g1_70""]"	Сгенерировано в рамках насыщения G2-G4 для 70 активных G1. V6: добавлен масштабный профиль, G4 пересобран как функциональный игровой разрез места.	resource_camp	0-3 временных двора/избы; постоянного поселения обычно нет	промысловики, лесные работники, сторож или временная артель	входная тропа, кострище, жилая изба/шалаш, навес, склад, вода, ресурсная линия и выход в лес/болото	7 G4-зон	связан с ресурсной средой, сезонностью и риском ориентации	v6_scale_checked
gn_nov_g1_07_00_g3_016_selische_zimove	nizhnee_selische_zimove	Нижнее Селище: зимовье	place	G3	gn_nov_g1_07_00_g2_14_outer_forest	region_novgorod_land	nov_g1_07_00	dense_river_road	pt_wintering_hut	Зимовье / промысловая зимняя стоянка	зимовье	fictional_historicized_name	historically_plausible_construct	lt_wooded_hills	wb_brook	"[""lu_rainfed_arable"", ""lu_hay_meadow_cutting"", ""lu_common_pasture"", ""lu_hunting_ground""]"	"[""rt_major_road"", ""rt_local_road"", ""rt_cart_track"", ""rt_winter_road"", ""rt_path""]"	местный обычай / держатель / старший двора; точный владелец материализуется при входе в сцену	выведено из land_use_template_ids и place_template_id	G3-место для будущих G4-локаций, NPC, предметов и маршрутов.	Не выдавать вымышленное имя за исторический факт. Конкретные NPC/предметы создаются только при материализации сцены.	false	false	draft	medium_low	"[""src_project_g1_g5_rules"", ""src_he_medieval_settlements"", ""src_novgorod_region_g1_70"", ""src_master_audit_2026_07_04""]"	Сгенерировано в рамках насыщения G2-G4 для 70 активных G1. Ранний топонимический квалификатор сохранён: добавлен локальный топонимический квалификатор, чтобы одноимённые деревни/становища/пристани не выглядели как один и тот же объект в разных G1. Проверено при v6-аудите: грамматика гидронимов/топонимов и локальные квалификаторы. V6: добавлен масштабный профиль, G4 пересобран как функциональный игровой разрез места.	resource_camp	0-3 временных двора/избы; постоянного поселения обычно нет	промысловики, лесные работники, сторож или временная артель	входная тропа, кострище, жилая изба/шалаш, навес, склад, вода, ресурсная линия и выход в лес/болото	7 G4-зон	связан с ресурсной средой, сезонностью и риском ориентации	v6_scale_checked
gn_nov_g1_07_01_g3_001_verhnie_luga_u_torzhok_derevnya	verhnie_luga_u_torzhka_derevnya	Верхние Луга у Торжка: деревня	place	G3	gn_nov_g1_07_01_g2_06_rural_supply_belt	region_novgorod_land	nov_g1_07_01	dense_river_road	pt_hamlet	Малое сельское поселение	деревня	fictional_historicized_name	historically_plausible_construct	lt_wooded_hills	wb_brook	"[""lu_rainfed_arable"", ""lu_hay_meadow_cutting"", ""lu_common_pasture"", ""lu_hunting_ground""]"	"[""rt_major_road"", ""rt_local_road"", ""rt_cart_track"", ""rt_winter_road"", ""rt_path""]"	местный обычай / держатель / старший двора; точный владелец материализуется при входе в сцену	выведено из land_use_template_ids и place_template_id	G3-место для будущих G4-локаций, NPC, предметов и маршрутов.	Не выдавать вымышленное имя за исторический факт. Конкретные NPC/предметы создаются только при материализации сцены.	false	false	draft	medium_low	"[""src_project_g1_g5_rules"", ""src_he_medieval_settlements"", ""src_novgorod_region_g1_70""]"	Сгенерировано в рамках насыщения G2-G4 для 70 активных G1. Проверено при v6-аудите: грамматика гидронимов/топонимов и локальные квалификаторы. V6: добавлен масштабный профиль, G4 пересобран как функциональный игровой разрез места.	ordinary_village	примерно 8-18 дворов	1 старший двор; 5-12 обычных; 1-5 крайних/бедных	деревня с проходом между дворами, хозяйственной полосой, колодцем/ручьём, амбарами, скотом, огородами и выходом к полю/лесу/дороге	10 G4-зон	компактная, но полноценная деревня с транзитом и хозяйственной логикой	v6_scale_checked
gn_nov_g1_07_01_g3_002_nizhniy_pochinok_perekrestok	nizhniy_pochinok_perekrestok	Нижний Починок: перекрёсток	place	G3	gn_nov_g1_07_01_g2_02_river_or_lake_edge	region_novgorod_land	nov_g1_07_01	dense_river_road	pt_crossroads	Перекрёсток / путевой узел	перекрёсток	fictional_historicized_name	historically_plausible_construct	lt_wooded_hills	wb_brook	"[""lu_rainfed_arable"", ""lu_hay_meadow_cutting"", ""lu_common_pasture"", ""lu_hunting_ground""]"	"[""rt_major_road"", ""rt_local_road"", ""rt_cart_track"", ""rt_winter_road"", ""rt_path""]"	местный обычай / держатель / старший двора; точный владелец материализуется при входе в сцену	выведено из land_use_template_ids и place_template_id	G3-место для будущих G4-локаций, NPC, предметов и маршрутов.	Не выдавать вымышленное имя за исторический факт. Конкретные NPC/предметы создаются только при материализации сцены.	false	false	draft	medium_low	"[""src_project_g1_g5_rules"", ""src_he_medieval_settlements"", ""src_novgorod_region_g1_70""]"	Сгенерировано в рамках насыщения G2-G4 для 70 активных G1. Проверено при v6-аудите: грамматика гидронимов/топонимов и локальные квалификаторы. V6: добавлен масштабный профиль, G4 пересобран как функциональный игровой разрез места.	road_crossroads	0-3 двора сторожа/постоя/ремонтника пути	постоянных дворов мало; основная плотность — путники, возы, проводники и сезонные стоянки	развилка дорог с подходами, приметами, ожиданием, возможным навесом, водным местом и ответвлениями	9 G4-зон	создаёт выбор маршрута и риск, а не тупик	v6_scale_checked
gn_nov_g1_07_01_g3_003_bereze_u_torzhok_selo	nizhnee_bereze_u_torzhka_selo	Нижнее Березье у Торжка: село	place	G3	gn_nov_g1_07_01_g2_06_rural_supply_belt	region_novgorod_land	nov_g1_07_01	dense_river_road	pt_village	Сельское поселение	село	fictional_historicized_name	historically_plausible_construct	lt_wooded_hills	wb_brook	"[""lu_rainfed_arable"", ""lu_hay_meadow_cutting"", ""lu_common_pasture"", ""lu_hunting_ground""]"	"[""rt_major_road"", ""rt_local_road"", ""rt_cart_track"", ""rt_winter_road"", ""rt_path""]"	местный обычай / держатель / старший двора; точный владелец материализуется при входе в сцену	выведено из land_use_template_ids и place_template_id	G3-место для будущих G4-локаций, NPC, предметов и маршрутов.	Не выдавать вымышленное имя за исторический факт. Конкретные NPC/предметы создаются только при материализации сцены.	false	false	draft	medium_low	"[""src_project_g1_g5_rules"", ""src_he_medieval_settlements"", ""src_novgorod_region_g1_70"", ""src_master_audit_2026_07_04""]"	Сгенерировано в рамках насыщения G2-G4 для 70 активных G1. Ранний топонимический квалификатор сохранён: добавлен локальный топонимический квалификатор, чтобы одноимённые деревни/становища/пристани не выглядели как один и тот же объект в разных G1. Проверено при v6-аудите: грамматика гидронимов/топонимов и локальные квалификаторы. V6: добавлен масштабный профиль, G4 пересобран как функциональный игровой разрез места.	large_village_or_selo	примерно 20-45 дворов	1-3 зажиточных/старших; 12-30 обычных; 3-10 бедных или крайних; 1 церковный/причтовый двор при селе	село с улицей, церковным двором или местом схода, хозяйственными клетями, скотом, водой, огородами, пашней и выходами к дороге/реке/лесу	12 G4-зон	должно играться как сельский центр, а не как две избы	v6_scale_checked
gn_nov_g1_07_01_g3_004_luzhitsy_u_torzhok_selo	verhnie_luzhitsy_u_torzhka_selo	Верхние Лужицы у Торжка: село	place	G3	gn_nov_g1_07_01_g2_06_rural_supply_belt	region_novgorod_land	nov_g1_07_01	dense_river_road	pt_village	Сельское поселение	село	fictional_historicized_name	historically_plausible_construct	lt_wooded_hills	wb_brook	"[""lu_rainfed_arable"", ""lu_hay_meadow_cutting"", ""lu_common_pasture"", ""lu_hunting_ground""]"	"[""rt_major_road"", ""rt_local_road"", ""rt_cart_track"", ""rt_winter_road"", ""rt_path""]"	местный обычай / держатель / старший двора; точный владелец материализуется при входе в сцену	выведено из land_use_template_ids и place_template_id	G3-место для будущих G4-локаций, NPC, предметов и маршрутов.	Не выдавать вымышленное имя за исторический факт. Конкретные NPC/предметы создаются только при материализации сцены.	false	false	draft	medium_low	"[""src_project_g1_g5_rules"", ""src_he_medieval_settlements"", ""src_novgorod_region_g1_70"", ""src_master_audit_2026_07_04""]"	Сгенерировано в рамках насыщения G2-G4 для 70 активных G1. Ранний топонимический квалификатор сохранён: добавлен локальный топонимический квалификатор, чтобы одноимённые деревни/становища/пристани не выглядели как один и тот же объект в разных G1. Проверено при v6-аудите: грамматика гидронимов/топонимов и локальные квалификаторы. V6: добавлен масштабный профиль, G4 пересобран как функциональный игровой разрез места.	large_village_or_selo	примерно 20-45 дворов	1-3 зажиточных/старших; 12-30 обычных; 3-10 бедных или крайних; 1 церковный/причтовый двор при селе	село с улицей, церковным двором или местом схода, хозяйственными клетями, скотом, водой, огородами, пашней и выходами к дороге/реке/лесу	12 G4-зон	должно играться как сельский центр, а не как две избы	v6_scale_checked
gn_nov_g1_07_01_g3_005_selische_zimove	staroe_selische_zimove	Старое Селище: зимовье	place	G3	gn_nov_g1_07_01_g2_14_outer_forest	region_novgorod_land	nov_g1_07_01	dense_river_road	pt_wintering_hut	Зимовье / промысловая зимняя стоянка	зимовье	fictional_historicized_name	historically_plausible_construct	lt_wooded_hills	wb_brook	"[""lu_rainfed_arable"", ""lu_hay_meadow_cutting"", ""lu_common_pasture"", ""lu_hunting_ground""]"	"[""rt_major_road"", ""rt_local_road"", ""rt_cart_track"", ""rt_winter_road"", ""rt_path""]"	местный обычай / держатель / старший двора; точный владелец материализуется при входе в сцену	выведено из land_use_template_ids и place_template_id	G3-место для будущих G4-локаций, NPC, предметов и маршрутов.	Не выдавать вымышленное имя за исторический факт. Конкретные NPC/предметы создаются только при материализации сцены.	false	false	draft	medium_low	"[""src_project_g1_g5_rules"", ""src_he_medieval_settlements"", ""src_novgorod_region_g1_70"", ""src_master_audit_2026_07_04""]"	Сгенерировано в рамках насыщения G2-G4 для 70 активных G1. Ранний топонимический квалификатор сохранён: добавлен локальный топонимический квалификатор, чтобы одноимённые деревни/становища/пристани не выглядели как один и тот же объект в разных G1. Проверено при v6-аудите: грамматика гидронимов/топонимов и локальные квалификаторы. V6: добавлен масштабный профиль, G4 пересобран как функциональный игровой разрез места.	resource_camp	0-3 временных двора/избы; постоянного поселения обычно нет	промысловики, лесные работники, сторож или временная артель	входная тропа, кострище, жилая изба/шалаш, навес, склад, вода, ресурсная линия и выход в лес/болото	7 G4-зон	связан с ресурсной средой, сезонностью и риском ориентации	v6_scale_checked
gn_nov_g1_07_01_g3_006_pochinok_zimove	pochinok_zimove	Починок: зимовье	place	G3	gn_nov_g1_07_01_g2_14_outer_forest	region_novgorod_land	nov_g1_07_01	dense_river_road	pt_wintering_hut	Зимовье / промысловая зимняя стоянка	зимовье	fictional_historicized_name	historically_plausible_construct	lt_wooded_hills	wb_brook	"[""lu_rainfed_arable"", ""lu_hay_meadow_cutting"", ""lu_common_pasture"", ""lu_hunting_ground""]"	"[""rt_major_road"", ""rt_local_road"", ""rt_cart_track"", ""rt_winter_road"", ""rt_path""]"	местный обычай / держатель / старший двора; точный владелец материализуется при входе в сцену	выведено из land_use_template_ids и place_template_id	G3-место для будущих G4-локаций, NPC, предметов и маршрутов.	Не выдавать вымышленное имя за исторический факт. Конкретные NPC/предметы создаются только при материализации сцены.	false	false	draft	medium_low	"[""src_project_g1_g5_rules"", ""src_he_medieval_settlements"", ""src_novgorod_region_g1_70""]"	Сгенерировано в рамках насыщения G2-G4 для 70 активных G1. V6: добавлен масштабный профиль, G4 пересобран как функциональный игровой разрез места.	resource_camp	0-3 временных двора/избы; постоянного поселения обычно нет	промысловики, лесные работники, сторож или временная артель	входная тропа, кострище, жилая изба/шалаш, навес, склад, вода, ресурсная линия и выход в лес/болото	7 G4-зон	связан с ресурсной средой, сезонностью и риском ориентации	v6_scale_checked
gn_nov_g1_07_01_g3_007_dubrovo_perekrestok	dubrovo_perekrestok	Дуброво: перекрёсток	place	G3	gn_nov_g1_07_01_g2_07_hay_floodplain	region_novgorod_land	nov_g1_07_01	dense_river_road	pt_crossroads	Перекрёсток / путевой узел	перекрёсток	fictional_historicized_name	historically_plausible_construct	lt_wooded_hills	wb_brook	"[""lu_rainfed_arable"", ""lu_hay_meadow_cutting"", ""lu_common_pasture"", ""lu_hunting_ground""]"	"[""rt_major_road"", ""rt_local_road"", ""rt_cart_track"", ""rt_winter_road"", ""rt_path""]"	местный обычай / держатель / старший двора; точный владелец материализуется при входе в сцену	выведено из land_use_template_ids и place_template_id	G3-место для будущих G4-локаций, NPC, предметов и маршрутов.	Не выдавать вымышленное имя за исторический факт. Конкретные NPC/предметы создаются только при материализации сцены.	false	false	draft	medium_low	"[""src_project_g1_g5_rules"", ""src_he_medieval_settlements"", ""src_novgorod_region_g1_70""]"	Сгенерировано в рамках насыщения G2-G4 для 70 активных G1. V6: добавлен масштабный профиль, G4 пересобран как функциональный игровой разрез места.	road_crossroads	0-3 двора сторожа/постоя/ремонтника пути	постоянных дворов мало; основная плотность — путники, возы, проводники и сезонные стоянки	развилка дорог с подходами, приметами, ожиданием, возможным навесом, водным местом и ответвлениями	9 G4-зон	создаёт выбор маршрута и риск, а не тупик	v6_scale_checked
gn_nov_g1_07_01_g3_008_sosnovets_u_torzhok_selo	sosnovets_u_torzhka_selo	Сосновец у Торжка: село	place	G3	gn_nov_g1_07_01_g2_06_rural_supply_belt	region_novgorod_land	nov_g1_07_01	dense_river_road	pt_village	Сельское поселение	село	fictional_historicized_name	historically_plausible_construct	lt_wooded_hills	wb_brook	"[""lu_rainfed_arable"", ""lu_hay_meadow_cutting"", ""lu_common_pasture"", ""lu_hunting_ground""]"	"[""rt_major_road"", ""rt_local_road"", ""rt_cart_track"", ""rt_winter_road"", ""rt_path""]"	местный обычай / держатель / старший двора; точный владелец материализуется при входе в сцену	выведено из land_use_template_ids и place_template_id	G3-место для будущих G4-локаций, NPC, предметов и маршрутов.	Не выдавать вымышленное имя за исторический факт. Конкретные NPC/предметы создаются только при материализации сцены.	false	false	draft	medium_low	"[""src_project_g1_g5_rules"", ""src_he_medieval_settlements"", ""src_novgorod_region_g1_70""]"	Сгенерировано в рамках насыщения G2-G4 для 70 активных G1. Проверено при v6-аудите: грамматика гидронимов/топонимов и локальные квалификаторы. V6: добавлен масштабный профиль, G4 пересобран как функциональный игровой разрез места.	large_village_or_selo	примерно 20-45 дворов	1-3 зажиточных/старших; 12-30 обычных; 3-10 бедных или крайних; 1 церковный/причтовый двор при селе	село с улицей, церковным двором или местом схода, хозяйственными клетями, скотом, водой, огородами, пашней и выходами к дороге/реке/лесу	12 G4-зон	должно играться как сельский центр, а не как две избы	v6_scale_checked
gn_nov_g1_07_01_g3_009_mhovoe_perekrestok	verhnee_mhovoe_perekrestok	Верхнее Мховое: перекрёсток	place	G3	gn_nov_g1_07_01_g2_09_craft_resource_edge	region_novgorod_land	nov_g1_07_01	dense_river_road	pt_crossroads	Перекрёсток / путевой узел	перекрёсток	fictional_historicized_name	historically_plausible_construct	lt_wooded_hills	wb_brook	"[""lu_rainfed_arable"", ""lu_hay_meadow_cutting"", ""lu_common_pasture"", ""lu_hunting_ground""]"	"[""rt_major_road"", ""rt_local_road"", ""rt_cart_track"", ""rt_winter_road"", ""rt_path""]"	местный обычай / держатель / старший двора; точный владелец материализуется при входе в сцену	выведено из land_use_template_ids и place_template_id	G3-место для будущих G4-локаций, NPC, предметов и маршрутов.	Не выдавать вымышленное имя за исторический факт. Конкретные NPC/предметы создаются только при материализации сцены.	false	false	draft	medium_low	"[""src_project_g1_g5_rules"", ""src_he_medieval_settlements"", ""src_novgorod_region_g1_70"", ""src_master_audit_2026_07_04""]"	Сгенерировано в рамках насыщения G2-G4 для 70 активных G1. Ранний топонимический квалификатор сохранён: добавлен локальный топонимический квалификатор, чтобы одноимённые деревни/становища/пристани не выглядели как один и тот же объект в разных G1. Проверено при v6-аудите: грамматика гидронимов/топонимов и локальные квалификаторы. V6: добавлен масштабный профиль, G4 пересобран как функциональный игровой разрез места.	road_crossroads	0-3 двора сторожа/постоя/ремонтника пути	постоянных дворов мало; основная плотность — путники, возы, проводники и сезонные стоянки	развилка дорог с подходами, приметами, ожиданием, возможным навесом, водным местом и ответвлениями	9 G4-зон	создаёт выбор маршрута и риск, а не тупик	v6_scale_checked
gn_nov_g1_07_01_g3_010_ozerets_u_torzhok_selo	verhniy_ozerets_u_torzhka_selo	Верхний Озерец у Торжка: село	place	G3	gn_nov_g1_07_01_g2_06_rural_supply_belt	region_novgorod_land	nov_g1_07_01	dense_river_road	pt_village	Сельское поселение	село	fictional_historicized_name	historically_plausible_construct	lt_wooded_hills	wb_brook	"[""lu_rainfed_arable"", ""lu_hay_meadow_cutting"", ""lu_common_pasture"", ""lu_hunting_ground""]"	"[""rt_major_road"", ""rt_local_road"", ""rt_cart_track"", ""rt_winter_road"", ""rt_path""]"	местный обычай / держатель / старший двора; точный владелец материализуется при входе в сцену	выведено из land_use_template_ids и place_template_id	G3-место для будущих G4-локаций, NPC, предметов и маршрутов.	Не выдавать вымышленное имя за исторический факт. Конкретные NPC/предметы создаются только при материализации сцены.	false	false	draft	medium_low	"[""src_project_g1_g5_rules"", ""src_he_medieval_settlements"", ""src_novgorod_region_g1_70"", ""src_master_audit_2026_07_04""]"	Сгенерировано в рамках насыщения G2-G4 для 70 активных G1. Ранний топонимический квалификатор сохранён: добавлен локальный топонимический квалификатор, чтобы одноимённые деревни/становища/пристани не выглядели как один и тот же объект в разных G1. Проверено при v6-аудите: грамматика гидронимов/топонимов и локальные квалификаторы. V6: добавлен масштабный профиль, G4 пересобран как функциональный игровой разрез места.	large_village_or_selo	примерно 20-45 дворов	1-3 зажиточных/старших; 12-30 обычных; 3-10 бедных или крайних; 1 церковный/причтовый двор при селе	село с улицей, церковным двором или местом схода, хозяйственными клетями, скотом, водой, огородами, пашней и выходами к дороге/реке/лесу	12 G4-зон	должно играться как сельский центр, а не как две избы	v6_scale_checked
