profile_id,household_type,household_class,season_period,fd_id,world_phase,presence_class,presence_weight,qty_band,qty_rule,source_refs,confidence,status
hs_poor_urban_winter_fermented_cabbage_famine1230,hh_poor_urban,poor,winter,fd_fermented_cabbage,famine_1230:winter 1230-1231,rare,1,trace,"rarity uncommon->contextual; access ordinary (0); months 0; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner; famine_1230 step -1 (grain -2, other -1, boyar/monastery +1)","[""ext:npl1950_6738_6739"", ""temporal-v4:record:historical_phase_local_effect_rules:novgorod_famine_1230_v2"", ""game-base-v1/food-drink/scripts/source_snapshot/famine_1230_context.csv:famine_1230_context""]",C,candidate
hs_poor_urban_winter_dried_turnip_famine1230,hh_poor_urban,poor,winter,fd_dried_turnip,famine_1230:winter 1230-1231,rare,1,trace,"rarity uncommon->contextual; access ordinary (0); months 0; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner; famine_1230 step -1 (grain -2, other -1, boyar/monastery +1)","[""ext:npl1950_6738_6739"", ""temporal-v4:record:historical_phase_local_effect_rules:novgorod_famine_1230_v2"", ""game-base-v1/food-drink/scripts/source_snapshot/famine_1230_context.csv:famine_1230_context""]",C,candidate
hs_poor_urban_winter_mushrooms_dried_famine1230,hh_poor_urban,poor,winter,fd_mushrooms_dried,famine_1230:winter 1230-1231,rare,1,trace,"rarity uncommon->contextual; access ordinary (0); months 0; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner; famine_1230 step -1 (grain -2, other -1, boyar/monastery +1)","[""ext:npl1950_6738_6739"", ""temporal-v4:record:historical_phase_local_effect_rules:novgorod_famine_1230_v2"", ""game-base-v1/food-drink/scripts/source_snapshot/famine_1230_context.csv:famine_1230_context""]",C,candidate
hs_poor_urban_winter_berries_dried_famine1230,hh_poor_urban,poor,winter,fd_berries_dried,famine_1230:winter 1230-1231,rare,1,trace,"rarity uncommon->contextual; access ordinary (0); months 0; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner; famine_1230 step -1 (grain -2, other -1, boyar/monastery +1)","[""ext:npl1950_6738_6739"", ""temporal-v4:record:historical_phase_local_effect_rules:novgorod_famine_1230_v2"", ""game-base-v1/food-drink/scripts/source_snapshot/famine_1230_context.csv:famine_1230_context""]",C,candidate
hs_poor_urban_winter_apple_local_famine1230,hh_poor_urban,poor,winter,fd_apple_local,famine_1230:winter 1230-1231,rare,1,trace,"rarity uncommon->contextual; access ordinary (0); months 0; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner; famine_1230 step -1 (grain -2, other -1, boyar/monastery +1)","[""ext:npl1950_6738_6739"", ""temporal-v4:record:historical_phase_local_effect_rules:novgorod_famine_1230_v2"", ""game-base-v1/food-drink/scripts/source_snapshot/famine_1230_context.csv:famine_1230_context""]",C,candidate
hs_poor_urban_winter_apple_dried_famine1230,hh_poor_urban,poor,winter,fd_apple_dried,famine_1230:winter 1230-1231,rare,1,trace,"rarity uncommon->contextual; access ordinary (0); months 0; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner; famine_1230 step -1 (grain -2, other -1, boyar/monastery +1)","[""ext:npl1950_6738_6739"", ""temporal-v4:record:historical_phase_local_effect_rules:novgorod_famine_1230_v2"", ""game-base-v1/food-drink/scripts/source_snapshot/famine_1230_context.csv:famine_1230_context""]",C,candidate
hs_poor_urban_winter_hazelnut_whole_famine1230,hh_poor_urban,poor,winter,fd_hazelnut_whole,famine_1230:winter 1230-1231,contextual,2,little,"rarity common->common; access ordinary (0); months 0; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner; famine_1230 step -1 (grain -2, other -1, boyar/monastery +1)","[""ext:npl1950_6738_6739"", ""temporal-v4:record:historical_phase_local_effect_rules:novgorod_famine_1230_v2"", ""game-base-v1/food-drink/scripts/source_snapshot/famine_1230_context.csv:famine_1230_context""]",C,candidate
hs_poor_urban_winter_hazelnut_kernel_famine1230,hh_poor_urban,poor,winter,fd_hazelnut_kernel,famine_1230:winter 1230-1231,contextual,2,little,"rarity common->common; access ordinary (0); months 0; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner; famine_1230 step -1 (grain -2, other -1, boyar/monastery +1)","[""ext:npl1950_6738_6739"", ""temporal-v4:record:historical_phase_local_effect_rules:novgorod_famine_1230_v2"", ""game-base-v1/food-drink/scripts/source_snapshot/famine_1230_context.csv:famine_1230_context""]",C,candidate
hs_poor_urban_winter_hazelnut_crushed_famine1230,hh_poor_urban,poor,winter,fd_hazelnut_crushed,famine_1230:winter 1230-1231,rare,1,trace,"rarity common->common; access ordinary (0); months -1; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner; famine_1230 step -1 (grain -2, other -1, boyar/monastery +1)","[""ext:npl1950_6738_6739"", ""temporal-v4:record:historical_phase_local_effect_rules:novgorod_famine_1230_v2"", ""game-base-v1/food-drink/scripts/source_snapshot/famine_1230_context.csv:famine_1230_context""]",C,candidate
hs_poor_urban_winter_flax_seed_famine1230,hh_poor_urban,poor,winter,fd_flax_seed,famine_1230:winter 1230-1231,contextual,2,little,"rarity common->common; access ordinary (0); months 0; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner; famine_1230 step -1 (grain -2, other -1, boyar/monastery +1)","[""ext:npl1950_6738_6739"", ""temporal-v4:record:historical_phase_local_effect_rules:novgorod_famine_1230_v2"", ""game-base-v1/food-drink/scripts/source_snapshot/famine_1230_context.csv:famine_1230_context""]",C,candidate
hs_poor_urban_winter_flax_seed_crushed_famine1230,hh_poor_urban,poor,winter,fd_flax_seed_crushed,famine_1230:winter 1230-1231,rare,1,trace,"rarity common->common; access ordinary (0); months -1; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner; famine_1230 step -1 (grain -2, other -1, boyar/monastery +1)","[""ext:npl1950_6738_6739"", ""temporal-v4:record:historical_phase_local_effect_rules:novgorod_famine_1230_v2"", ""game-base-v1/food-drink/scripts/source_snapshot/famine_1230_context.csv:famine_1230_context""]",C,candidate
hs_poor_urban_winter_hemp_seed_famine1230,hh_poor_urban,poor,winter,fd_hemp_seed,famine_1230:winter 1230-1231,contextual,2,little,"rarity common->common; access ordinary (0); months 0; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner; famine_1230 step -1 (grain -2, other -1, boyar/monastery +1)","[""ext:npl1950_6738_6739"", ""temporal-v4:record:historical_phase_local_effect_rules:novgorod_famine_1230_v2"", ""game-base-v1/food-drink/scripts/source_snapshot/famine_1230_context.csv:famine_1230_context""]",C,candidate
hs_poor_urban_winter_animal_fat_famine1230,hh_poor_urban,poor,winter,fd_animal_fat,famine_1230:winter 1230-1231,contextual,2,little,"rarity common->common; access ordinary (0); months 0; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner; famine_1230 step -1 (grain -2, other -1, boyar/monastery +1)","[""ext:npl1950_6738_6739"", ""temporal-v4:record:historical_phase_local_effect_rules:novgorod_famine_1230_v2"", ""game-base-v1/food-drink/scripts/source_snapshot/famine_1230_context.csv:famine_1230_context""]",C,candidate
hs_poor_urban_winter_rendered_fat_famine1230,hh_poor_urban,poor,winter,fd_rendered_fat,famine_1230:winter 1230-1231,contextual,2,little,"rarity common->common; access ordinary (0); months 0; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner; famine_1230 step -1 (grain -2, other -1, boyar/monastery +1)","[""ext:npl1950_6738_6739"", ""temporal-v4:record:historical_phase_local_effect_rules:novgorod_famine_1230_v2"", ""game-base-v1/food-drink/scripts/source_snapshot/famine_1230_context.csv:famine_1230_context""]",C,candidate
hs_poor_urban_winter_pork_lard_famine1230,hh_poor_urban,poor,winter,fd_pork_lard,famine_1230:winter 1230-1231,contextual,2,little,"rarity common->common; access ordinary (0); months 0; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner; famine_1230 step -1 (grain -2, other -1, boyar/monastery +1)","[""ext:npl1950_6738_6739"", ""temporal-v4:record:historical_phase_local_effect_rules:novgorod_famine_1230_v2"", ""game-base-v1/food-drink/scripts/source_snapshot/famine_1230_context.csv:famine_1230_context""]",C,candidate
hs_poor_urban_winter_butter_fresh_famine1230,hh_poor_urban,poor,winter,fd_butter_fresh,famine_1230:winter 1230-1231,rare,1,trace,"rarity common->common; access occasional (-1); months 0; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner; famine_1230 step -1 (grain -2, other -1, boyar/monastery +1)","[""ext:npl1950_6738_6739"", ""temporal-v4:record:historical_phase_local_effect_rules:novgorod_famine_1230_v2"", ""game-base-v1/food-drink/scripts/source_snapshot/famine_1230_context.csv:famine_1230_context""]",C,candidate
hs_poor_urban_winter_butter_washed_famine1230,hh_poor_urban,poor,winter,fd_butter_washed,famine_1230:winter 1230-1231,rare,1,trace,"rarity common->common; access occasional (-1); months 0; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner; famine_1230 step -1 (grain -2, other -1, boyar/monastery +1)","[""ext:npl1950_6738_6739"", ""temporal-v4:record:historical_phase_local_effect_rules:novgorod_famine_1230_v2"", ""game-base-v1/food-drink/scripts/source_snapshot/famine_1230_context.csv:famine_1230_context""]",C,candidate
hs_poor_urban_winter_fresh_cheese_famine1230,hh_poor_urban,poor,winter,fd_fresh_cheese,famine_1230:winter 1230-1231,rare,1,trace,"rarity common->common; access occasional (-1); months 0; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner; famine_1230 step -1 (grain -2, other -1, boyar/monastery +1)","[""ext:npl1950_6738_6739"", ""temporal-v4:record:historical_phase_local_effect_rules:novgorod_famine_1230_v2"", ""game-base-v1/food-drink/scripts/source_snapshot/famine_1230_context.csv:famine_1230_context""]",C,candidate
hs_poor_urban_winter_pressed_fresh_cheese_famine1230,hh_poor_urban,poor,winter,fd_pressed_fresh_cheese,famine_1230:winter 1230-1231,rare,1,trace,"rarity common->common; access occasional (-1); months 0; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner; famine_1230 step -1 (grain -2, other -1, boyar/monastery +1)","[""ext:npl1950_6738_6739"", ""temporal-v4:record:historical_phase_local_effect_rules:novgorod_famine_1230_v2"", ""game-base-v1/food-drink/scripts/source_snapshot/famine_1230_context.csv:famine_1230_context""]",C,candidate
hs_poor_urban_winter_beef_famine1230,hh_poor_urban,poor,winter,fd_beef,famine_1230:winter 1230-1231,contextual,2,little,"rarity common->common; access ordinary (0); months 0; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner; famine_1230 step -1 (grain -2, other -1, boyar/monastery +1)","[""ext:npl1950_6738_6739"", ""temporal-v4:record:historical_phase_local_effect_rules:novgorod_famine_1230_v2"", ""game-base-v1/food-drink/scripts/source_snapshot/famine_1230_context.csv:famine_1230_context""]",C,candidate
hs_poor_urban_winter_pork_famine1230,hh_poor_urban,poor,winter,fd_pork,famine_1230:winter 1230-1231,contextual,2,little,"rarity common->common; access ordinary (0); months 0; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner; famine_1230 step -1 (grain -2, other -1, boyar/monastery +1)","[""ext:npl1950_6738_6739"", ""temporal-v4:record:historical_phase_local_effect_rules:novgorod_famine_1230_v2"", ""game-base-v1/food-drink/scripts/source_snapshot/famine_1230_context.csv:famine_1230_context""]",C,candidate
hs_poor_urban_winter_mutton_goat_famine1230,hh_poor_urban,poor,winter,fd_mutton_goat,famine_1230:winter 1230-1231,contextual,2,little,"rarity common->common; access ordinary (0); months 0; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner; famine_1230 step -1 (grain -2, other -1, boyar/monastery +1)","[""ext:npl1950_6738_6739"", ""temporal-v4:record:historical_phase_local_effect_rules:novgorod_famine_1230_v2"", ""game-base-v1/food-drink/scripts/source_snapshot/famine_1230_context.csv:famine_1230_context""]",C,candidate
hs_poor_urban_winter_meat_cut_large_famine1230,hh_poor_urban,poor,winter,fd_meat_cut_large,famine_1230:winter 1230-1231,contextual,2,little,"rarity common->common; access ordinary (0); months 0; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner; famine_1230 step -1 (grain -2, other -1, boyar/monastery +1)","[""ext:npl1950_6738_6739"", ""temporal-v4:record:historical_phase_local_effect_rules:novgorod_famine_1230_v2"", ""game-base-v1/food-drink/scripts/source_snapshot/famine_1230_context.csv:famine_1230_context""]",C,candidate
hs_poor_urban_winter_meat_cut_small_famine1230,hh_poor_urban,poor,winter,fd_meat_cut_small,famine_1230:winter 1230-1231,contextual,2,little,"rarity common->common; access ordinary (0); months 0; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner; famine_1230 step -1 (grain -2, other -1, boyar/monastery +1)","[""ext:npl1950_6738_6739"", ""temporal-v4:record:historical_phase_local_effect_rules:novgorod_famine_1230_v2"", ""game-base-v1/food-drink/scripts/source_snapshot/famine_1230_context.csv:famine_1230_context""]",C,candidate
hs_poor_urban_winter_meat_strip_famine1230,hh_poor_urban,poor,winter,fd_meat_strip,famine_1230:winter 1230-1231,contextual,2,little,"rarity common->common; access ordinary (0); months 0; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner; famine_1230 step -1 (grain -2, other -1, boyar/monastery +1)","[""ext:npl1950_6738_6739"", ""temporal-v4:record:historical_phase_local_effect_rules:novgorod_famine_1230_v2"", ""game-base-v1/food-drink/scripts/source_snapshot/famine_1230_context.csv:famine_1230_context""]",C,candidate
hs_poor_urban_winter_liver_famine1230,hh_poor_urban,poor,winter,fd_liver,famine_1230:winter 1230-1231,contextual,2,little,"rarity common->common; access ordinary (0); months 0; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner; famine_1230 step -1 (grain -2, other -1, boyar/monastery +1)","[""ext:npl1950_6738_6739"", ""temporal-v4:record:historical_phase_local_effect_rules:novgorod_famine_1230_v2"", ""game-base-v1/food-drink/scripts/source_snapshot/famine_1230_context.csv:famine_1230_context""]",C,candidate
hs_poor_urban_winter_kidney_famine1230,hh_poor_urban,poor,winter,fd_kidney,famine_1230:winter 1230-1231,contextual,2,little,"rarity common->common; access ordinary (0); months 0; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner; famine_1230 step -1 (grain -2, other -1, boyar/monastery +1)","[""ext:npl1950_6738_6739"", ""temporal-v4:record:historical_phase_local_effect_rules:novgorod_famine_1230_v2"", ""game-base-v1/food-drink/scripts/source_snapshot/famine_1230_context.csv:famine_1230_context""]",C,candidate
hs_poor_urban_winter_heart_famine1230,hh_poor_urban,poor,winter,fd_heart,famine_1230:winter 1230-1231,contextual,2,little,"rarity common->common; access ordinary (0); months 0; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner; famine_1230 step -1 (grain -2, other -1, boyar/monastery +1)","[""ext:npl1950_6738_6739"", ""temporal-v4:record:historical_phase_local_effect_rules:novgorod_famine_1230_v2"", ""game-base-v1/food-drink/scripts/source_snapshot/famine_1230_context.csv:famine_1230_context""]",C,candidate
hs_poor_urban_winter_tongue_famine1230,hh_poor_urban,poor,winter,fd_tongue,famine_1230:winter 1230-1231,contextual,2,little,"rarity common->common; access ordinary (0); months 0; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner; famine_1230 step -1 (grain -2, other -1, boyar/monastery +1)","[""ext:npl1950_6738_6739"", ""temporal-v4:record:historical_phase_local_effect_rules:novgorod_famine_1230_v2"", ""game-base-v1/food-drink/scripts/source_snapshot/famine_1230_context.csv:famine_1230_context""]",C,candidate
hs_poor_urban_winter_stomach_cleaned_famine1230,hh_poor_urban,poor,winter,fd_stomach_cleaned,famine_1230:winter 1230-1231,rare,1,trace,"rarity uncommon->contextual; access ordinary (0); months 0; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner; famine_1230 step -1 (grain -2, other -1, boyar/monastery +1)","[""ext:npl1950_6738_6739"", ""temporal-v4:record:historical_phase_local_effect_rules:novgorod_famine_1230_v2"", ""game-base-v1/food-drink/scripts/source_snapshot/famine_1230_context.csv:famine_1230_context""]",C,candidate
hs_poor_urban_winter_blood_animal_famine1230,hh_poor_urban,poor,winter,fd_blood_animal,famine_1230:winter 1230-1231,rare,1,trace,"rarity uncommon->contextual; access ordinary (0); months 0; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner; famine_1230 step -1 (grain -2, other -1, boyar/monastery +1)","[""ext:npl1950_6738_6739"", ""temporal-v4:record:historical_phase_local_effect_rules:novgorod_famine_1230_v2"", ""game-base-v1/food-drink/scripts/source_snapshot/famine_1230_context.csv:famine_1230_context""]",C,candidate
hs_poor_urban_winter_salted_meat_famine1230,hh_poor_urban,poor,winter,fd_salted_meat,famine_1230:winter 1230-1231,contextual,2,little,"rarity common->common; access ordinary (0); months 0; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner; famine_1230 step -1 (grain -2, other -1, boyar/monastery +1)","[""ext:npl1950_6738_6739"", ""temporal-v4:record:historical_phase_local_effect_rules:novgorod_famine_1230_v2"", ""game-base-v1/food-drink/scripts/source_snapshot/famine_1230_context.csv:famine_1230_context""]",C,candidate
hs_poor_urban_winter_dried_meat_famine1230,hh_poor_urban,poor,winter,fd_dried_meat,famine_1230:winter 1230-1231,rare,1,trace,"rarity uncommon->contextual; access ordinary (0); months 0; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner; famine_1230 step -1 (grain -2, other -1, boyar/monastery +1)","[""ext:npl1950_6738_6739"", ""temporal-v4:record:historical_phase_local_effect_rules:novgorod_famine_1230_v2"", ""game-base-v1/food-drink/scripts/source_snapshot/famine_1230_context.csv:famine_1230_context""]",C,candidate
hs_poor_urban_winter_fish_generic_famine1230,hh_poor_urban,poor,winter,fd_fish_generic,famine_1230:winter 1230-1231,rare,1,trace,"rarity common->common; access ordinary (0); months -1; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner; famine_1230 step -1 (grain -2, other -1, boyar/monastery +1)","[""ext:npl1950_6738_6739"", ""temporal-v4:record:historical_phase_local_effect_rules:novgorod_famine_1230_v2"", ""game-base-v1/food-drink/scripts/source_snapshot/famine_1230_context.csv:famine_1230_context""]",C,candidate
hs_poor_urban_winter_pike_famine1230,hh_poor_urban,poor,winter,fd_pike,famine_1230:winter 1230-1231,rare,1,trace,"rarity common->common; access ordinary (0); months -1; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner; famine_1230 step -1 (grain -2, other -1, boyar/monastery +1)","[""ext:npl1950_6738_6739"", ""temporal-v4:record:historical_phase_local_effect_rules:novgorod_famine_1230_v2"", ""game-base-v1/food-drink/scripts/source_snapshot/famine_1230_context.csv:famine_1230_context""]",C,candidate
hs_poor_urban_winter_zander_famine1230,hh_poor_urban,poor,winter,fd_zander,famine_1230:winter 1230-1231,rare,1,trace,"rarity common->common; access ordinary (0); months -1; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner; famine_1230 step -1 (grain -2, other -1, boyar/monastery +1)","[""ext:npl1950_6738_6739"", ""temporal-v4:record:historical_phase_local_effect_rules:novgorod_famine_1230_v2"", ""game-base-v1/food-drink/scripts/source_snapshot/famine_1230_context.csv:famine_1230_context""]",C,candidate
hs_poor_urban_winter_cyprinid_famine1230,hh_poor_urban,poor,winter,fd_cyprinid,famine_1230:winter 1230-1231,rare,1,trace,"rarity common->common; access ordinary (0); months -1; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner; famine_1230 step -1 (grain -2, other -1, boyar/monastery +1)","[""ext:npl1950_6738_6739"", ""temporal-v4:record:historical_phase_local_effect_rules:novgorod_famine_1230_v2"", ""game-base-v1/food-drink/scripts/source_snapshot/famine_1230_context.csv:famine_1230_context""]",C,candidate
hs_poor_urban_winter_bream_famine1230,hh_poor_urban,poor,winter,fd_bream,famine_1230:winter 1230-1231,rare,1,trace,"rarity common->common; access ordinary (0); months -1; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner; famine_1230 step -1 (grain -2, other -1, boyar/monastery +1)","[""ext:npl1950_6738_6739"", ""temporal-v4:record:historical_phase_local_effect_rules:novgorod_famine_1230_v2"", ""game-base-v1/food-drink/scripts/source_snapshot/famine_1230_context.csv:famine_1230_context""]",C,candidate
hs_poor_urban_winter_roach_famine1230,hh_poor_urban,poor,winter,fd_roach,famine_1230:winter 1230-1231,rare,1,trace,"rarity common->common; access ordinary (0); months -1; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner; famine_1230 step -1 (grain -2, other -1, boyar/monastery +1)","[""ext:npl1950_6738_6739"", ""temporal-v4:record:historical_phase_local_effect_rules:novgorod_famine_1230_v2"", ""game-base-v1/food-drink/scripts/source_snapshot/famine_1230_context.csv:famine_1230_context""]",C,candidate
hs_poor_urban_winter_perch_famine1230,hh_poor_urban,poor,winter,fd_perch,famine_1230:winter 1230-1231,rare,1,trace,"rarity common->common; access ordinary (0); months -1; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner; famine_1230 step -1 (grain -2, other -1, boyar/monastery +1)","[""ext:npl1950_6738_6739"", ""temporal-v4:record:historical_phase_local_effect_rules:novgorod_famine_1230_v2"", ""game-base-v1/food-drink/scripts/source_snapshot/famine_1230_context.csv:famine_1230_context""]",C,candidate
hs_poor_urban_winter_ruff_famine1230,hh_poor_urban,poor,winter,fd_ruff,famine_1230:winter 1230-1231,rare,1,trace,"rarity common->common; access ordinary (0); months -1; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner; famine_1230 step -1 (grain -2, other -1, boyar/monastery +1)","[""ext:npl1950_6738_6739"", ""temporal-v4:record:historical_phase_local_effect_rules:novgorod_famine_1230_v2"", ""game-base-v1/food-drink/scripts/source_snapshot/famine_1230_context.csv:famine_1230_context""]",C,candidate
hs_poor_urban_winter_fish_gutted_famine1230,hh_poor_urban,poor,winter,fd_fish_gutted,famine_1230:winter 1230-1231,rare,1,trace,"rarity common->common; access ordinary (0); months -1; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner; famine_1230 step -1 (grain -2, other -1, boyar/monastery +1)","[""ext:npl1950_6738_6739"", ""temporal-v4:record:historical_phase_local_effect_rules:novgorod_famine_1230_v2"", ""game-base-v1/food-drink/scripts/source_snapshot/famine_1230_context.csv:famine_1230_context""]",C,candidate
hs_poor_urban_winter_fish_salted_famine1230,hh_poor_urban,poor,winter,fd_fish_salted,famine_1230:winter 1230-1231,contextual,2,little,"rarity common->common; access ordinary (0); months 0; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner; famine_1230 step -1 (grain -2, other -1, boyar/monastery +1)","[""ext:npl1950_6738_6739"", ""temporal-v4:record:historical_phase_local_effect_rules:novgorod_famine_1230_v2"", ""game-base-v1/food-drink/scripts/source_snapshot/famine_1230_context.csv:famine_1230_context""]",C,candidate
hs_poor_urban_winter_fish_dried_famine1230,hh_poor_urban,poor,winter,fd_fish_dried,famine_1230:winter 1230-1231,contextual,2,little,"rarity common->common; access ordinary (0); months 0; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner; famine_1230 step -1 (grain -2, other -1, boyar/monastery +1)","[""ext:npl1950_6738_6739"", ""temporal-v4:record:historical_phase_local_effect_rules:novgorod_famine_1230_v2"", ""game-base-v1/food-drink/scripts/source_snapshot/famine_1230_context.csv:famine_1230_context""]",C,candidate
hs_poor_urban_winter_fish_smoked_uncertain_famine1230,hh_poor_urban,poor,winter,fd_fish_smoked_uncertain,famine_1230:winter 1230-1231,rare,1,trace,"rarity uncommon->contextual; access ordinary (0); months 0; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner; famine_1230 step -1 (grain -2, other -1, boyar/monastery +1)","[""ext:npl1950_6738_6739"", ""temporal-v4:record:historical_phase_local_effect_rules:novgorod_famine_1230_v2"", ""game-base-v1/food-drink/scripts/source_snapshot/famine_1230_context.csv:famine_1230_context""]",C,candidate
hs_poor_urban_winter_bread_rye_famine1230,hh_poor_urban,poor,winter,fd_bread_rye,famine_1230:winter 1230-1231,rare,1,trace,"rarity common->common; access ordinary (0); months 0; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner; famine_1230 step -2 (grain -2, other -1, boyar/monastery +1)","[""ext:npl1950_6738_6739"", ""temporal-v4:record:historical_phase_local_effect_rules:novgorod_famine_1230_v2"", ""game-base-v1/food-drink/scripts/source_snapshot/famine_1230_context.csv:famine_1230_context""]",C,candidate
hs_poor_urban_winter_bread_mixed_famine1230,hh_poor_urban,poor,winter,fd_bread_mixed,famine_1230:winter 1230-1231,rare,1,trace,"rarity common->common; access ordinary (0); months 0; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner; famine_1230 step -2 (grain -2, other -1, boyar/monastery +1)","[""ext:npl1950_6738_6739"", ""temporal-v4:record:historical_phase_local_effect_rules:novgorod_famine_1230_v2"", ""game-base-v1/food-drink/scripts/source_snapshot/famine_1230_context.csv:famine_1230_context""]",C,candidate
hs_poor_urban_winter_porridge_oat_famine1230,hh_poor_urban,poor,winter,fd_porridge_oat,famine_1230:winter 1230-1231,rare,1,trace,"rarity common->common; access ordinary (0); months 0; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner; famine_1230 step -2 (grain -2, other -1, boyar/monastery +1)","[""ext:npl1950_6738_6739"", ""temporal-v4:record:historical_phase_local_effect_rules:novgorod_famine_1230_v2"", ""game-base-v1/food-drink/scripts/source_snapshot/famine_1230_context.csv:famine_1230_context""]",C,candidate
hs_poor_urban_winter_porridge_millet_famine1230,hh_poor_urban,poor,winter,fd_porridge_millet,famine_1230:winter 1230-1231,rare,1,trace,"rarity common->common; access ordinary (0); months 0; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner; famine_1230 step -2 (grain -2, other -1, boyar/monastery +1)","[""ext:npl1950_6738_6739"", ""temporal-v4:record:historical_phase_local_effect_rules:novgorod_famine_1230_v2"", ""game-base-v1/food-drink/scripts/source_snapshot/famine_1230_context.csv:famine_1230_context""]",C,candidate
hs_poor_urban_winter_porridge_barley_famine1230,hh_poor_urban,poor,winter,fd_porridge_barley,famine_1230:winter 1230-1231,rare,1,trace,"rarity common->common; access ordinary (0); months 0; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner; famine_1230 step -2 (grain -2, other -1, boyar/monastery +1)","[""ext:npl1950_6738_6739"", ""temporal-v4:record:historical_phase_local_effect_rules:novgorod_famine_1230_v2"", ""game-base-v1/food-drink/scripts/source_snapshot/famine_1230_context.csv:famine_1230_context""]",C,candidate
hs_poor_urban_winter_porridge_thick_generic_famine1230,hh_poor_urban,poor,winter,fd_porridge_thick_generic,famine_1230:winter 1230-1231,rare,1,trace,"rarity common->common; access ordinary (0); months 0; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner; famine_1230 step -2 (grain -2, other -1, boyar/monastery +1)","[""ext:npl1950_6738_6739"", ""temporal-v4:record:historical_phase_local_effect_rules:novgorod_famine_1230_v2"", ""game-base-v1/food-drink/scripts/source_snapshot/famine_1230_context.csv:famine_1230_context""]",C,candidate
hs_poor_urban_winter_kvass_like_famine1230,hh_poor_urban,poor,winter,fd_kvass_like,famine_1230:winter 1230-1231,rare,1,trace,"rarity common->common; access ordinary (0); months -1; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner; famine_1230 step -1 (grain -2, other -1, boyar/monastery +1)","[""ext:npl1950_6738_6739"", ""temporal-v4:record:historical_phase_local_effect_rules:novgorod_famine_1230_v2"", ""game-base-v1/food-drink/scripts/source_snapshot/famine_1230_context.csv:famine_1230_context""]",C,candidate
