cal_id,date_or_rule,year,kind,name_ru,effects,computation_ref,source_refs,confidence,status,note
cal_mv_easter_1240,julian:1240-04-15,1240,feast,Пасха,"church,fasting_free","time/scripts/paschalia.py:build_year (Gauss Julian-Easter congruence, cross-checked against Meeus algorithm)","book:356156 (Леонтьева, Кобрин, Шорин, Вспомогательные исторические дисциплины, 2009) §Глава 6. Хронология ¶1324, ¶1328-1333 (Gauss formula); book:122328 (Рыбаков, Язычество Древней Руси, 1987) §Часть третья, гл.13 (подвижность Пасхи и масленицы)",B,candidate,
cal_mv_fomino_1240,julian:1240-04-22,1240,feast,Фомина неделя (Антипасха),church,"time/scripts/paschalia.py:build_year (Gauss Julian-Easter congruence, cross-checked against Meeus algorithm)","book:356156 (Леонтьева, Кобрин, Шорин, Вспомогательные исторические дисциплины, 2009) §Глава 6. Хронология ¶1324, ¶1328-1333 (Gauss formula); book:122328 (Рыбаков, Язычество Древней Руси, 1987) §Часть третья, гл.13 (подвижность Пасхи и масленицы)",B,candidate,
cal_mv_radunitsa_1240,julian:1240-04-24,1240,belief,Радуница (поминовение предков),"folk,burial","time/scripts/paschalia.py:build_year (Gauss Julian-Easter congruence, cross-checked against Meeus algorithm)","book:356156 (Леонтьева, Кобрин, Шорин, Вспомогательные исторические дисциплины, 2009) §Глава 6. Хронология ¶1324, ¶1328-1333 (Gauss formula); book:122328 (Рыбаков, Язычество Древней Руси, 1987) §Часть третья, гл.13 (подвижность Пасхи и масленицы)",C,candidate,
cal_mv_ascension_1240,julian:1240-05-24,1240,feast,Вознесение,church,"time/scripts/paschalia.py:build_year (Gauss Julian-Easter congruence, cross-checked against Meeus algorithm)","book:356156 (Леонтьева, Кобрин, Шорин, Вспомогательные исторические дисциплины, 2009) §Глава 6. Хронология ¶1324, ¶1328-1333 (Gauss formula); book:122328 (Рыбаков, Язычество Древней Руси, 1987) §Часть третья, гл.13 (подвижность Пасхи и масленицы)",B,candidate,
cal_mv_trinity_1240,julian:1240-06-03,1240,feast,Троица (Пятидесятница),"church,fasting_free","time/scripts/paschalia.py:build_year (Gauss Julian-Easter congruence, cross-checked against Meeus algorithm)","book:356156 (Леонтьева, Кобрин, Шорин, Вспомогательные исторические дисциплины, 2009) §Глава 6. Хронология ¶1324, ¶1328-1333 (Gauss formula); book:122328 (Рыбаков, Язычество Древней Руси, 1987) §Часть третья, гл.13 (подвижность Пасхи и масленицы)",B,candidate,
cal_mv_all_saints_1240,julian:1240-06-10,1240,feast,Неделя Всех святых,church,"time/scripts/paschalia.py:build_year (Gauss Julian-Easter congruence, cross-checked against Meeus algorithm)","book:356156 (Леонтьева, Кобрин, Шорин, Вспомогательные исторические дисциплины, 2009) §Глава 6. Хронология ¶1324, ¶1328-1333 (Gauss formula); book:122328 (Рыбаков, Язычество Древней Руси, 1987) §Часть третья, гл.13 (подвижность Пасхи и масленицы)",B,candidate,
cal_mv_rusalnaya_1240,julian:1240-06-04..+6d,1240,belief,"Русальная неделя (седьмая неделя по Пасхе, начало игрищ у воды)",folk,"time/scripts/paschalia.py:build_year (Gauss Julian-Easter congruence, cross-checked against Meeus algorithm)","book:122328 (Рыбаков, Язычество Древней Руси, 1987) §Часть третья, гл.13 ('русальная неделя' -- седьмая неделя после Пасхи, летопись XII в.)",C,candidate,Точная граница недели (считать ли от Троицы или от Пасхи) расходится между источниками; помечено C.
cal_mv_petrov_start_1240,julian:1240-06-11,1240,fast,"Петров пост, начало (понедельник после Всех святых)","food,church","time/scripts/paschalia.py:build_year (Gauss Julian-Easter congruence, cross-checked against Meeus algorithm)","book:122328 (Рыбаков, Язычество Древней Руси, 1987) §Часть третья, гл.13 ¶3714 (Петровки: начало через неделю после Троицы)",B,candidate,
cal_mv_petrov_end_1240,julian:06-28,1240,fast,"Петров пост, конец (канун Петрова дня)","food,church",fixed_rule,"book:122328 (Рыбаков, Язычество Древней Руси, 1987) §Часть третья, гл.13 ¶3714 (конец -- Петров день, 29 июня)",B,candidate,"Длина в этом году: 17 дн. (варьируется 1-6 недель в зависимости от Пасхи, как и утверждает источник)."
cal_mv_maslenitsa_1241,julian:1241-02-04,1241,feast,Масленица (начало сырной седмицы),"folk,fasting_free","time/scripts/paschalia.py:build_year (Gauss Julian-Easter congruence, cross-checked against Meeus algorithm)","book:356156 (Леонтьева, Кобрин, Шорин, Вспомогательные исторические дисциплины, 2009) §Глава 6. Хронология ¶1324, ¶1328-1333 (Gauss formula); book:122328 (Рыбаков, Язычество Древней Руси, 1987) §Часть третья, гл.13 (подвижность Пасхи и масленицы)",B,candidate,
cal_mv_great_lent_start_1241,julian:1241-02-11,1241,fast,"Великий пост, начало (Чистый понедельник)","food,church","time/scripts/paschalia.py:build_year (Gauss Julian-Easter congruence, cross-checked against Meeus algorithm)","book:356156 (Леонтьева, Кобрин, Шорин, Вспомогательные исторические дисциплины, 2009) §Глава 6. Хронология ¶1324, ¶1328-1333 (Gauss formula); book:122328 (Рыбаков, Язычество Древней Руси, 1987) §Часть третья, гл.13 (подвижность Пасхи и масленицы)",B,candidate,
cal_mv_palm_sunday_1241,julian:1241-03-24,1241,feast,Вербное (Цветоносное) воскресенье,church,"time/scripts/paschalia.py:build_year (Gauss Julian-Easter congruence, cross-checked against Meeus algorithm)","book:356156 (Леонтьева, Кобрин, Шорин, Вспомогательные исторические дисциплины, 2009) §Глава 6. Хронология ¶1324, ¶1328-1333 (Gauss formula); book:122328 (Рыбаков, Язычество Древней Руси, 1987) §Часть третья, гл.13 (подвижность Пасхи и масленицы)",B,candidate,
cal_mv_holy_thursday_1241,julian:1241-03-28,1241,feast,Великий четверг,church,"time/scripts/paschalia.py:build_year (Gauss Julian-Easter congruence, cross-checked against Meeus algorithm)","book:356156 (Леонтьева, Кобрин, Шорин, Вспомогательные исторические дисциплины, 2009) §Глава 6. Хронология ¶1324, ¶1328-1333 (Gauss formula); book:122328 (Рыбаков, Язычество Древней Руси, 1987) §Часть третья, гл.13 (подвижность Пасхи и масленицы)",B,candidate,
cal_mv_good_friday_1241,julian:1241-03-29,1241,fast,Великая пятница (строгий пост),"food,church","time/scripts/paschalia.py:build_year (Gauss Julian-Easter congruence, cross-checked against Meeus algorithm)","book:356156 (Леонтьева, Кобрин, Шорин, Вспомогательные исторические дисциплины, 2009) §Глава 6. Хронология ¶1324, ¶1328-1333 (Gauss formula); book:122328 (Рыбаков, Язычество Древней Руси, 1987) §Часть третья, гл.13 (подвижность Пасхи и масленицы)",B,candidate,
cal_mv_holy_saturday_1241,julian:1241-03-30,1241,feast,Великая субхота,church,"time/scripts/paschalia.py:build_year (Gauss Julian-Easter congruence, cross-checked against Meeus algorithm)","book:356156 (Леонтьева, Кобрин, Шорин, Вспомогательные исторические дисциплины, 2009) §Глава 6. Хронология ¶1324, ¶1328-1333 (Gauss formula); book:122328 (Рыбаков, Язычество Древней Руси, 1987) §Часть третья, гл.13 (подвижность Пасхи и масленицы)",B,candidate,
cal_mv_easter_1241,julian:1241-03-31,1241,feast,Пасха,"church,fasting_free","time/scripts/paschalia.py:build_year (Gauss Julian-Easter congruence, cross-checked against Meeus algorithm)","book:356156 (Леонтьева, Кобрин, Шорин, Вспомогательные исторические дисциплины, 2009) §Глава 6. Хронология ¶1324, ¶1328-1333 (Gauss formula); book:122328 (Рыбаков, Язычество Древней Руси, 1987) §Часть третья, гл.13 (подвижность Пасхи и масленицы)",B,candidate,
cal_mv_fomino_1241,julian:1241-04-07,1241,feast,Фомина неделя (Антипасха),church,"time/scripts/paschalia.py:build_year (Gauss Julian-Easter congruence, cross-checked against Meeus algorithm)","book:356156 (Леонтьева, Кобрин, Шорин, Вспомогательные исторические дисциплины, 2009) §Глава 6. Хронология ¶1324, ¶1328-1333 (Gauss formula); book:122328 (Рыбаков, Язычество Древней Руси, 1987) §Часть третья, гл.13 (подвижность Пасхи и масленицы)",B,candidate,
cal_mv_radunitsa_1241,julian:1241-04-09,1241,belief,Радуница (поминовение предков),"folk,burial","time/scripts/paschalia.py:build_year (Gauss Julian-Easter congruence, cross-checked against Meeus algorithm)","book:356156 (Леонтьева, Кобрин, Шорин, Вспомогательные исторические дисциплины, 2009) §Глава 6. Хронология ¶1324, ¶1328-1333 (Gauss formula); book:122328 (Рыбаков, Язычество Древней Руси, 1987) §Часть третья, гл.13 (подвижность Пасхи и масленицы)",C,candidate,
cal_mv_ascension_1241,julian:1241-05-09,1241,feast,Вознесение,church,"time/scripts/paschalia.py:build_year (Gauss Julian-Easter congruence, cross-checked against Meeus algorithm)","book:356156 (Леонтьева, Кобрин, Шорин, Вспомогательные исторические дисциплины, 2009) §Глава 6. Хронология ¶1324, ¶1328-1333 (Gauss formula); book:122328 (Рыбаков, Язычество Древней Руси, 1987) §Часть третья, гл.13 (подвижность Пасхи и масленицы)",B,candidate,
cal_mv_trinity_1241,julian:1241-05-19,1241,feast,Троица (Пятидесятница),"church,fasting_free","time/scripts/paschalia.py:build_year (Gauss Julian-Easter congruence, cross-checked against Meeus algorithm)","book:356156 (Леонтьева, Кобрин, Шорин, Вспомогательные исторические дисциплины, 2009) §Глава 6. Хронология ¶1324, ¶1328-1333 (Gauss formula); book:122328 (Рыбаков, Язычество Древней Руси, 1987) §Часть третья, гл.13 (подвижность Пасхи и масленицы)",B,candidate,
cal_mv_all_saints_1241,julian:1241-05-26,1241,feast,Неделя Всех святых,church,"time/scripts/paschalia.py:build_year (Gauss Julian-Easter congruence, cross-checked against Meeus algorithm)","book:356156 (Леонтьева, Кобрин, Шорин, Вспомогательные исторические дисциплины, 2009) §Глава 6. Хронология ¶1324, ¶1328-1333 (Gauss formula); book:122328 (Рыбаков, Язычество Древней Руси, 1987) §Часть третья, гл.13 (подвижность Пасхи и масленицы)",B,candidate,
cal_mv_rusalnaya_1241,julian:1241-05-20..+6d,1241,belief,"Русальная неделя (седьмая неделя по Пасхе, начало игрищ у воды)",folk,"time/scripts/paschalia.py:build_year (Gauss Julian-Easter congruence, cross-checked against Meeus algorithm)","book:122328 (Рыбаков, Язычество Древней Руси, 1987) §Часть третья, гл.13 ('русальная неделя' -- седьмая неделя после Пасхи, летопись XII в.)",C,candidate,Точная граница недели (считать ли от Троицы или от Пасхи) расходится между источниками; помечено C.
cal_mv_petrov_start_1241,julian:1241-05-27,1241,fast,"Петров пост, начало (понедельник после Всех святых)","food,church","time/scripts/paschalia.py:build_year (Gauss Julian-Easter congruence, cross-checked against Meeus algorithm)","book:122328 (Рыбаков, Язычество Древней Руси, 1987) §Часть третья, гл.13 ¶3714 (Петровки: начало через неделю после Троицы)",B,candidate,
cal_mv_petrov_end_1241,julian:06-28,1241,fast,"Петров пост, конец (канун Петрова дня)","food,church",fixed_rule,"book:122328 (Рыбаков, Язычество Древней Руси, 1987) §Часть третья, гл.13 ¶3714 (конец -- Петров день, 29 июня)",B,candidate,"Длина в этом году: 32 дн. (варьируется 1-6 недель в зависимости от Пасхи, как и утверждает источник)."
cal_mv_maslenitsa_1242,julian:1242-02-24,1242,feast,Масленица (начало сырной седмицы),"folk,fasting_free","time/scripts/paschalia.py:build_year (Gauss Julian-Easter congruence, cross-checked against Meeus algorithm)","book:356156 (Леонтьева, Кобрин, Шорин, Вспомогательные исторические дисциплины, 2009) §Глава 6. Хронология ¶1324, ¶1328-1333 (Gauss formula); book:122328 (Рыбаков, Язычество Древней Руси, 1987) §Часть третья, гл.13 (подвижность Пасхи и масленицы)",B,candidate,
cal_mv_great_lent_start_1242,julian:1242-03-03,1242,fast,"Великий пост, начало (Чистый понедельник)","food,church","time/scripts/paschalia.py:build_year (Gauss Julian-Easter congruence, cross-checked against Meeus algorithm)","book:356156 (Леонтьева, Кобрин, Шорин, Вспомогательные исторические дисциплины, 2009) §Глава 6. Хронология ¶1324, ¶1328-1333 (Gauss formula); book:122328 (Рыбаков, Язычество Древней Руси, 1987) §Часть третья, гл.13 (подвижность Пасхи и масленицы)",B,candidate,
cal_mv_palm_sunday_1242,julian:1242-04-13,1242,feast,Вербное (Цветоносное) воскресенье,church,"time/scripts/paschalia.py:build_year (Gauss Julian-Easter congruence, cross-checked against Meeus algorithm)","book:356156 (Леонтьева, Кобрин, Шорин, Вспомогательные исторические дисциплины, 2009) §Глава 6. Хронология ¶1324, ¶1328-1333 (Gauss formula); book:122328 (Рыбаков, Язычество Древней Руси, 1987) §Часть третья, гл.13 (подвижность Пасхи и масленицы)",B,candidate,
cal_mv_holy_thursday_1242,julian:1242-04-17,1242,feast,Великий четверг,church,"time/scripts/paschalia.py:build_year (Gauss Julian-Easter congruence, cross-checked against Meeus algorithm)","book:356156 (Леонтьева, Кобрин, Шорин, Вспомогательные исторические дисциплины, 2009) §Глава 6. Хронология ¶1324, ¶1328-1333 (Gauss formula); book:122328 (Рыбаков, Язычество Древней Руси, 1987) §Часть третья, гл.13 (подвижность Пасхи и масленицы)",B,candidate,
cal_mv_good_friday_1242,julian:1242-04-18,1242,fast,Великая пятница (строгий пост),"food,church","time/scripts/paschalia.py:build_year (Gauss Julian-Easter congruence, cross-checked against Meeus algorithm)","book:356156 (Леонтьева, Кобрин, Шорин, Вспомогательные исторические дисциплины, 2009) §Глава 6. Хронология ¶1324, ¶1328-1333 (Gauss formula); book:122328 (Рыбаков, Язычество Древней Руси, 1987) §Часть третья, гл.13 (подвижность Пасхи и масленицы)",B,candidate,
cal_mv_holy_saturday_1242,julian:1242-04-19,1242,feast,Великая субхота,church,"time/scripts/paschalia.py:build_year (Gauss Julian-Easter congruence, cross-checked against Meeus algorithm)","book:356156 (Леонтьева, Кобрин, Шорин, Вспомогательные исторические дисциплины, 2009) §Глава 6. Хронология ¶1324, ¶1328-1333 (Gauss formula); book:122328 (Рыбаков, Язычество Древней Руси, 1987) §Часть третья, гл.13 (подвижность Пасхи и масленицы)",B,candidate,
cal_mv_easter_1242,julian:1242-04-20,1242,feast,Пасха,"church,fasting_free","time/scripts/paschalia.py:build_year (Gauss Julian-Easter congruence, cross-checked against Meeus algorithm)","book:356156 (Леонтьева, Кобрин, Шорин, Вспомогательные исторические дисциплины, 2009) §Глава 6. Хронология ¶1324, ¶1328-1333 (Gauss formula); book:122328 (Рыбаков, Язычество Древней Руси, 1987) §Часть третья, гл.13 (подвижность Пасхи и масленицы)",B,candidate,
cal_mv_fomino_1242,julian:1242-04-27,1242,feast,Фомина неделя (Антипасха),church,"time/scripts/paschalia.py:build_year (Gauss Julian-Easter congruence, cross-checked against Meeus algorithm)","book:356156 (Леонтьева, Кобрин, Шорин, Вспомогательные исторические дисциплины, 2009) §Глава 6. Хронология ¶1324, ¶1328-1333 (Gauss formula); book:122328 (Рыбаков, Язычество Древней Руси, 1987) §Часть третья, гл.13 (подвижность Пасхи и масленицы)",B,candidate,
cal_mv_radunitsa_1242,julian:1242-04-29,1242,belief,Радуница (поминовение предков),"folk,burial","time/scripts/paschalia.py:build_year (Gauss Julian-Easter congruence, cross-checked against Meeus algorithm)","book:356156 (Леонтьева, Кобрин, Шорин, Вспомогательные исторические дисциплины, 2009) §Глава 6. Хронология ¶1324, ¶1328-1333 (Gauss formula); book:122328 (Рыбаков, Язычество Древней Руси, 1987) §Часть третья, гл.13 (подвижность Пасхи и масленицы)",C,candidate,
cal_mv_ascension_1242,julian:1242-05-29,1242,feast,Вознесение,church,"time/scripts/paschalia.py:build_year (Gauss Julian-Easter congruence, cross-checked against Meeus algorithm)","book:356156 (Леонтьева, Кобрин, Шорин, Вспомогательные исторические дисциплины, 2009) §Глава 6. Хронология ¶1324, ¶1328-1333 (Gauss formula); book:122328 (Рыбаков, Язычество Древней Руси, 1987) §Часть третья, гл.13 (подвижность Пасхи и масленицы)",B,candidate,
cal_mv_trinity_1242,julian:1242-06-08,1242,feast,Троица (Пятидесятница),"church,fasting_free","time/scripts/paschalia.py:build_year (Gauss Julian-Easter congruence, cross-checked against Meeus algorithm)","book:356156 (Леонтьева, Кобрин, Шорин, Вспомогательные исторические дисциплины, 2009) §Глава 6. Хронология ¶1324, ¶1328-1333 (Gauss formula); book:122328 (Рыбаков, Язычество Древней Руси, 1987) §Часть третья, гл.13 (подвижность Пасхи и масленицы)",B,candidate,
cal_mv_all_saints_1242,julian:1242-06-15,1242,feast,Неделя Всех святых,church,"time/scripts/paschalia.py:build_year (Gauss Julian-Easter congruence, cross-checked against Meeus algorithm)","book:356156 (Леонтьева, Кобрин, Шорин, Вспомогательные исторические дисциплины, 2009) §Глава 6. Хронология ¶1324, ¶1328-1333 (Gauss formula); book:122328 (Рыбаков, Язычество Древней Руси, 1987) §Часть третья, гл.13 (подвижность Пасхи и масленицы)",B,candidate,
cal_mv_rusalnaya_1242,julian:1242-06-09..+6d,1242,belief,"Русальная неделя (седьмая неделя по Пасхе, начало игрищ у воды)",folk,"time/scripts/paschalia.py:build_year (Gauss Julian-Easter congruence, cross-checked against Meeus algorithm)","book:122328 (Рыбаков, Язычество Древней Руси, 1987) §Часть третья, гл.13 ('русальная неделя' -- седьмая неделя после Пасхи, летопись XII в.)",C,candidate,Точная граница недели (считать ли от Троицы или от Пасхи) расходится между источниками; помечено C.
cal_mv_petrov_start_1242,julian:1242-06-16,1242,fast,"Петров пост, начало (понедельник после Всех святых)","food,church","time/scripts/paschalia.py:build_year (Gauss Julian-Easter congruence, cross-checked against Meeus algorithm)","book:122328 (Рыбаков, Язычество Древней Руси, 1987) §Часть третья, гл.13 ¶3714 (Петровки: начало через неделю после Троицы)",B,candidate,
cal_mv_petrov_end_1242,julian:06-28,1242,fast,"Петров пост, конец (канун Петрова дня)","food,church",fixed_rule,"book:122328 (Рыбаков, Язычество Древней Руси, 1987) §Часть третья, гл.13 ¶3714 (конец -- Петров день, 29 июня)",B,candidate,"Длина в этом году: 12 дн. (варьируется 1-6 недель в зависимости от Пасхи, как и утверждает источник)."
cal_mv_maslenitsa_1243,julian:1243-02-16,1243,feast,Масленица (начало сырной седмицы),"folk,fasting_free","time/scripts/paschalia.py:build_year (Gauss Julian-Easter congruence, cross-checked against Meeus algorithm)","book:356156 (Леонтьева, Кобрин, Шорин, Вспомогательные исторические дисциплины, 2009) §Глава 6. Хронология ¶1324, ¶1328-1333 (Gauss formula); book:122328 (Рыбаков, Язычество Древней Руси, 1987) §Часть третья, гл.13 (подвижность Пасхи и масленицы)",B,candidate,
cal_mv_great_lent_start_1243,julian:1243-02-23,1243,fast,"Великий пост, начало (Чистый понедельник)","food,church","time/scripts/paschalia.py:build_year (Gauss Julian-Easter congruence, cross-checked against Meeus algorithm)","book:356156 (Леонтьева, Кобрин, Шорин, Вспомогательные исторические дисциплины, 2009) §Глава 6. Хронология ¶1324, ¶1328-1333 (Gauss formula); book:122328 (Рыбаков, Язычество Древней Руси, 1987) §Часть третья, гл.13 (подвижность Пасхи и масленицы)",B,candidate,
cal_mv_palm_sunday_1243,julian:1243-04-05,1243,feast,Вербное (Цветоносное) воскресенье,church,"time/scripts/paschalia.py:build_year (Gauss Julian-Easter congruence, cross-checked against Meeus algorithm)","book:356156 (Леонтьева, Кобрин, Шорин, Вспомогательные исторические дисциплины, 2009) §Глава 6. Хронология ¶1324, ¶1328-1333 (Gauss formula); book:122328 (Рыбаков, Язычество Древней Руси, 1987) §Часть третья, гл.13 (подвижность Пасхи и масленицы)",B,candidate,
cal_mv_holy_thursday_1243,julian:1243-04-09,1243,feast,Великий четверг,church,"time/scripts/paschalia.py:build_year (Gauss Julian-Easter congruence, cross-checked against Meeus algorithm)","book:356156 (Леонтьева, Кобрин, Шорин, Вспомогательные исторические дисциплины, 2009) §Глава 6. Хронология ¶1324, ¶1328-1333 (Gauss formula); book:122328 (Рыбаков, Язычество Древней Руси, 1987) §Часть третья, гл.13 (подвижность Пасхи и масленицы)",B,candidate,
cal_mv_good_friday_1243,julian:1243-04-10,1243,fast,Великая пятница (строгий пост),"food,church","time/scripts/paschalia.py:build_year (Gauss Julian-Easter congruence, cross-checked against Meeus algorithm)","book:356156 (Леонтьева, Кобрин, Шорин, Вспомогательные исторические дисциплины, 2009) §Глава 6. Хронология ¶1324, ¶1328-1333 (Gauss formula); book:122328 (Рыбаков, Язычество Древней Руси, 1987) §Часть третья, гл.13 (подвижность Пасхи и масленицы)",B,candidate,
cal_mv_holy_saturday_1243,julian:1243-04-11,1243,feast,Великая субхота,church,"time/scripts/paschalia.py:build_year (Gauss Julian-Easter congruence, cross-checked against Meeus algorithm)","book:356156 (Леонтьева, Кобрин, Шорин, Вспомогательные исторические дисциплины, 2009) §Глава 6. Хронология ¶1324, ¶1328-1333 (Gauss formula); book:122328 (Рыбаков, Язычество Древней Руси, 1987) §Часть третья, гл.13 (подвижность Пасхи и масленицы)",B,candidate,
cal_mv_easter_1243,julian:1243-04-12,1243,feast,Пасха,"church,fasting_free","time/scripts/paschalia.py:build_year (Gauss Julian-Easter congruence, cross-checked against Meeus algorithm)","book:356156 (Леонтьева, Кобрин, Шорин, Вспомогательные исторические дисциплины, 2009) §Глава 6. Хронология ¶1324, ¶1328-1333 (Gauss formula); book:122328 (Рыбаков, Язычество Древней Руси, 1987) §Часть третья, гл.13 (подвижность Пасхи и масленицы)",B,candidate,
cal_mv_fomino_1243,julian:1243-04-19,1243,feast,Фомина неделя (Антипасха),church,"time/scripts/paschalia.py:build_year (Gauss Julian-Easter congruence, cross-checked against Meeus algorithm)","book:356156 (Леонтьева, Кобрин, Шорин, Вспомогательные исторические дисциплины, 2009) §Глава 6. Хронология ¶1324, ¶1328-1333 (Gauss formula); book:122328 (Рыбаков, Язычество Древней Руси, 1987) §Часть третья, гл.13 (подвижность Пасхи и масленицы)",B,candidate,
cal_mv_radunitsa_1243,julian:1243-04-21,1243,belief,Радуница (поминовение предков),"folk,burial","time/scripts/paschalia.py:build_year (Gauss Julian-Easter congruence, cross-checked against Meeus algorithm)","book:356156 (Леонтьева, Кобрин, Шорин, Вспомогательные исторические дисциплины, 2009) §Глава 6. Хронология ¶1324, ¶1328-1333 (Gauss formula); book:122328 (Рыбаков, Язычество Древней Руси, 1987) §Часть третья, гл.13 (подвижность Пасхи и масленицы)",C,candidate,
cal_mv_ascension_1243,julian:1243-05-21,1243,feast,Вознесение,church,"time/scripts/paschalia.py:build_year (Gauss Julian-Easter congruence, cross-checked against Meeus algorithm)","book:356156 (Леонтьева, Кобрин, Шорин, Вспомогательные исторические дисциплины, 2009) §Глава 6. Хронология ¶1324, ¶1328-1333 (Gauss formula); book:122328 (Рыбаков, Язычество Древней Руси, 1987) §Часть третья, гл.13 (подвижность Пасхи и масленицы)",B,candidate,
cal_mv_trinity_1243,julian:1243-05-31,1243,feast,Троица (Пятидесятница),"church,fasting_free","time/scripts/paschalia.py:build_year (Gauss Julian-Easter congruence, cross-checked against Meeus algorithm)","book:356156 (Леонтьева, Кобрин, Шорин, Вспомогательные исторические дисциплины, 2009) §Глава 6. Хронология ¶1324, ¶1328-1333 (Gauss formula); book:122328 (Рыбаков, Язычество Древней Руси, 1987) §Часть третья, гл.13 (подвижность Пасхи и масленицы)",B,candidate,
cal_mv_all_saints_1243,julian:1243-06-07,1243,feast,Неделя Всех святых,church,"time/scripts/paschalia.py:build_year (Gauss Julian-Easter congruence, cross-checked against Meeus algorithm)","book:356156 (Леонтьева, Кобрин, Шорин, Вспомогательные исторические дисциплины, 2009) §Глава 6. Хронология ¶1324, ¶1328-1333 (Gauss formula); book:122328 (Рыбаков, Язычество Древней Руси, 1987) §Часть третья, гл.13 (подвижность Пасхи и масленицы)",B,candidate,
cal_mv_rusalnaya_1243,julian:1243-06-01..+6d,1243,belief,"Русальная неделя (седьмая неделя по Пасхе, начало игрищ у воды)",folk,"time/scripts/paschalia.py:build_year (Gauss Julian-Easter congruence, cross-checked against Meeus algorithm)","book:122328 (Рыбаков, Язычество Древней Руси, 1987) §Часть третья, гл.13 ('русальная неделя' -- седьмая неделя после Пасхи, летопись XII в.)",C,candidate,Точная граница недели (считать ли от Троицы или от Пасхи) расходится между источниками; помечено C.
cal_mv_petrov_start_1243,julian:1243-06-08,1243,fast,"Петров пост, начало (понедельник после Всех святых)","food,church","time/scripts/paschalia.py:build_year (Gauss Julian-Easter congruence, cross-checked against Meeus algorithm)","book:122328 (Рыбаков, Язычество Древней Руси, 1987) §Часть третья, гл.13 ¶3714 (Петровки: начало через неделю после Троицы)",B,candidate,
cal_mv_petrov_end_1243,julian:06-28,1243,fast,"Петров пост, конец (канун Петрова дня)","food,church",fixed_rule,"book:122328 (Рыбаков, Язычество Древней Руси, 1987) §Часть третья, гл.13 ¶3714 (конец -- Петров день, 29 июня)",B,candidate,"Длина в этом году: 20 дн. (варьируется 1-6 недель в зависимости от Пасхи, как и утверждает источник)."
cal_mv_maslenitsa_1244,julian:1244-02-08,1244,feast,Масленица (начало сырной седмицы),"folk,fasting_free","time/scripts/paschalia.py:build_year (Gauss Julian-Easter congruence, cross-checked against Meeus algorithm)","book:356156 (Леонтьева, Кобрин, Шорин, Вспомогательные исторические дисциплины, 2009) §Глава 6. Хронология ¶1324, ¶1328-1333 (Gauss formula); book:122328 (Рыбаков, Язычество Древней Руси, 1987) §Часть третья, гл.13 (подвижность Пасхи и масленицы)",B,candidate,
cal_mv_great_lent_start_1244,julian:1244-02-15,1244,fast,"Великий пост, начало (Чистый понедельник)","food,church","time/scripts/paschalia.py:build_year (Gauss Julian-Easter congruence, cross-checked against Meeus algorithm)","book:356156 (Леонтьева, Кобрин, Шорин, Вспомогательные исторические дисциплины, 2009) §Глава 6. Хронология ¶1324, ¶1328-1333 (Gauss formula); book:122328 (Рыбаков, Язычество Древней Руси, 1987) §Часть третья, гл.13 (подвижность Пасхи и масленицы)",B,candidate,
cal_mv_palm_sunday_1244,julian:1244-03-27,1244,feast,Вербное (Цветоносное) воскресенье,church,"time/scripts/paschalia.py:build_year (Gauss Julian-Easter congruence, cross-checked against Meeus algorithm)","book:356156 (Леонтьева, Кобрин, Шорин, Вспомогательные исторические дисциплины, 2009) §Глава 6. Хронология ¶1324, ¶1328-1333 (Gauss formula); book:122328 (Рыбаков, Язычество Древней Руси, 1987) §Часть третья, гл.13 (подвижность Пасхи и масленицы)",B,candidate,
cal_mv_holy_thursday_1244,julian:1244-03-31,1244,feast,Великий четверг,church,"time/scripts/paschalia.py:build_year (Gauss Julian-Easter congruence, cross-checked against Meeus algorithm)","book:356156 (Леонтьева, Кобрин, Шорин, Вспомогательные исторические дисциплины, 2009) §Глава 6. Хронология ¶1324, ¶1328-1333 (Gauss formula); book:122328 (Рыбаков, Язычество Древней Руси, 1987) §Часть третья, гл.13 (подвижность Пасхи и масленицы)",B,candidate,
cal_mv_good_friday_1244,julian:1244-04-01,1244,fast,Великая пятница (строгий пост),"food,church","time/scripts/paschalia.py:build_year (Gauss Julian-Easter congruence, cross-checked against Meeus algorithm)","book:356156 (Леонтьева, Кобрин, Шорин, Вспомогательные исторические дисциплины, 2009) §Глава 6. Хронология ¶1324, ¶1328-1333 (Gauss formula); book:122328 (Рыбаков, Язычество Древней Руси, 1987) §Часть третья, гл.13 (подвижность Пасхи и масленицы)",B,candidate,
cal_mv_holy_saturday_1244,julian:1244-04-02,1244,feast,Великая субхота,church,"time/scripts/paschalia.py:build_year (Gauss Julian-Easter congruence, cross-checked against Meeus algorithm)","book:356156 (Леонтьева, Кобрин, Шорин, Вспомогательные исторические дисциплины, 2009) §Глава 6. Хронология ¶1324, ¶1328-1333 (Gauss formula); book:122328 (Рыбаков, Язычество Древней Руси, 1987) §Часть третья, гл.13 (подвижность Пасхи и масленицы)",B,candidate,
