category_id,domain,facet,stable_code,parent_category_id,name_ru,name_en,region_id,origin,source_domain_file,status
cat_item_manufacturing_leather_cover_or_edge_optional_v1,item,manufacturing_technique,item_manufacturing_leather_cover_or_edge_optional_v1,,,leather_cover_or_edge_optional,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_manufacturing_lid_or_hinged_cover_v1,item,manufacturing_technique,item_manufacturing_lid_or_hinged_cover_v1,,,lid_or_hinged_cover,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_manufacturing_lined_v1,item,manufacturing_technique,item_manufacturing_lined_v1,,,lined,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_manufacturing_linked_rings_v1,item,manufacturing_technique,item_manufacturing_linked_rings_v1,,,linked_rings,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_manufacturing_liquid_resource_v1,item,manufacturing_technique,item_manufacturing_liquid_resource_v1,,,liquid_resource,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_manufacturing_metal_boss_optional_v1,item,manufacturing_technique,item_manufacturing_metal_boss_optional_v1,,,metal_boss_optional,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_manufacturing_moulded_or_cut_v1,item,manufacturing_technique,item_manufacturing_moulded_or_cut_v1,,,moulded_or_cut,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_manufacturing_pierced_eye_v1,item,manufacturing_technique,item_manufacturing_pierced_eye_v1,,,pierced_eye,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_manufacturing_pivoted_or_spring_tongs_v1,item,manufacturing_technique,item_manufacturing_pivoted_or_spring_tongs_v1,,,pivoted_or_spring_tongs,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_manufacturing_plank_built_v1,item,manufacturing_technique,item_manufacturing_plank_built_v1,,,plank_built,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_manufacturing_plank_joined_v1,item,manufacturing_technique,item_manufacturing_plank_joined_v1,,,plank_joined,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_manufacturing_pointed_hook_v1,item,manufacturing_technique,item_manufacturing_pointed_hook_v1,,,pointed_hook,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_manufacturing_pointed_v1,item,manufacturing_technique,item_manufacturing_pointed_v1,,,pointed,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_manufacturing_polished_surface_v1,item,manufacturing_technique,item_manufacturing_polished_surface_v1,,,polished_surface,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_manufacturing_polished_v1,item,manufacturing_technique,item_manufacturing_polished_v1,,,polished,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_manufacturing_prepared_v1,item,manufacturing_technique,item_manufacturing_prepared_v1,,,prepared,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_manufacturing_preserved_by_salt_or_drying_v1,item,manufacturing_technique,item_manufacturing_preserved_by_salt_or_drying_v1,,,preserved_by_salt_or_drying,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_manufacturing_riveted_v1,item,manufacturing_technique,item_manufacturing_riveted_v1,,,riveted,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_manufacturing_selected_or_struck_fragment_v1,item,manufacturing_technique,item_manufacturing_selected_or_struck_fragment_v1,,,selected_or_struck_fragment,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_manufacturing_self_bow_v1,item,manufacturing_technique,item_manufacturing_self_bow_v1,,,self_bow,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_manufacturing_sewn_v1,item,manufacturing_technique,item_manufacturing_sewn_v1,,,sewn,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_manufacturing_shafted_projectile_v1,item,manufacturing_technique,item_manufacturing_shafted_projectile_v1,,,shafted_projectile,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_manufacturing_spring_blades_v1,item,manufacturing_technique,item_manufacturing_spring_blades_v1,,,spring_blades,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_manufacturing_staved_v1,item,manufacturing_technique,item_manufacturing_staved_v1,,,staved,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_manufacturing_tapered_wedge_v1,item,manufacturing_technique,item_manufacturing_tapered_wedge_v1,,,tapered_wedge,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_manufacturing_twisted_fiber_v1,item,manufacturing_technique,item_manufacturing_twisted_fiber_v1,,,twisted_fiber,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_manufacturing_unknown_within_broad_type_v1,item,manufacturing_technique,item_manufacturing_unknown_within_broad_type_v1,,,unknown_within_broad_type,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_manufacturing_wheel_thrown_or_hand_finished_v1,item,manufacturing_technique,item_manufacturing_wheel_thrown_or_hand_finished_v1,,,wheel_thrown_or_hand_finished,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_manufacturing_wooden_haft_v1,item,manufacturing_technique,item_manufacturing_wooden_haft_v1,,,wooden_haft,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_manufacturing_woven_or_sewn_v1,item,manufacturing_technique,item_manufacturing_woven_or_sewn_v1,,,woven_or_sewn,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_manufacturing_woven_v1,item,manufacturing_technique,item_manufacturing_woven_v1,,,woven,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_manufacturing_wrapped_v1,item,manufacturing_technique,item_manufacturing_wrapped_v1,,,wrapped,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_manufacturing_written_on_birch_bark_v1,item,manufacturing_technique,item_manufacturing_written_on_birch_bark_v1,,,written_on_birch_bark,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_material_beeswax_v1,item,material,item_material_beeswax_v1,,,beeswax,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_material_birch_bark_v1,item,material,item_material_birch_bark_v1,,,birch_bark,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_material_bone_or_antler_v1,item,material,item_material_bone_or_antler_v1,,,bone_or_antler,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_material_clay_v1,item,material,item_material_clay_v1,,,clay,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_material_copper_alloy_v1,item,material,item_material_copper_alloy_v1,,,copper_alloy,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_material_food_organic_v1,item,material,item_material_food_organic_v1,,,food_organic,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_material_fur_v1,item,material,item_material_fur_v1,,,fur,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_material_hemp_v1,item,material,item_material_hemp_v1,,,hemp,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_material_honey_v1,item,material,item_material_honey_v1,,,honey,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_material_iron_v1,item,material,item_material_iron_v1,,,iron,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_material_leather_v1,item,material,item_material_leather_v1,,,leather,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_material_linen_v1,item,material,item_material_linen_v1,,,linen,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_material_metal_v1,item,material,item_material_metal_v1,,,metal,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_material_mixed_organic_v1,item,material,item_material_mixed_organic_v1,,,mixed_organic,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_material_plant_fiber_v1,item,material,item_material_plant_fiber_v1,,,plant_fiber,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_material_reed_or_splint_v1,item,material,item_material_reed_or_splint_v1,,,reed_or_splint,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_material_salt_v1,item,material,item_material_salt_v1,,,salt,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_material_steel_edge_v1,item,material,item_material_steel_edge_v1,,,steel_edge,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_material_stone_v1,item,material,item_material_stone_v1,,,stone,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_material_textile_v1,item,material,item_material_textile_v1,,,textile,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_material_tin_or_lead_alloy_v1,item,material,item_material_tin_or_lead_alloy_v1,,,tin_or_lead_alloy,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_material_tinder_fungus_v1,item,material,item_material_tinder_fungus_v1,,,tinder_fungus,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_material_water_v1,item,material,item_material_water_v1,,,water,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_material_wax_v1,item,material,item_material_wax_v1,,,wax,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_material_willow_or_roots_v1,item,material,item_material_willow_or_roots_v1,,,willow_or_roots,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_material_wood_v1,item,material,item_material_wood_v1,,,wood,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_material_wool_v1,item,material,item_material_wool_v1,,,wool,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_object_adze_v1,item,object_type,CAT_ITEM_OBJECT_ADZE_V1,,тесло,,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_object_arrow_v1,item,object_type,CAT_ITEM_OBJECT_ARROW_V1,,стрела,,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_object_auger_v1,item,object_type,CAT_ITEM_OBJECT_AUGER_V1,,бурав или сверло,,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_object_awl_v1,item,object_type,CAT_ITEM_OBJECT_AWL_V1,,шило,,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_object_bagpipe_v1,item,object_type,bagpipe,,Новгородская волынка,,,game_base_v1:items-household-personal,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_categories.csv,proposed_new
cat_item_object_ball_v1,item,object_type,ball,,Кожаный мяч с набивкой,,,game_base_v1:items-household-personal,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_categories.csv,proposed_new
cat_item_object_bark_bundle_v1,item,object_type,bark_bundle,,Берестяной свёрток с мелкими вещами,,,game_base_v1:items-household-personal,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_categories.csv,proposed_new
cat_item_object_bark_case_v1,item,object_type,bark_case,,Берестяной чехол,,,game_base_v1:items-household-personal,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_categories.csv,proposed_new
cat_item_object_bark_cup_v1,item,object_type,bark_cup,,Берестяная чашечка,,,game_base_v1:items-household-personal,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_categories.csv,proposed_new
cat_item_object_bark_label_v1,item,object_type,bark_label,,Берестяная товарная бирка-записка,,,game_base_v1:items-household-personal,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_categories.csv,proposed_new
cat_item_object_bast_scrubber_v1,item,object_type,bast_scrubber,,Мочало,,,game_base_v1:items-household-personal,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_categories.csv,proposed_new
cat_item_object_bath_besom_v1,item,object_type,bath_besom,,Банный веник,,,game_base_v1:items-household-personal,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_categories.csv,proposed_new
cat_item_object_beeswax_v1,item,object_type,CAT_ITEM_OBJECT_BEESWAX_V1,,воск,,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_object_belt_v1,item,object_type,CAT_ITEM_OBJECT_BELT_V1,,пояс,,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_object_billhook_v1,item,object_type,CAT_ITEM_OBJECT_BILLHOOK_V1,,крюк или нож для подрезки ветвей,,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_object_birch_bark_box_v1,item,object_type,birch_bark_box,,Берестяной туес,,,game_base_v1:items-household-personal,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_categories.csv,proposed_new
cat_item_object_birch_bark_letter_v1,item,object_type,birch_bark_letter,,Берестяная грамота с процарапанным текстом,,,game_base_v1:items-household-personal,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_categories.csv,proposed_new
cat_item_object_birch_bark_sheet_v1,item,object_type,CAT_ITEM_OBJECT_BIRCH_BARK_SHEET_V1,,лист бересты для записи,,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_object_blanket_wool_v1,item,object_type,blanket_wool,,Шерстяное покрывало,,,game_base_v1:items-household-personal,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_categories.csv,proposed_new
cat_item_object_bone_skate_v1,item,object_type,bone_skate,,Костяные коньки (пара),,,game_base_v1:items-household-personal,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_categories.csv,proposed_new
cat_item_object_boots_v1,item,object_type,CAT_ITEM_OBJECT_BOOTS_V1,,сапоги,,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_object_bow_v1,item,object_type,CAT_ITEM_OBJECT_BOW_V1,,лук,,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_object_bread_v1,item,object_type,CAT_ITEM_OBJECT_BREAD_V1,,хлеб,,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_object_broom_v1,item,object_type,broom,,Метла из прутьев,,,game_base_v1:items-household-personal,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_categories.csv,proposed_new
cat_item_object_brush_v1,item,object_type,brush,,Деревянная щётка,,,game_base_v1:items-household-personal,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_categories.csv,proposed_new
cat_item_object_bucket_v1,item,object_type,bucket,,Клёпочное деревянное ведро с обручами,,,game_base_v1:items-household-personal,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_categories.csv,proposed_new
cat_item_object_candlestick_v1,item,object_type,candlestick,,Железный подсвечник-штырь,,,game_base_v1:items-household-personal,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_categories.csv,proposed_new
cat_item_object_cap_v1,item,object_type,CAT_ITEM_OBJECT_CAP_V1,,головной убор,,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_object_carrying_basket_v1,item,object_type,carrying_basket,,Плетёная корзина,,,game_base_v1:items-household-personal,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_categories.csv,proposed_new
cat_item_object_carving_knife_v1,item,object_type,CAT_ITEM_OBJECT_CARVING_KNIFE_V1,,резец или ремесленный нож,,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_object_cask_v1,item,object_type,cask,,Малый бочонок,,,game_base_v1:items-household-personal,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_categories.csv,proposed_new
cat_item_object_ceramic_bowl_v1,item,object_type,ceramic_bowl,,Керамическая миска,,,game_base_v1:items-household-personal,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_categories.csv,proposed_new
cat_item_object_ceramic_cup_v1,item,object_type,ceramic_cup,,Керамическая чаша,,,game_base_v1:items-household-personal,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_categories.csv,proposed_new
cat_item_object_ceramic_mug_v1,item,object_type,ceramic_mug,,Керамическая кружка с ручкой,,,game_base_v1:items-household-personal,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_categories.csv,proposed_new
cat_item_object_cheese_v1,item,object_type,CAT_ITEM_OBJECT_CHEESE_V1,,сыр,,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_object_chess_piece_v1,item,object_type,chess_piece,,Шахматная ладья,,,game_base_v1:items-household-personal,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_categories.csv,proposed_new
cat_item_object_chisel_v1,item,object_type,CAT_ITEM_OBJECT_CHISEL_V1,,долото,,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_object_chopping_board_v1,item,object_type,CAT_ITEM_OBJECT_CHOPPING_BOARD_V1,,разделочная доска,,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_object_clamp_peg_v1,item,object_type,clamp_peg,,Деревянная прищепка-зажим,,,game_base_v1:items-household-personal,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_categories.csv,proposed_new
cat_item_object_cloak_v1,item,object_type,CAT_ITEM_OBJECT_CLOAK_V1,,плащ или накидка,,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_object_cloth_bundle_v1,item,object_type,cloth_bundle,,Тканевый узелок с мелочами,,,game_base_v1:items-household-personal,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_categories.csv,proposed_new
cat_item_object_cloth_rag_v1,item,object_type,cloth_rag,,Тряпица для мытья и протирки,,,game_base_v1:items-household-personal,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_categories.csv,proposed_new
cat_item_object_codex_v1,item,object_type,codex,,Рукописная книга,,,game_base_v1:items-household-personal,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_categories.csv,proposed_new
cat_item_object_comb_case_v1,item,object_type,comb_case,,Кожаный чехол для гребня,,,game_base_v1:items-household-personal,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_categories.csv,proposed_new
cat_item_object_comb_v1,item,object_type,CAT_ITEM_OBJECT_COMB_V1,,расчёска,,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_object_combat_axe_v1,item,object_type,CAT_ITEM_OBJECT_COMBAT_AXE_V1,,боевой топор,,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_object_cooking_pot_v1,item,object_type,CAT_ITEM_OBJECT_COOKING_POT_V1,,глиняный горшок для приготовления пищи,,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_object_cord_v1,item,object_type,cord,,Тонкий шнур,,,game_base_v1:items-household-personal,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_categories.csv,proposed_new
cat_item_object_cradle_pad_v1,item,object_type,cradle_pad,,Мягкая подкладка колыбели,,,game_base_v1:items-household-personal,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_categories.csv,proposed_new
cat_item_object_curtain_v1,item,object_type,curtain,,Тканевая или войлочная завеса,,,game_base_v1:items-household-personal,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_categories.csv,proposed_new
cat_item_object_dice_v1,item,object_type,dice,,Кубическая игральная кость,,,game_base_v1:items-household-personal,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_categories.csv,proposed_new
cat_item_object_dipper_v1,item,object_type,dipper,,Деревянный черпак,,,game_base_v1:items-household-personal,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_categories.csv,proposed_new
cat_item_object_distaff_v1,item,object_type,CAT_ITEM_OBJECT_DISTAFF_V1,,прялка,,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_object_dough_cloth_v1,item,object_type,dough_cloth,,Ткань для накрывания теста,,,game_base_v1:items-household-personal,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_categories.csv,proposed_new
cat_item_object_drawstring_pouch_v1,item,object_type,drawstring_pouch,,Малый кожаный кошель с завязкой,,,game_base_v1:items-household-personal,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_categories.csv,proposed_new
cat_item_object_dried_fish_v1,item,object_type,CAT_ITEM_OBJECT_DRIED_FISH_V1,,сушёная рыба,,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_object_ember_tongs_v1,item,object_type,ember_tongs,,Щипцы для углей,,,game_base_v1:items-household-personal,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_categories.csv,proposed_new
cat_item_object_encolpion_v1,item,object_type,encolpion,,Крест-энколпион,,,game_base_v1:items-household-personal,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_categories.csv,proposed_new
cat_item_object_fat_vessel_v1,item,object_type,fat_vessel,,Керамический сосуд для жира или масла,,,game_base_v1:items-household-personal,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_categories.csv,proposed_new
cat_item_object_fiber_comb_v1,item,object_type,CAT_ITEM_OBJECT_FIBER_COMB_V1,,гребень для обработки волокна,,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_object_file_v1,item,object_type,CAT_ITEM_OBJECT_FILE_V1,,напильник,,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_object_fire_kit_v1,item,object_type,fire_kit,,"Огнивный набор в мешочке (кресало, кремень, трут)",,,game_base_v1:items-household-personal,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_categories.csv,proposed_new
cat_item_object_firesteel_v1,item,object_type,CAT_ITEM_OBJECT_FIRESTEEL_V1,,кресало,,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_object_fish_trap_v1,item,object_type,CAT_ITEM_OBJECT_FISH_TRAP_V1,,плетёная рыбная ловушка,,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_object_fishhook_v1,item,object_type,CAT_ITEM_OBJECT_FISHHOOK_V1,,рыболовный крючок,,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_object_fishing_line_v1,item,object_type,CAT_ITEM_OBJECT_FISHING_LINE_V1,,рыболовный шнур,,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_object_fishing_net_v1,item,object_type,CAT_ITEM_OBJECT_FISHING_NET_V1,,рыболовная сеть,,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_object_fishing_spear_v1,item,object_type,CAT_ITEM_OBJECT_FISHING_SPEAR_V1,,рыболовная острога,,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_object_flap_belt_pouch_v1,item,object_type,flap_belt_pouch,,Поясная кожаная сумка с клапаном,,,game_base_v1:items-household-personal,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_categories.csv,proposed_new
cat_item_object_flask_leather_v1,item,object_type,flask_leather,,Кожаная фляга,,,game_base_v1:items-household-personal,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_categories.csv,proposed_new
cat_item_object_flask_wood_v1,item,object_type,flask_wood,,Деревянная походная фляга,,,game_base_v1:items-household-personal,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_categories.csv,proposed_new
cat_item_object_flax_scutcher_v1,item,object_type,flax_scutcher,,Трепало для льна,,,game_base_v1:items-household-personal,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_categories.csv,proposed_new
cat_item_object_flax_tow_bundle_v1,item,object_type,flax_tow_bundle,,Кудель (подготовленное волокно),,,game_base_v1:items-household-personal,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_categories.csv,proposed_new
cat_item_object_flour_v1,item,object_type,CAT_ITEM_OBJECT_FLOUR_V1,,мука,,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_object_folding_balance_v1,item,object_type,CAT_ITEM_OBJECT_FOLDING_BALANCE_V1,,складные весы,,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_object_frame_drum_v1,item,object_type,frame_drum,,Бубен (рамный барабан),,,game_base_v1:items-household-personal,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_categories.csv,proposed_new
cat_item_object_fresh_fish_v1,item,object_type,CAT_ITEM_OBJECT_FRESH_FISH_V1,,свежая рыба,,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
