it_id,name_ru,name_en,category_id,category_status,category_scope,region_permission,subcategory,item_group,material,technique,size_band,mass_rule,mass_g_nominal,mass_basis,quantity_unit,condition_states,condition_vocab_ref,perceptual_cues,functions,typical_owner_roles,value_band,carry_form,mark_slots,identifying_text_slot,v5_item_template_ref,v5_container_template_ref,master_refs,wk_refs,attestation,source_refs,confidence,status,note
it_hh_tallow_candle,Сальная свеча,tallow candle,cat_item_object_tallow_candle_v1,proposed_new,universal,region_novgorod_land,lighting,HH_FIRE_LIGHT,tallow;plant_fiber,moulded_or_cut,small,band:small [50-250 g per piece]; nominal 100 g,100,analog v5:item_tpl_nov_wax_candle_v1 (src_gameplay_physical_policy_v3),piece,whole;partly_burnt;stub;softened;broken,cond_wax,"цвет: натуральные материалы | устройство: фитиль в животном жире; форма и распространённость для Новгорода около 1230 реконструируются | следы: рабочая потёртость, пятна, копоть, починка | размер по источнику: малый источник света",lighting,household_member,trifle,not_carried,none,none,,,n1230:material_item:hou0009;n1230:material_item:int0039;n1230:material_item:omi01827,claim:candle-thread-wick,"master HOU0009 (C): Осторожная реконструкция: функция или наличие вероятны, но конкретная форма/конструкция для Новгорода около 1230 не закреплена полностью. ; linked master rows 3, confidence set A/C ; WK approved claims: 1",master:n1230:material_item:hou0009;master:n1230:material_item:int0039;master:n1230:material_item:omi01827;wk:claim:candle-thread-wick;src:SRC045;src:SRC001;src:SRC005;src:SRC006;src:SRC061;src:SRC089;src:SRC008;src:SRC067;src:SRC032;src:SRC103,C,candidate,Master HOU0009/INT0039 = C.
it_hh_candlestick_iron,Железный подсвечник-штырь,iron spike candlestick,cat_item_object_candlestick_v1,proposed_new,universal,region_novgorod_land,lighting,HH_FIRE_LIGHT,iron,forged,small,band:small [50-250 g per piece]; nominal 120 g,120,band default small,piece,serviceable;dull;rusted;bent;cracked;broken;repaired,cond_iron,"цвет: дымно-бурые, серые, натуральное дерево | устройство: кованый стержень и основание | следы: сажистость, потёртость, следы огня и ремонта",holding_candle,household_member;clergy_monastic,ordinary,not_carried,rep;wear;dmg,none,,,n1230:material_item:int0038;n1230:material_item:hou0006,claim:fuel-iron-candlestick-form,"master INT0038 (B): Хорошая реконструкция по новгородским данным и нескольким близким древнерусским аналогиям XII–XIII вв. ; linked master rows 2, confidence set B/C ; WK approved claims: 1",master:n1230:material_item:int0038;master:n1230:material_item:hou0006;wk:claim:fuel-iron-candlestick-form;src:SRC032;src:SRC001;src:SRC005;src:SRC008;src:SRC067;src:SRC089;src:SRC006;src:SRC061,B,candidate,
it_hh_candlestick_copper,Подсвечник из медного сплава,copper-alloy candlestick,cat_item_object_candlestick_v1,proposed_new,universal,region_novgorod_land,lighting,HH_FIRE_LIGHT,copper_alloy,cast,small,band:small [50-250 g per piece]; nominal 120 g,120,band default small,piece,serviceable;tarnished;worn_smooth;bent;cracked;broken,cond_nonferrous,"цвет: дымно-бурые, серые, натуральное дерево | устройство: литье и доработка | следы: сажистость, потёртость, следы огня и ремонта",holding_candle,elite;clergy_monastic,valued,not_carried,orn;wear;dmg,none,,,n1230:material_item:int0037,claim:casting-bronze,"master INT0037 (C): Осторожная реконструкция: функция или наличие вероятны, но конкретная форма/конструкция для Новгорода около 1230 не закреплена полностью. ; WK approved claims: 1",master:n1230:material_item:int0037;wk:claim:casting-bronze;src:SRC062;src:SRC001;src:SRC005;src:SRC008;src:SRC067;src:SRC089,C,candidate,Master INT0037 = C.
it_hh_ceramic_lamp,Керамический светильник,ceramic oil lamp,cat_item_object_simple_lamp_v1,existing_v5_draft,universal,region_novgorod_land,lighting,HH_FIRE_LIGHT,clay,fired_clay,hand,band:hand [250-1000 g per piece]; nominal 600 g,600,v5:item_tpl_nov_simple_lamp_v1.mass_grams_per_unit (src_gameplay_physical_policy_v3),piece,whole;chipped;cracked;repaired_laced;sooted;handle_broken;broken_to_sherds,cond_clay,"цвет: серо-коричневая керамика, дерево, тёмный металл | устройство: гончарная/лепная форма | следы: сколы, копоть, следы пищи, обручи и починки",lighting,household_member;clergy_monastic,trifle,not_carried,wear;dmg,none,item_tpl_nov_simple_lamp_v1,,n1230:material_item:pot0022;n1230:material_item:int0031,claim:household-ceramic-vessel,"master POT0022 (C): Осторожная реконструкция: функция или наличие вероятны, но конкретная форма/конструкция для Новгорода около 1230 не закреплена полностью. ; linked master rows 2, confidence set C ; v5 item_tpl_nov_simple_lamp_v1: 4 source bindings (comparative_period) ; WK approved claims: 1",master:n1230:material_item:pot0022;master:n1230:material_item:int0031;v5:item_tpl_nov_simple_lamp_v1;wk:claim:household-ceramic-vessel;src:SRC024;src:SRC080;src:SRC005;src:SRC008;src:SRC067;src:SRC066;src:SRC001,C,candidate,Master POT0022/INT0031 = C.
it_hh_firesteel,Кресало (огниво),firesteel,cat_item_object_firesteel_v1,existing_v5_draft,universal,region_novgorod_land,fire_making,HH_FIRE_LIGHT,iron;steel_edge,forged;hardened_striking_edge,small,band:small [50-250 g per piece]; nominal 70 g,70,v5:item_tpl_nov_firesteel_v1.mass_grams_per_unit (src_gameplay_physical_policy_v3),piece,serviceable;dull;rusted;bent;cracked;broken;repaired,cond_iron,"цвет: натуральные материалы | устройство: кованая стальная пластина/дуга удобной формы; используется с кремнем и трутом | следы: рабочая потёртость, пятна, копоть, починка | размер по источнику: ладонный размер",striking_fire,household_member;traveller,ordinary,belt;pouch,mk;wear;dmg,none,item_tpl_nov_firesteel_v1,,n1230:material_item:hou0012;n1230:material_item:int0034,claim:ha-firesteel-ignition;claim:casting-firesteel-iron;claim:casting-firesteel-steel,"master HOU0012 (A): Прямое новгородское археологическое, архитектурное или письменное подтверждение в подходящем диапазоне; форму всё равно сверять с конкретным опубликованным экз… ; linked master rows 2, confidence set A ; v5 item_tpl_nov_firesteel_v1: 4 source bindings (comparative_period) ; WK approved claims: 3",master:n1230:material_item:hou0012;master:n1230:material_item:int0034;v5:item_tpl_nov_firesteel_v1;wk:claim:ha-firesteel-ignition;wk:claim:casting-firesteel-iron;wk:claim:casting-firesteel-steel;src:SRC032;src:SRC001;src:SRC005;src:SRC006;src:SRC061;src:SRC089;src:SRC008;src:SRC067,A,candidate,
it_hh_flint,Кремень для высекания искр,striking flint,cat_item_object_striking_flint_v1,existing_v5_draft,universal,region_novgorod_land,fire_making,HH_FIRE_LIGHT,stone,selected_or_struck_fragment,tiny,band:tiny [1-50 g per piece]; nominal 50 g,50,v5:item_tpl_nov_striking_flint_v1.mass_grams_per_unit (src_gameplay_physical_policy_v3),piece,whole;worn;chipped;cracked;broken,cond_stone,"цвет: натуральные материалы | устройство: небольшой кремневый отщеп и сухой горючий материал в мешочке/коробке | следы: рабочая потёртость, пятна, копоть, починка | размер по источнику: малый набор",striking_fire,household_member;traveller,trifle,pouch,wear,none,item_tpl_nov_striking_flint_v1,,n1230:material_item:hou0011;n1230:material_item:int0033,claim:ha-firesteel-ignition,"master HOU0011 (B): Хорошая реконструкция по новгородским данным и нескольким близким древнерусским аналогиям XII–XIII вв. ; linked master rows 2, confidence set B ; v5 item_tpl_nov_striking_flint_v1: 4 source bindings (comparative_period) ; WK approved claims: 1",master:n1230:material_item:hou0011;master:n1230:material_item:int0033;v5:item_tpl_nov_striking_flint_v1;wk:claim:ha-firesteel-ignition;src:SRC045;src:SRC001;src:SRC005;src:SRC006;src:SRC061;src:SRC089;src:SRC008;src:SRC067,B,candidate,
it_hh_tinder,Трут,tinder,cat_item_object_tinder_v1,existing_v5_draft,universal,region_novgorod_land,fire_making,HH_FIRE_LIGHT,tinder_fungus;plant_fiber,prepared,tiny,band:tiny [1-50 g per portion]; nominal 50 g,50,v5:item_tpl_nov_tinder_v1.mass_grams_per_unit (src_gameplay_physical_policy_v3),portion,serviceable;tarnished;worn_smooth;bent;cracked;broken,cond_nonferrous,"цвет: дымно-бурые, серые, натуральное дерево | устройство: высушен и подготовлен | следы: сажистость, потёртость, следы огня и ремонта",catching_spark,household_member;traveller,trifle,pouch,none,none,item_tpl_nov_tinder_v1,,n1230:material_item:int0040;n1230:material_item:omi01804;n1230:material_item:omi01805;n1230:material_item:omi01807,claim:ha-firesteel-ignition,"master INT0040 (B): Хорошая реконструкция по новгородским данным и нескольким близким древнерусским аналогиям XII–XIII вв. ; linked master rows 4, confidence set B ; v5 item_tpl_nov_tinder_v1: 4 source bindings (comparative_period) ; WK approved claims: 1",master:n1230:material_item:int0040;master:n1230:material_item:omi01804;master:n1230:material_item:omi01805;master:n1230:material_item:omi01807;v5:item_tpl_nov_tinder_v1;wk:claim:ha-firesteel-ignition;src:SRC045;src:SRC001;src:SRC005;src:SRC008;src:SRC067;src:SRC089;src:SRC032;src:SRC103,B,candidate,
it_hh_kindling,Растопка: береста и щепа,kindling of birch bark and chips,cat_item_object_kindling_bundle_v1,existing_v5_draft,universal,region_novgorod_land,fire_making,HH_FIRE_LIGHT,birch_bark;wood,split;wrapped,hand,band:hand [250-1000 g per bundle]; nominal 500 g,500,v5:item_tpl_nov_kindling_bundle_v1.mass_grams_per_unit (src_gameplay_physical_policy_v3),bundle,new;serviceable;worn;cracked;torn;repaired;damp,cond_bark,"цвет: смешанные натуральные материалы, грязь, износ и случайные обломки",starting_fire,household_member,trifle,not_carried,none,none,item_tpl_nov_kindling_bundle_v1,,n1230:material_item:omi01803;n1230:material_item:omi01815;n1230:material_item:omi01816,claim:population-material-wood-combustion,"master OMI01803 (A): Прямые археологические, письменные или стратиграфически привязанные новгородские данные; запись допустима для обычной генерации в подходящем контексте. ; linked master rows 3, confidence set A/B ; v5 item_tpl_nov_kindling_bundle_v1: 4 source bindings (comparative_period) ; WK approved claims: 1",master:n1230:material_item:omi01803;master:n1230:material_item:omi01815;master:n1230:material_item:omi01816;v5:item_tpl_nov_kindling_bundle_v1;wk:claim:population-material-wood-combustion;src:SRC005;src:SRC008;src:SRC032;src:SRC045;src:SRC067;src:SRC103,A,candidate,
it_hh_poker,Железная кочерга,iron poker,cat_item_object_poker_v1,proposed_new,universal,region_novgorod_land,hearth_tools,HH_HEARTH_TOOLS,iron;wood,forged,medium,band:medium [1000-5000 g per piece]; nominal 2000 g,2000,band default medium,piece,serviceable;dull;rusted;bent;cracked;broken;repaired,cond_iron,"цвет: дымно-бурые, серые, натуральное дерево | устройство: кованый стержень | следы: сажистость, потёртость, следы огня и ремонта",tending_fire,woman_of_household,ordinary,not_carried,rep;wear;dmg,none,,,n1230:material_item:int0032,claim:population-material-iron-rust,master INT0032 (B): Хорошая реконструкция по новгородским данным и нескольким близким древнерусским аналогиям XII–XIII вв. ; WK approved claims: 1,master:n1230:material_item:int0032;wk:claim:population-material-iron-rust;src:SRC032;src:SRC001;src:SRC005;src:SRC008;src:SRC067;src:SRC089,B,candidate,
it_hh_oven_peel,Деревянная печная лопата,wooden oven peel,cat_item_object_oven_peel_v1,proposed_new,universal,region_novgorod_land,hearth_tools,HH_HEARTH_TOOLS,wood,carved,medium,band:medium [1000-5000 g per piece]; nominal 1800 g,1800,analog v5:item_tpl_nov_wooden_shovel_v1 (src_gameplay_physical_policy_v3),piece,new;serviceable;worn;cracked;split;repaired;charred;damp_swollen;rotting;broken,cond_wood,"цвет: дымно-бурые, серые, натуральное дерево | устройство: цельная или составная лопасть и рукоять | следы: сажистость, потёртость, следы огня и ремонта",baking;loading_oven,woman_of_household,trifle,not_carried,wear;dmg,none,,,n1230:material_item:int0027;n1230:material_item:crf0003,claim:household-utensil-wood,"master INT0027 (B): Хорошая реконструкция по новгородским данным и нескольким близким древнерусским аналогиям XII–XIII вв. ; linked master rows 2, confidence set B ; WK approved claims: 1",master:n1230:material_item:int0027;master:n1230:material_item:crf0003;wk:claim:household-utensil-wood;src:SRC005;src:SRC001;src:SRC008;src:SRC067;src:SRC089;src:SRC032;src:SRC033;src:SRC061,B,candidate,
it_hh_ash_scoop,Деревянный зольный совок,wooden ash scoop,cat_item_object_scoop_v1,existing_v5_draft,universal,region_novgorod_land,hearth_tools,HH_HEARTH_TOOLS,wood,carved,small,band:small [50-250 g per piece]; nominal 200 g,200,v5:item_tpl_nov_scoop_v1.mass_grams_per_unit (src_gameplay_physical_policy_v3),piece,new;serviceable;worn;cracked;split;repaired;charred;damp_swollen;rotting;broken,cond_wood,"цвет: дымно-бурые, серые, натуральное дерево | устройство: вырезан из одной доски/куска | следы: сажистость, потёртость, следы огня и ремонта",removing_ash;scooping_grain,woman_of_household,trifle,not_carried,wear;dmg,none,item_tpl_nov_scoop_v1,,n1230:material_item:int0030;n1230:material_item:hou0020,claim:household-utensil-wood,"master INT0030 (A): Прямое новгородское археологическое, архитектурное или письменное подтверждение в подходящем диапазоне; форму всё равно сверять с конкретным опубликованным экз… ; linked master rows 2, confidence set A ; v5 item_tpl_nov_scoop_v1: 4 source bindings (comparative_period) ; WK approved claims: 1",master:n1230:material_item:int0030;master:n1230:material_item:hou0020;v5:item_tpl_nov_scoop_v1;wk:claim:household-utensil-wood;src:SRC005;src:SRC001;src:SRC008;src:SRC067;src:SRC089;src:SRC006;src:SRC061,A,candidate,
it_hh_ember_tongs,Щипцы для углей,ember tongs,cat_item_object_ember_tongs_v1,proposed_new,universal,region_novgorod_land,hearth_tools,HH_HEARTH_TOOLS,iron,forged,hand,band:hand [250-1000 g per piece]; nominal 900 g,900,analog v5:item_tpl_nov_smithing_tongs_v1 (src_gameplay_physical_policy_v3),piece,serviceable;dull;rusted;bent;cracked;broken;repaired,cond_iron,"цвет: дымно-бурые, серые, натуральное дерево | устройство: две пружинящие ветви/шарнир | следы: сажистость, потёртость, следы огня и ремонта",handling_embers,household_member,ordinary,not_carried,wear;dmg,none,,,n1230:material_item:int0041,claim:occupation-smith-tongs,"master INT0041 (C): Осторожная реконструкция: функция или наличие вероятны, но конкретная форма/конструкция для Новгорода около 1230 не закреплена полностью. ; WK approved claims: 1",master:n1230:material_item:int0041;wk:claim:occupation-smith-tongs;src:SRC032;src:SRC001;src:SRC005;src:SRC008;src:SRC067;src:SRC089,C,candidate,Master INT0041 = C.
it_hh_broom,Метла из прутьев,twig broom,cat_item_object_broom_v1,proposed_new,universal,region_novgorod_land,cleaning,HH_CLEANING,twigs;bast,bound,medium,band:medium [1000-5000 g per piece]; nominal 2000 g,2000,band default medium,piece,new;serviceable;worn;cracked;split;repaired;charred;damp_swollen;rotting;broken,cond_wood,"цвет: натуральные материалы | устройство: связка тонких ветвей на рукояти или без отдельной рукояти | следы: рабочая потёртость, пятна, копоть, починка | размер по источнику: около 0.7–1.5 м",sweeping,woman_of_household,trifle,not_carried,wear,none,,,n1230:material_item:hou0017;n1230:material_item:omi01852,claim:population-material-wood-loading,"master HOU0017 (B): Хорошая реконструкция по новгородским данным и нескольким близким древнерусским аналогиям XII–XIII вв. ; linked master rows 2, confidence set B ; WK approved claims: 1",master:n1230:material_item:hou0017;master:n1230:material_item:omi01852;wk:claim:population-material-wood-loading;src:SRC045;src:SRC001;src:SRC005;src:SRC006;src:SRC061;src:SRC089;src:SRC008;src:SRC067;src:SRC103,B,candidate,
it_hh_bath_besom,Банный веник,bath besom,cat_item_object_bath_besom_v1,proposed_new,universal,region_novgorod_land,bathing,HH_CLEANING,leafy_twigs;bast,bound,small,band:small [50-250 g per piece]; nominal 120 g,120,band default small,piece,new;serviceable;worn;cracked;split;repaired;charred;damp_swollen;rotting;broken,cond_wood,"цвет: смешанные натуральные материалы, грязь, износ и случайные обломки",steaming;washing,household_member,trifle,not_carried,wear,none,,,n1230:material_item:omi01845;n1230:material_item:omi01846;n1230:material_item:omi01847,claim:bathing-washing-water,"master OMI01845 (B): Хорошо подтверждаемая реконструкция по нескольким источникам; конкретная форма или сочетание не всегда найдено в одном закрытом комплексе около 1230 года. ; linked master rows 3, confidence set B ; WK approved claims: 1",master:n1230:material_item:omi01845;master:n1230:material_item:omi01846;master:n1230:material_item:omi01847;wk:claim:bathing-washing-water;src:SRC045;src:SRC005;src:SRC008;src:SRC067;src:SRC103,B,candidate,"Сезонный: свежий летом, сушёный зимой (master OMI01846)."
it_hh_bast_scrubber,Мочало,bast scrubber,cat_item_object_bast_scrubber_v1,proposed_new,universal,region_novgorod_land,bathing,HH_CLEANING,bast,twisted_fiber,tiny,band:tiny [1-50 g per piece]; nominal 20 g,20,band default tiny,piece,new;serviceable;worn;cracked;torn;repaired;damp,cond_bark,"цвет: смешанные натуральные материалы, грязь, износ и случайные обломки",scrubbing,household_member,trifle,not_carried,wear,none,,,n1230:material_item:omi01843;n1230:material_item:omi01844,claim:bathing-washing-water,"master OMI01843 (B): Хорошо подтверждаемая реконструкция по нескольким источникам; конкретная форма или сочетание не всегда найдено в одном закрытом комплексе около 1230 года. ; linked master rows 2, confidence set B ; WK approved claims: 1",master:n1230:material_item:omi01843;master:n1230:material_item:omi01844;wk:claim:bathing-washing-water;src:SRC045;src:SRC005;src:SRC008;src:SRC067;src:SRC103,B,candidate,
it_hh_brush_wood,Деревянная щётка,wooden brush,cat_item_object_brush_v1,proposed_new,universal,region_novgorod_land,cleaning,HH_CLEANING,wood;plant_fiber,assembled,small,band:small [50-250 g per piece]; nominal 120 g,120,band default small,piece,new;serviceable;worn;cracked;split;repaired;charred;damp_swollen;rotting;broken,cond_wood,"цвет: натуральные материалы | устройство: пучки в отверстиях колодки | следы: рабочая потёртость, пятна, копоть, починка",brushing;cleaning,household_member,trifle,not_carried,wear;dmg,none,,,n1230:material_item:hou0030,claim:household-utensil-wood,"master HOU0030 (C): Осторожная реконструкция: функция или наличие вероятны, но конкретная форма/конструкция для Новгорода около 1230 не закреплена полностью. ; WK approved claims: 1",master:n1230:material_item:hou0030;wk:claim:household-utensil-wood;src:SRC005;src:SRC001;src:SRC006;src:SRC061;src:SRC089;src:SRC053,C,candidate,Master HOU0030 = C.
it_hh_rag,Тряпица для мытья и протирки,cleaning rag,cat_item_object_cloth_rag_v1,proposed_new,universal,region_novgorod_land,cleaning,HH_CLEANING,linen;wool;textile,woven,tiny,band:tiny [1-50 g per piece]; nominal 20 g,20,band default tiny,piece,clean;soiled;worn;torn;patched;damp;mouldy,cond_textile,"цвет: смешанные натуральные материалы, грязь, износ и случайные обломки",wiping;washing_floor,woman_of_household,trifle,not_carried,none,none,,,n1230:material_item:omi01848;n1230:material_item:omi01849;n1230:material_item:omi01850;n1230:material_item:omi01851,claim:clothing-linen,"master OMI01848 (B): Хорошо подтверждаемая реконструкция по нескольким источникам; конкретная форма или сочетание не всегда найдено в одном закрытом комплексе около 1230 года. ; linked master rows 4, confidence set B ; WK approved claims: 1",master:n1230:material_item:omi01848;master:n1230:material_item:omi01849;master:n1230:material_item:omi01850;master:n1230:material_item:omi01851;wk:claim:clothing-linen;src:SRC045;src:SRC005;src:SRC008;src:SRC067;src:SRC103,B,candidate,
it_hh_towel,Льняное утиральное полотно,linen towel,cat_item_object_towel_linen_v1,proposed_new,universal,region_novgorod_land,bathing,HH_BEDDING_TEXTILE,linen,woven,small,band:small [50-250 g per piece]; nominal 120 g,120,band default small,piece,clean;soiled;worn;torn;patched;damp;mouldy,cond_textile,"цвет: смешанные натуральные материалы, грязь, износ и случайные обломки",drying;wiping,household_member,ordinary,not_carried,own;orn;rep;wear,none,,,n1230:material_item:omi01866,claim:clothing-linen;claim:material-water-new-linen-water,master OMI01866 (B): Хорошо подтверждаемая реконструкция по нескольким источникам; конкретная форма или сочетание не всегда найдено в одном закрытом комплексе около 1230 года. ; WK approved claims: 2,master:n1230:material_item:omi01866;wk:claim:clothing-linen;wk:claim:material-water-new-linen-water;src:SRC045;src:SRC005;src:SRC008;src:SRC067;src:SRC103,C,candidate,"Полотенце как отдельный тип выводится из master OMI01866 (ткань для вытирания); вышитое полотенце — поздний образ, не предполагать."
it_hh_wool_blanket,Шерстяное покрывало,wool blanket,cat_item_object_blanket_wool_v1,proposed_new,universal,region_novgorod_land,bedding,HH_BEDDING_TEXTILE,wool,woven,medium,band:medium [1000-5000 g per piece]; nominal 2000 g,2000,band default medium,piece,clean;soiled;worn;torn;patched;damp;mouldy,cond_textile,"цвет: дымно-бурые, серые, натуральное дерево | устройство: тканое полотно с простым краем | следы: сажистость, потёртость, следы огня и ремонта",covering_sleeper,household_member,valued,not_carried,own;orn;rep;wear;dmg,none,,,n1230:material_item:int0021;n1230:material_item:mil0023,claim:clothing-wool,"master INT0021 (B): Хорошая реконструкция по новгородским данным и нескольким близким древнерусским аналогиям XII–XIII вв. ; linked master rows 2, confidence set B/C ; WK approved claims: 1",master:n1230:material_item:int0021;master:n1230:material_item:mil0023;wk:claim:clothing-wool;src:SRC008;src:SRC001;src:SRC005;src:SRC067;src:SRC089;src:SRC036;src:SRC037;src:SRC038;src:SRC061,B,candidate,
it_hh_curtain,Тканевая или войлочная завеса,cloth or felt curtain,cat_item_object_curtain_v1,proposed_new,universal,region_novgorod_land,bedding,HH_BEDDING_TEXTILE,wool;felt;linen,woven_or_sewn,medium,band:medium [1000-5000 g per piece]; nominal 2000 g,2000,band default medium,piece,clean;soiled;worn;torn;patched;damp;mouldy,cond_textile,"цвет: дымно-бурые, серые, натуральное дерево | устройство: полотно на веревке/жерди | следы: сажистость, потёртость, следы огня и ремонта",screening;warmth,household_member,ordinary,not_carried,rep;wear;dmg,none,,,n1230:material_item:int0018,claim:population-felt-lining,"master INT0018 (C): Осторожная реконструкция: функция или наличие вероятны, но конкретная форма/конструкция для Новгорода около 1230 не закреплена полностью. ; WK approved claims: 1",master:n1230:material_item:int0018;wk:claim:population-felt-lining;src:SRC008;src:SRC001;src:SRC005;src:SRC067;src:SRC089,C,candidate,Master INT0018 = C.
it_hh_straw_mat,Соломенный или травяной мат для сна,straw sleeping mat,cat_item_object_straw_mat_v1,proposed_new,universal,region_novgorod_land,bedding,HH_BEDDING_TEXTILE,straw;grass,woven;bound,medium,band:medium [1000-5000 g per piece]; nominal 2000 g,2000,band default medium,piece,fresh;dry;damp;crumbling;spent,cond_organic_soft,"цвет: дымно-бурые, серые, натуральное дерево | устройство: плетение или связка | следы: сажистость, потёртость, следы огня и ремонта",sleeping;sitting,household_member,trifle,not_carried,wear;dmg,none,,,n1230:material_item:int0016;n1230:material_item:msc0001,claim:reality-batch-01-dried-herbs-need-dry-protected-storage,"master INT0016 (C): Осторожная реконструкция: функция или наличие вероятны, но конкретная форма/конструкция для Новгорода около 1230 не закреплена полностью. ; linked master rows 2, confidence set B/C ; WK approved claims: 1",master:n1230:material_item:int0016;master:n1230:material_item:msc0001;wk:claim:reality-batch-01-dried-herbs-need-dry-protected-storage;src:SRC045;src:SRC001;src:SRC005;src:SRC008;src:SRC067;src:SRC089;src:SRC003;src:SRC025,C,candidate,Master INT0016 = C.
it_hh_swaddling_cloth,Пелёночная ткань,swaddling cloth,cat_item_object_swaddling_cloth_v1,proposed_new,universal,region_novgorod_land,bedding,HH_BEDDING_TEXTILE,linen;wool,woven,small,band:small [50-250 g per piece]; nominal 120 g,120,band default small,piece,clean;soiled;worn;torn;patched;damp;mouldy,cond_textile,цвет: ручное полотно с заметным переплетением и неровным краем,swaddling,woman_of_household,trifle,not_carried,wear;rep,none,,,n1230:material_item:omi01923;n1230:material_item:omi01865,claim:clothing-linen,"master OMI01923 (B): Хорошо подтверждаемая реконструкция по нескольким источникам; конкретная форма или сочетание не всегда найдено в одном закрытом комплексе около 1230 года. ; linked master rows 2, confidence set B/C ; WK approved claims: 1",master:n1230:material_item:omi01923;master:n1230:material_item:omi01865;wk:claim:clothing-linen;src:SRC045;src:SRC008;src:SRC040;src:SRC041;src:SRC042;src:SRC067;src:SRC005;src:SRC103,B,candidate,
it_hh_cradle_pad,Мягкая подкладка колыбели,cradle pad,cat_item_object_cradle_pad_v1,proposed_new,universal,region_novgorod_land,bedding,HH_BEDDING_TEXTILE,wool;linen;hay,sewn,small,band:small [50-250 g per piece]; nominal 120 g,120,band default small,piece,clean;soiled;worn;torn;patched;damp;mouldy,cond_textile,цвет: ручное полотно с заметным переплетением и неровным краем,padding_cradle,woman_of_household,trifle,not_carried,wear,none,,,n1230:material_item:omi01924,claim:clothing-wool,master OMI01924 (B): Хорошо подтверждаемая реконструкция по нескольким источникам; конкретная форма или сочетание не всегда найдено в одном закрытом комплексе около 1230 года. ; WK approved claims: 1,master:n1230:material_item:omi01924;wk:claim:clothing-wool;src:SRC045;src:SRC008;src:SRC040;src:SRC041;src:SRC042;src:SRC067,B,candidate,
it_hh_bark_box,Берестяной короб,birch-bark box,cat_item_object_birch_bark_box_v1,proposed_new,universal,region_novgorod_land,small_storage,HH_SMALL_STORAGE,birch_bark;wood,folded_sewn_bark,medium,band:medium [1000-5000 g per piece]; nominal 2000 g,2000,band default medium,piece,new;serviceable;worn;cracked;torn;repaired;damp,cond_bark,"цвет: натуральные материалы | устройство: свёрнутая/сшитая береста с деревянным дном и крышкой; конкретная форма зависит от находки | следы: рабочая потёртость, пятна, копоть, починка | размер по источнику: малый или средний контейнер",storing;carrying,household_member,trifle,bag;hand,own;orn;rep;wear;dmg,none,,container_tpl_nov_birch_bark_box_v1,n1230:material_item:hou0021,claim:household-bark-tues,"master HOU0021 (A): Прямое новгородское археологическое, архитектурное или письменное подтверждение в подходящем диапазоне; форму всё равно сверять с конкретным опубликованным экз… ; WK approved claims: 1",master:n1230:material_item:hou0021;v5:container_tpl_nov_birch_bark_box_v1;wk:claim:household-bark-tues;src:SRC005;src:SRC026;src:SRC027;src:SRC001;src:SRC006;src:SRC061,A,candidate,
it_hh_small_box,Небольшая деревянная коробочка,small wooden box,cat_item_object_wooden_box_v1,proposed_new,universal,region_novgorod_land,small_storage,HH_SMALL_STORAGE,wood,carved;plank_joined,small,band:small [50-250 g per piece]; nominal 120 g,120,band default small,piece,new;serviceable;worn;cracked;split;repaired;charred;damp_swollen;rotting;broken,cond_wood,"цвет: натуральные материалы | устройство: точение/долбление либо миниатюрный дощатый короб | следы: рабочая потёртость, пятна, копоть, починка",keeping_small_items,household_member,trifle,bag,own;orn;rep;wear;dmg,TXT_WOOD_OWNER_POSSESSIVE,,container_tpl_nov_wooden_box_v1,n1230:material_item:hou0043;n1230:material_item:omi01885;n1230:material_item:omi01886,claim:household-utensil-wood,"master HOU0043 (A): Прямое новгородское археологическое, архитектурное или письменное подтверждение в подходящем диапазоне; форму всё равно сверять с конкретным опубликованным экз… ; linked master rows 3, confidence set A/B ; WK approved claims: 1",master:n1230:material_item:hou0043;master:n1230:material_item:omi01885;master:n1230:material_item:omi01886;v5:container_tpl_nov_wooden_box_v1;wk:claim:household-utensil-wood;src:SRC005;src:SRC001;src:SRC006;src:SRC061;src:SRC089;src:SRC008;src:SRC027;src:SRC045;src:SRC067;src:SRC084;src:SRC105,A,candidate,
