it_id,name_ru,name_en,category_id,category_status,category_scope,region_permission,subcategory,item_group,material,technique,size_band,mass_rule,mass_g_nominal,mass_basis,quantity_unit,condition_states,condition_vocab_ref,perceptual_cues,functions,typical_owner_roles,value_band,carry_form,mark_slots,identifying_text_slot,v5_item_template_ref,v5_container_template_ref,master_refs,wk_refs,attestation,source_refs,confidence,status,note
it_ps_encolpion,Крест-энколпион,reliquary cross (encolpion),cat_item_object_encolpion_v1,proposed_new,universal,region_novgorod_land,religious,PS_RELIGIOUS,copper_alloy;silver,cast;hinged,small,band:small [50-250 g per piece]; nominal 120 g,120,band default small,piece,serviceable;tarnished;worn_smooth;bent;cracked;broken,cond_nonferrous,"цвет: золото/серебро локально, тёмное дерево, пигменты | устройство: две шарнирные створки-креста с внутренним углублением и ушком | следы: копоть, воск, потёртость от прикосновений, реставрационные утраты | размер по источнику: 5–15 см",devotion;holding_relic,clergy_monastic;elite;household_member,valued,neck,orn;wear;dmg;ins,TXT_CROSS_FORMULA,,,n1230:material_item:rel0009,claim:casting-bronze,"master REL0009 (A): Прямое новгородское археологическое, архитектурное или письменное подтверждение в подходящем диапазоне; форму всё равно сверять с конкретным опубликованным экз… ; WK approved claims: 1",master:n1230:material_item:rel0009;wk:claim:casting-bronze;src:SRC062;src:SRC063;src:BIB_ENKOLPION;src:SRC017;src:SRC018;src:SRC019;src:SRC020,A,candidate,
it_ps_stone_icon,Каменная нательная иконка,small stone pectoral icon,cat_item_object_pectoral_icon_v1,proposed_new,universal,region_novgorod_land,religious,PS_RELIGIOUS,stone,carved,tiny,band:tiny [1-50 g per piece]; nominal 20 g,20,band default tiny,piece,whole;worn;chipped;cracked;broken,cond_stone,,devotion,household_member;clergy_monastic;elite,valued,neck,orn;wear;dmg;ins,TXT_ICON_SAINT_LABEL,,,,wk:material_culture:novgorod-wood-bone-horn-classes,WK approved claims: 1,wk:material_culture:novgorod-wood-bone-horn-classes;src:BIB_NIKOLAEVA1983,B,candidate,"Мелкая каменная пластика XI–XV вв. (нательные иконки, змеевики) — САИ Е1-60."
it_ps_zmeevik,Змеевик (медальон-оберег),zmeevik amulet medallion,cat_item_object_zmeevik_v1,proposed_new,universal,region_novgorod_land,religious,PS_RELIGIOUS,copper_alloy;stone,cast;carved,small,band:small [50-250 g per piece]; nominal 120 g,120,band default small,piece,serviceable;tarnished;worn_smooth;bent;cracked;broken,cond_nonferrous,,devotion;protection,household_member;elite,valued,neck,orn;wear;dmg,none,,,,claim:casting-bronze,WK approved claims: 1,wk:claim:casting-bronze;src:BIB_NIKOLAEVA1983,B,candidate,"Змеевики учтены в своде Николаевой (камень); литые медные — в Седова 1981 (SRC062) не проверено, поэтому материал медь — с осторожностью."
it_ps_home_icon,Деревянная домашняя икона,wooden home icon,cat_item_object_icon_wood_v1,proposed_new,universal,region_novgorod_land,religious,PS_RELIGIOUS,wood;gesso;pigment,painted,hand,band:hand [250-1000 g per piece]; nominal 500 g,500,band default hand,piece,new;serviceable;worn;cracked;split;repaired;charred;damp_swollen;rotting;broken,cond_wood,"цвет: золото/серебро локально, тёмное дерево, пигменты | устройство: доска подготовлена грунтом, написана минеральными/органическими пигментами; ковчег и шпонки по типу | следы: копоть, воск, потёртость от прикосновений, реставрационные утраты | размер по источнику: от малой домашней до храмовой",devotion,household_member;clergy_monastic,valued,not_carried,orn;wear;dmg;rep;ins,TXT_ICON_SAINT_LABEL,,,n1230:material_item:rel0001,claim:pigment-red-ochre;claim:pigment-carbon-black-pigment,master REL0001 (B): Хорошая реконструкция по новгородским данным и нескольким близким древнерусским аналогиям XII–XIII вв. ; WK approved claims: 2,master:n1230:material_item:rel0001;wk:claim:pigment-red-ochre;wk:claim:pigment-carbon-black-pigment;src:SRC021;src:SRC017;src:SRC018;src:SRC019;src:SRC020;src:SRC062,B,candidate,
it_ps_hand_bell,Малый колокольчик-бубенчик,small bell,cat_item_object_small_bell_v1,proposed_new,universal,region_novgorod_land,sound,PS_MUSIC,copper_alloy,cast,tiny,band:tiny [1-50 g per piece]; nominal 20 g,20,band default tiny,piece,serviceable;tarnished;worn_smooth;bent;cracked;broken,cond_nonferrous,"цвет: натуральные материалы, ограниченная роспись | устройство: литой колокол с петлёй и внутренним языком | следы: потёртые рукояти, следы игры, ремонт | размер по источнику: несколько–десяток сантиметров",signalling;decoration,child;household_member,trifle,belt;neck,wear;dmg,none,,,n1230:material_item:mus0006;n1230:material_item:rel0003,claim:casting-bronze,"master MUS0006 (A): Прямое новгородское археологическое, архитектурное или письменное подтверждение в подходящем диапазоне; форму всё равно сверять с конкретным опубликованным экз… ; linked master rows 2, confidence set A/B ; WK approved claims: 1",master:n1230:material_item:mus0006;master:n1230:material_item:rel0003;wk:claim:casting-bronze;src:SRC062;src:SRC058;src:SRC059;src:SRC060;src:SRC005;src:SRC008;src:SRC017;src:SRC018;src:SRC019;src:SRC020,A,candidate,
it_ps_chess_rook,Шахматная ладья,chess rook,cat_item_object_chess_piece_v1,proposed_new,universal,region_novgorod_land,games,PS_PLAY,bone_or_antler;wood,carved,tiny,band:tiny [1-50 g per piece]; nominal 20 g,20,band default tiny,piece,whole;worn_polished;cracked;teeth_broken;broken,cond_bone,"цвет: натуральные материалы, ограниченная роспись | следы: потёртые рукояти, следы игры, ремонт | размер по источнику: несколько сантиметров",playing_chess,household_member;elite;trader,ordinary,pouch,orn;wear;dmg,none,,,n1230:material_item:mus0001,wk:material_culture:candidate-v7-novgorod-play-artefacts,"master MUS0001 (A): Прямое новгородское археологическое, архитектурное или письменное подтверждение в подходящем диапазоне; форму всё равно сверять с конкретным опубликованным экз… ; WK approved claims: 1",master:n1230:material_item:mus0001;wk:material_culture:candidate-v7-novgorod-play-artefacts;src:SRC005;src:SRC006;src:SRC058;src:SRC059;src:SRC060,A,candidate,
it_ps_chess_pawn,Шахматная пешка,chess pawn,cat_item_object_chess_piece_v1,proposed_new,universal,region_novgorod_land,games,PS_PLAY,bone_or_antler;wood,carved;turned_on_lathe,tiny,band:tiny [1-50 g per piece]; nominal 20 g,20,band default tiny,piece,whole;worn_polished;cracked;teeth_broken;broken,cond_bone,"цвет: натуральные материалы, ограниченная роспись | устройство: простая токарная или резная небольшая фигура, часто абстрактная | следы: потёртые рукояти, следы игры, ремонт | размер по источнику: несколько сантиметров",playing_chess,household_member;elite;trader,trifle,pouch,wear;dmg,none,,,n1230:material_item:mus0002,wk:material_culture:candidate-v7-novgorod-play-artefacts,"master MUS0002 (A): Прямое новгородское археологическое, архитектурное или письменное подтверждение в подходящем диапазоне; форму всё равно сверять с конкретным опубликованным экз… ; WK approved claims: 1",master:n1230:material_item:mus0002;wk:material_culture:candidate-v7-novgorod-play-artefacts;src:SRC005;src:SRC058;src:SRC059;src:SRC060;src:SRC008,A,candidate,
it_ps_chess_king,Шахматная фигура короля или ферзя абстрактной формы,abstract chess king/queen,cat_item_object_chess_piece_v1,proposed_new,universal,region_novgorod_land,games,PS_PLAY,bone_or_antler;wood,carved,tiny,band:tiny [1-50 g per piece]; nominal 20 g,20,band default tiny,piece,whole;worn_polished;cracked;teeth_broken;broken,cond_bone,"цвет: натуральные материалы, ограниченная роспись | устройство: более крупная токарная/резная фигура с прорезями или выступами | следы: потёртые рукояти, следы игры, ремонт | размер по источнику: 3–8 см",playing_chess,household_member;elite;trader,ordinary,pouch,orn;wear;dmg,none,,,n1230:material_item:mus0003,wk:material_culture:candidate-v7-novgorod-play-artefacts,"master MUS0003 (A): Прямое новгородское археологическое, архитектурное или письменное подтверждение в подходящем диапазоне; форму всё равно сверять с конкретным опубликованным экз… ; WK approved claims: 1",master:n1230:material_item:mus0003;wk:material_culture:candidate-v7-novgorod-play-artefacts;src:SRC005;src:SRC058;src:SRC059;src:SRC060,A,candidate,
it_ps_die,Кубическая игральная кость,cubic die,cat_item_object_dice_v1,proposed_new,universal,region_novgorod_land,games,PS_PLAY,bone_or_antler,carved;drilled_dots,tiny,band:tiny [1-50 g per piece]; nominal 20 g,20,band default tiny,piece,whole;worn_polished;cracked;teeth_broken;broken,cond_bone,"цвет: натуральные материалы, ограниченная роспись | устройство: малый куб с высверленными точками; схема граней может отличаться от современной | следы: потёртые рукояти, следы игры, ремонт | размер по источнику: 1–2 см",gaming,household_member;service_retainer;traveller,trifle,pouch,wear;dmg,none,,,n1230:material_item:mus0004;n1230:material_item:omi00939;n1230:material_item:omi00940,wk:material_culture:candidate-v7-novgorod-play-artefacts,"master MUS0004 (A): Прямое новгородское археологическое, архитектурное или письменное подтверждение в подходящем диапазоне; форму всё равно сверять с конкретным опубликованным экз… ; linked master rows 3, confidence set A/B ; WK approved claims: 1",master:n1230:material_item:mus0004;master:n1230:material_item:omi00939;master:n1230:material_item:omi00940;wk:material_culture:candidate-v7-novgorod-play-artefacts;src:SRC005;src:SRC058;src:SRC059;src:SRC060;src:SRC001;src:SRC008;src:SRC006;src:SRC033;src:SRC045;src:SRC067;src:SRC103,A,candidate,
it_ps_game_counter,Круглая игровая фишка,round gaming counter,cat_item_object_game_counter_v1,proposed_new,universal,region_novgorod_land,games,PS_PLAY,bone_or_antler;wood;clay,carved;ground_sherd,tiny,band:tiny [1-50 g per piece]; nominal 20 g,20,band default tiny,piece,whole;worn_polished;cracked;teeth_broken;broken,cond_bone,"цвет: натуральные материалы, ограниченная роспись | устройство: плоский диск, иногда с точкой/насечкой | следы: потёртые рукояти, следы игры, ремонт | размер по источнику: 1–4 см",gaming,household_member;child,trifle,pouch,wear;dmg,none,,,n1230:material_item:mus0005;n1230:material_item:omi01893;n1230:material_item:omi01894;n1230:material_item:omi01086,wk:material_culture:candidate-v7-novgorod-play-artefacts,"master MUS0005 (A): Прямое новгородское археологическое, архитектурное или письменное подтверждение в подходящем диапазоне; форму всё равно сверять с конкретным опубликованным экз… ; linked master rows 4, confidence set A/B ; WK approved claims: 1",master:n1230:material_item:mus0005;master:n1230:material_item:omi01893;master:n1230:material_item:omi01894;master:n1230:material_item:omi01086;wk:material_culture:candidate-v7-novgorod-play-artefacts;src:SRC005;src:SRC024;src:SRC058;src:SRC059;src:SRC060;src:SRC001;src:SRC008;src:SRC027;src:SRC045;src:SRC061;src:SRC067;src:SRC084;src:SRC105;src:SRC002;src:SRC007;src:SRC082,A,candidate,
it_ps_game_board,Доска для настольной игры,gaming board,cat_item_object_game_board_v1,proposed_new,universal,region_novgorod_land,games,PS_PLAY,wood,carved;incised,medium,band:medium [1000-5000 g per piece]; nominal 2000 g,2000,band default medium,piece,new;serviceable;worn;cracked;split;repaired;charred;damp_swollen;rotting;broken,cond_wood,"цвет: натуральные материалы, ограниченная роспись | следы: потёртые рукояти, следы игры, ремонт | размер по источнику: 20–60 см",gaming,household_member,ordinary,not_carried,orn;wear;dmg,none,,,n1230:material_item:mus0031,wk:material_culture:candidate-v7-novgorod-play-artefacts,master MUS0031 (B): Хорошая реконструкция по новгородским данным и нескольким близким древнерусским аналогиям XII–XIII вв. ; WK approved claims: 1,master:n1230:material_item:mus0031;wk:material_culture:candidate-v7-novgorod-play-artefacts;src:SRC005;src:SRC058;src:SRC059;src:SRC060;src:SRC008,B,candidate,
it_ps_knucklebone,Бабка (астрагал),knucklebone (astragal),cat_item_object_knucklebone_v1,proposed_new,universal,region_novgorod_land,games,PS_PLAY,bone_or_antler,selected;ground,tiny,band:tiny [1-50 g per piece]; nominal 20 g,20,band default tiny,piece,whole;worn_polished;cracked;teeth_broken;broken,cond_bone,"цвет: натуральные материалы, ограниченная роспись | устройство: естественная кость, иногда подточенная/помеченная | следы: потёртые рукояти, следы игры, ремонт | размер по источнику: несколько сантиметров",playing_knucklebones,child,trifle,pouch,wear,none,,,n1230:material_item:mus0012,wk:material_culture:candidate-v7-novgorod-play-artefacts,"master MUS0012 (A): Прямое новгородское археологическое, архитектурное или письменное подтверждение в подходящем диапазоне; форму всё равно сверять с конкретным опубликованным экз… ; WK approved claims: 1",master:n1230:material_item:mus0012;wk:material_culture:candidate-v7-novgorod-play-artefacts;src:SRC040;src:SRC005;src:SRC058;src:SRC059;src:SRC060;src:SRC008,A,candidate,
it_ps_spinning_top,Деревянный волчок-кубарь,wooden spinning top,cat_item_object_spinning_top_v1,proposed_new,universal,region_novgorod_land,toys,PS_PLAY,wood,turned_on_lathe;carved,tiny,band:tiny [1-50 g per piece]; nominal 20 g,20,band default tiny,piece,new;serviceable;worn;cracked;split;repaired;charred;damp_swollen;rotting;broken,cond_wood,"цвет: натуральные материалы, ограниченная роспись | устройство: точёное/резное коническое тело с осью | следы: потёртые рукояти, следы игры, ремонт | размер по источнику: 5–15 см",play,child,trifle,pouch,wear;dmg,none,,,n1230:material_item:mus0016;n1230:material_item:msc0019,claim:candidate-v7-museum-leather-balls-and-wooden-spinning-tops,"master MUS0016 (A): Прямое новгородское археологическое, архитектурное или письменное подтверждение в подходящем диапазоне; форму всё равно сверять с конкретным опубликованным экз… ; linked master rows 2, confidence set A ; WK approved claims: 1",master:n1230:material_item:mus0016;master:n1230:material_item:msc0019;wk:claim:candidate-v7-museum-leather-balls-and-wooden-spinning-tops;src:SRC005;src:SRC058;src:SRC059;src:SRC060;src:SRC006;src:SRC001;src:SRC003;src:SRC025;src:SRC067;src:SRC089,A,candidate,
it_ps_leather_ball,Кожаный мяч с набивкой,stuffed leather ball,cat_item_object_ball_v1,proposed_new,universal,region_novgorod_land,toys,PS_PLAY,leather;wool;hair,sewn,small,band:small [50-250 g per piece]; nominal 120 g,120,band default small,piece,serviceable;worn;stiff_dry;mouldy;torn;patched;wet,cond_leather,"цвет: натуральные материалы, ограниченная роспись | устройство: несколько кожаных сегментов с плотной набивкой | следы: потёртые рукояти, следы игры, ремонт | размер по источнику: с кулак или больше",play,child,trifle,hand,rep;wear;dmg,none,,,n1230:material_item:mus0019,claim:candidate-v7-museum-leather-balls-and-wooden-spinning-tops,"master MUS0019 (A): Прямое новгородское археологическое, архитектурное или письменное подтверждение в подходящем диапазоне; форму всё равно сверять с конкретным опубликованным экз… ; WK approved claims: 1",master:n1230:material_item:mus0019;wk:claim:candidate-v7-museum-leather-balls-and-wooden-spinning-tops;src:SRC061;src:SRC084;src:SRC058;src:SRC059;src:SRC060;src:SRC005,A,candidate,
it_ps_wooden_ball,Деревянный мяч,wooden ball,cat_item_object_ball_v1,proposed_new,universal,region_novgorod_land,toys,PS_PLAY,wood,turned_on_lathe,small,band:small [50-250 g per piece]; nominal 120 g,120,band default small,piece,new;serviceable;worn;cracked;split;repaired;charred;damp_swollen;rotting;broken,cond_wood,"цвет: натуральные материалы, ограниченная роспись | следы: потёртые рукояти, следы игры, ремонт | размер по источнику: 5–15 см",play,child,trifle,hand,wear;dmg,none,,,n1230:material_item:mus0023,claim:candidate-v7-museum-leather-balls-and-wooden-spinning-tops,master MUS0023 (B): Хорошая реконструкция по новгородским данным и нескольким близким древнерусским аналогиям XII–XIII вв. ; WK approved claims: 1,master:n1230:material_item:mus0023;wk:claim:candidate-v7-museum-leather-balls-and-wooden-spinning-tops;src:SRC005;src:SRC058;src:SRC059;src:SRC060;src:SRC008,B,candidate,
it_ps_toy_sword,Деревянный игрушечный меч,wooden toy sword,cat_item_object_toy_weapon_v1,proposed_new,universal,region_novgorod_land,toys,PS_PLAY,wood,carved,small,band:small [50-250 g per piece]; nominal 120 g,120,band default small,piece,new;serviceable;worn;cracked;split;repaired;charred;damp_swollen;rotting;broken,cond_wood,"цвет: натуральные материалы, ограниченная роспись | устройство: плоская/объёмная вырезанная имитация оружия без боевого лезвия | следы: потёртые рукояти, следы игры, ремонт | размер по источнику: 30–80 см",play,child,trifle,belt;hand,wear;dmg,none,,,n1230:material_item:mus0026,claim:candidate-v7-museum-individual-toy-types,"master MUS0026 (A): Прямое новгородское археологическое, архитектурное или письменное подтверждение в подходящем диапазоне; форму всё равно сверять с конкретным опубликованным экз… ; WK approved claims: 1",master:n1230:material_item:mus0026;wk:claim:candidate-v7-museum-individual-toy-types;src:SRC005;src:SRC058;src:SRC059;src:SRC060;src:SRC006;src:SRC073,A,candidate,
it_ps_toy_bow,Игрушечный лук,toy bow,cat_item_object_toy_weapon_v1,proposed_new,universal,region_novgorod_land,toys,PS_PLAY,wood;plant_fiber,carved,small,band:small [50-250 g per piece]; nominal 120 g,120,band default small,piece,new;serviceable;worn;cracked;split;repaired;charred;damp_swollen;rotting;broken,cond_wood,"цвет: натуральные материалы, ограниченная роспись | устройство: малый простой лук; стрелы тупые/лёгкие | следы: потёртые рукояти, следы игры, ремонт | размер по источнику: по ребёнку",play,child,trifle,hand,wear;dmg,none,,,n1230:material_item:mus0018,claim:candidate-v7-museum-individual-toy-types,"master MUS0018 (A): Прямое новгородское археологическое, архитектурное или письменное подтверждение в подходящем диапазоне; форму всё равно сверять с конкретным опубликованным экз… ; WK approved claims: 1",master:n1230:material_item:mus0018;wk:claim:candidate-v7-museum-individual-toy-types;src:SRC005;src:SRC058;src:SRC059;src:SRC060;src:SRC073,A,candidate,
it_ps_toy_horse,Деревянный конь-игрушка,wooden toy horse,cat_item_object_toy_figure_v1,proposed_new,universal,region_novgorod_land,toys,PS_PLAY,wood,carved,small,band:small [50-250 g per piece]; nominal 120 g,120,band default small,piece,new;serviceable;worn;cracked;split;repaired;charred;damp_swollen;rotting;broken,cond_wood,"цвет: натуральные материалы, ограниченная роспись | устройство: условно вырезанный силуэт лошади, иногда с отверстиями/колёсами | следы: потёртые рукояти, следы игры, ремонт | размер по источнику: ладонный",play,child,trifle,hand,wear;dmg,none,,,n1230:material_item:mus0017,claim:candidate-v7-museum-individual-toy-types,"master MUS0017 (A): Прямое новгородское археологическое, архитектурное или письменное подтверждение в подходящем диапазоне; форму всё равно сверять с конкретным опубликованным экз… ; WK approved claims: 1",master:n1230:material_item:mus0017;wk:claim:candidate-v7-museum-individual-toy-types;src:SRC005;src:SRC058;src:SRC059;src:SRC060;src:SRC006,A,candidate,
it_ps_toy_boat,Деревянная лодочка-игрушка,wooden toy boat,cat_item_object_toy_vehicle_v1,proposed_new,universal,region_novgorod_land,toys,PS_PLAY,wood;textile,carved,small,band:small [50-250 g per piece]; nominal 120 g,120,band default small,piece,new;serviceable;worn;cracked;split;repaired;charred;damp_swollen;rotting;broken,cond_wood,"цвет: натуральные материалы, ограниченная роспись | устройство: малый выдолбленный/вырезанный корпус, иногда с отверстием под мачту | следы: потёртые рукояти, следы игры, ремонт | размер по источнику: 10–40 см",play,child,trifle,hand,wear;dmg,none,,,n1230:material_item:mus0025,claim:candidate-v7-museum-toy-vessel-sail-xi-xii;claim:candidate-v7-museum-individual-toy-types,"master MUS0025 (A): Прямое новгородское археологическое, архитектурное или письменное подтверждение в подходящем диапазоне; форму всё равно сверять с конкретным опубликованным экз… ; WK approved claims: 2",master:n1230:material_item:mus0025;wk:claim:candidate-v7-museum-toy-vessel-sail-xi-xii;wk:claim:candidate-v7-museum-individual-toy-types;src:SRC005;src:SRC058;src:SRC059;src:SRC060;src:SRC006,A,candidate,
it_ps_doll,Деревянная кукла,wooden doll,cat_item_object_toy_figure_v1,proposed_new,universal,region_novgorod_land,toys,PS_PLAY,wood,carved,small,band:small [50-250 g per piece]; nominal 120 g,120,band default small,piece,new;serviceable;worn;cracked;split;repaired;charred;damp_swollen;rotting;broken,cond_wood,"цвет: натуральные материалы, ограниченная роспись | устройство: условная резная человеческая фигура; одежда/волосы могли быть добавлены органикой | следы: потёртые рукояти, следы игры, ремонт | размер по источнику: 10–30 см",play,child,trifle,hand,wear;dmg,none,,,n1230:material_item:mus0015,claim:candidate-v7-museum-individual-toy-types,"master MUS0015 (A): Прямое новгородское археологическое, архитектурное или письменное подтверждение в подходящем диапазоне; форму всё равно сверять с конкретным опубликованным экз… ; WK approved claims: 1",master:n1230:material_item:mus0015;wk:claim:candidate-v7-museum-individual-toy-types;src:SRC005;src:SRC058;src:SRC059;src:SRC060;src:SRC006,A,candidate,
it_ps_clay_whistle,Глиняная свистулька,clay whistle,cat_item_object_toy_whistle_v1,proposed_new,universal,region_novgorod_land,toys,PS_PLAY,clay,fired_clay;modelled,tiny,band:tiny [1-50 g per piece]; nominal 20 g,20,band default tiny,piece,whole;chipped;cracked;repaired_laced;sooted;handle_broken;broken_to_sherds,cond_clay,"цвет: натуральные материалы, ограниченная роспись | устройство: полая лепная форма с каналом и одним/несколькими отверстиями; может быть зооморфной | следы: потёртые рукояти, следы игры, ремонт | размер по источнику: ладонная",play;sound,child,trifle,pouch,wear;dmg,none,,,n1230:material_item:mus0021,claim:candidate-v7-museum-individual-toy-types,"master MUS0021 (A): Прямое новгородское археологическое, архитектурное или письменное подтверждение в подходящем диапазоне; форму всё равно сверять с конкретным опубликованным экз… ; WK approved claims: 1",master:n1230:material_item:mus0021;wk:claim:candidate-v7-museum-individual-toy-types;src:SRC024;src:SRC058;src:SRC059;src:SRC060;src:SRC005,A,candidate,
it_ps_clay_animal,Глиняная фигурка животного,clay animal figurine,cat_item_object_toy_figure_v1,proposed_new,universal,region_novgorod_land,toys,PS_PLAY,clay,fired_clay;modelled,tiny,band:tiny [1-50 g per piece]; nominal 20 g,20,band default tiny,piece,whole;chipped;cracked;repaired_laced;sooted;handle_broken;broken_to_sherds,cond_clay,"цвет: натуральные материалы, ограниченная роспись | устройство: ручная лепка, простые вдавленные детали | следы: потёртые рукояти, следы игры, ремонт | размер по источнику: 5–20 см",play,child,trifle,pouch,wear;dmg,none,,,n1230:material_item:mus0024,claim:candidate-v7-museum-individual-toy-types,"master MUS0024 (A): Прямое новгородское археологическое, архитектурное или письменное подтверждение в подходящем диапазоне; форму всё равно сверять с конкретным опубликованным экз… ; WK approved claims: 1",master:n1230:material_item:mus0024;wk:claim:candidate-v7-museum-individual-toy-types;src:SRC024;src:SRC058;src:SRC059;src:SRC060;src:SRC005,A,candidate,
it_ps_bone_skates,Костяные коньки (пара),bone skates (pair),cat_item_object_bone_skate_v1,proposed_new,universal,region_novgorod_land,winter_play,PS_PLAY,bone_or_antler;leather,ground;pierced,hand,band:hand [250-1000 g per pair]; nominal 500 g,500,band default hand,pair,whole;worn_polished;cracked;teeth_broken;broken,cond_bone,"цвет: натуральные материалы, ограниченная роспись | следы: потёртые рукояти, следы игры, ремонт | размер по источнику: по стопе",skating;winter_travel,child;household_member,trifle,worn_on_foot;hand,wear;dmg,none,,,n1230:material_item:mus0022,claim:settlement-skate-bone;claim:settlement-skate-footwear;claim:candidate-v7-museum-bone-skates-xii-xiii,"master MUS0022 (A): Прямое новгородское археологическое, архитектурное или письменное подтверждение в подходящем диапазоне; форму всё равно сверять с конкретным опубликованным экз… ; WK approved claims: 3",master:n1230:material_item:mus0022;wk:claim:settlement-skate-bone;wk:claim:settlement-skate-footwear;wk:claim:candidate-v7-museum-bone-skates-xii-xiii;src:SRC084;src:SRC058;src:SRC059;src:SRC060;src:SRC005,A,candidate,
it_ps_ice_grips,Железные ледоходы (пара),iron ice grips (pair),cat_item_object_ice_grip_v1,proposed_new,universal,region_novgorod_land,winter_gear,PS_CARRY,iron;leather,forged,small,band:small [50-250 g per pair]; nominal 120 g,120,band default small,pair,serviceable;dull;rusted;bent;cracked;broken;repaired,cond_iron,"цвет: грязные натуральные тона | устройство: малый шип/пластина, привязанная к обуви; конкретный тип по новгородской находке | следы: естественный износ, сырость, разложение, следы работы | размер по источнику: под стопу",walking_on_ice,household_member;traveller,trifle,worn_on_foot,wear;dmg;rep,none,,,n1230:material_item:msc0032,claim:settlement-ice-grip-footwear;claim:settlement-ice-grip-iron,"master MSC0032 (A): Прямое новгородское археологическое, архитектурное или письменное подтверждение в подходящем диапазоне; форму всё равно сверять с конкретным опубликованным экз… ; WK approved claims: 2",master:n1230:material_item:msc0032;wk:claim:settlement-ice-grip-footwear;wk:claim:settlement-ice-grip-iron;src:SRC084;src:SRC001;src:SRC003;src:SRC005;src:SRC025;src:SRC067;src:SRC089,A,candidate,
it_ps_gusli_lyre,Лирообразные гусли,lyre-shaped gusli,cat_item_object_gusli_v1,proposed_new,universal,region_novgorod_land,string_instruments,PS_MUSIC,wood;gut_or_metal_string,carved;hollowed,medium,band:medium [1000-5000 g per piece]; nominal 2000 g,2000,band default medium,piece,new;serviceable;worn;cracked;split;repaired;charred;damp_swollen;rotting;broken,cond_wood,"цвет: натуральные материалы, ограниченная роспись | устройство: цельнодолблёный или составной корпус с окном/проёмом и рядом струн; форма строго по новгородской находке | следы: потёртые рукояти, следы игры, ремонт | размер по источнику: примерно 40–80 см по экземпляру",playing_music,musician;household_member;elite,valued,hand,own;orn;rep;wear;dmg,none,,,n1230:material_item:mus0014;n1230:material_item:mus0034,claim:candidate-novgorod-museum-lyriform-gusli-xi-xiii-finds,"master MUS0014 (A): Прямое новгородское археологическое, архитектурное или письменное подтверждение в подходящем диапазоне; форму всё равно сверять с конкретным опубликованным экз… ; linked master rows 2, confidence set A/B ; WK approved claims: 1",master:n1230:material_item:mus0014;master:n1230:material_item:mus0034;wk:claim:candidate-novgorod-museum-lyriform-gusli-xi-xiii-finds;src:SRC059;src:SRC058;src:SRC060;src:SRC005,A,candidate,
it_ps_gusli_wing,Крыловидные гусли,wing-shaped gusli,cat_item_object_gusli_v1,proposed_new,universal,region_novgorod_land,string_instruments,PS_MUSIC,wood;gut_or_metal_string,carved;hollowed,medium,band:medium [1000-5000 g per piece]; nominal 2000 g,2000,band default medium,piece,new;serviceable;worn;cracked;split;repaired;charred;damp_swollen;rotting;broken,cond_wood,"цвет: натуральные материалы, ограниченная роспись | устройство: плоский цельнодолбленый/составной корпус крыловидного очертания с рядом струн | следы: потёртые рукояти, следы игры, ремонт | размер по источнику: примерно 40–90 см",playing_music,musician;household_member,valued,hand,own;orn;rep;wear;dmg,none,,,n1230:material_item:mus0033,claim:candidate-novgorod-museum-lyriform-gusli-xi-xiii-finds,"master MUS0033 (A): Прямое новгородское археологическое, архитектурное или письменное подтверждение в подходящем диапазоне; форму всё равно сверять с конкретным опубликованным экз… ; WK approved claims: 1",master:n1230:material_item:mus0033;wk:claim:candidate-novgorod-museum-lyriform-gusli-xi-xiii-finds;src:SRC059;src:SRC058;src:SRC060;src:SRC005,A,candidate,
it_ps_gusli_peg,Колок гуслей,gusli tuning peg,cat_item_object_instrument_part_v1,proposed_new,universal,region_novgorod_land,string_instruments,PS_MUSIC,wood;bone_or_antler,carved,tiny,band:tiny [1-50 g per piece]; nominal 20 g,20,band default tiny,piece,new;serviceable;worn;cracked;split;repaired;charred;damp_swollen;rotting;broken,cond_wood,"цвет: натуральные материалы, ограниченная роспись | устройство: малый клиновидный/цилиндрический штифт в отверстии корпуса | следы: потёртые рукояти, следы игры, ремонт | размер по источнику: несколько сантиметров",tuning,musician,trifle,pouch,wear;dmg,none,,,n1230:material_item:mus0009,claim:candidate-novgorod-museum-lyriform-gusli-xi-xiii-finds,"master MUS0009 (A): Прямое новгородское археологическое, архитектурное или письменное подтверждение в подходящем диапазоне; форму всё равно сверять с конкретным опубликованным экз… ; WK approved claims: 1",master:n1230:material_item:mus0009;wk:claim:candidate-novgorod-museum-lyriform-gusli-xi-xiii-finds;src:SRC059;src:SRC058;src:SRC060;src:SRC005,A,candidate,
