own_id,pf_id,pf_class,find_context,item_group,owner_kind,holder_kind,controller_kind,access_policy,recognizers_rule,named_person,property_profile_ref,source_refs,confidence,status,note
own_town_wall_edge__in_use_or_stored__ps_fire_kit,town_wall_edge,public_authority,in_use_or_stored,PS_FIRE_KIT,authority,official_or_guard,authority_institution,official_permission_required,officials;guards;regular_users,no,property_context_trade_administration_v1,wk:place-first-cartography.json#town_wall_edge;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,"городская стена/мост: общественные сооружения под властью (город, князь, тысяцкий) без именованного лица"
own_town_wall_edge__in_use_or_stored__ps_grooming,town_wall_edge,public_authority,in_use_or_stored,PS_GROOMING,authority,official_or_guard,authority_institution,official_permission_required,officials;guards;regular_users,no,property_context_trade_administration_v1,wk:place-first-cartography.json#town_wall_edge;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,"городская стена/мост: общественные сооружения под властью (город, князь, тысяцкий) без именованного лица"
own_town_wall_edge__in_use_or_stored__ps_knife,town_wall_edge,public_authority,in_use_or_stored,PS_KNIFE,authority,official_or_guard,authority_institution,official_permission_required,officials;guards;regular_users,no,property_context_trade_administration_v1,wk:place-first-cartography.json#town_wall_edge;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,"городская стена/мост: общественные сооружения под властью (город, князь, тысяцкий) без именованного лица"
own_town_wall_edge__in_use_or_stored__ps_music,town_wall_edge,public_authority,in_use_or_stored,PS_MUSIC,authority,official_or_guard,authority_institution,official_permission_required,officials;guards;regular_users,no,property_context_trade_administration_v1,wk:place-first-cartography.json#town_wall_edge;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,"городская стена/мост: общественные сооружения под властью (город, князь, тысяцкий) без именованного лица"
own_town_wall_edge__in_use_or_stored__ps_play,town_wall_edge,public_authority,in_use_or_stored,PS_PLAY,authority,official_or_guard,authority_institution,official_permission_required,officials;guards;regular_users,no,property_context_trade_administration_v1,wk:place-first-cartography.json#town_wall_edge;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,"городская стена/мост: общественные сооружения под властью (город, князь, тысяцкий) без именованного лица"
own_town_wall_edge__in_use_or_stored__ps_religious,town_wall_edge,public_authority,in_use_or_stored,PS_RELIGIOUS,authority,official_or_guard,authority_institution,official_permission_required,officials;guards;regular_users,no,property_context_trade_administration_v1,wk:place-first-cartography.json#town_wall_edge;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,"городская стена/мост: общественные сооружения под властью (город, князь, тысяцкий) без именованного лица"
own_town_wall_edge__in_use_or_stored__ps_trade_admin,town_wall_edge,public_authority,in_use_or_stored,PS_TRADE_ADMIN,authority,official_or_guard,authority_institution,official_permission_required,officials;guards;regular_users,no,property_context_trade_administration_v1,wk:place-first-cartography.json#town_wall_edge;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,"городская стена/мост: общественные сооружения под властью (город, князь, тысяцкий) без именованного лица"
own_town_wall_edge__in_use_or_stored__ps_writing,town_wall_edge,public_authority,in_use_or_stored,PS_WRITING,authority,official_or_guard,authority_institution,official_permission_required,officials;guards;regular_users,no,property_context_trade_administration_v1,wk:place-first-cartography.json#town_wall_edge;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,"городская стена/мост: общественные сооружения под властью (город, князь, тысяцкий) без именованного лица"
own_town_wall_edge__in_use_or_stored__refuse_salvage,town_wall_edge,public_authority,in_use_or_stored,REFUSE_SALVAGE,ownerless,none,none,free_to_take_subject_to_parcel_rules,none,no,,wk:place-first-cartography.json#town_wall_edge;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,"городская стена/мост: общественные сооружения под властью (город, князь, тысяцкий) без именованного лица"
own_town_wall_edge__in_use_or_stored__trade_goods,town_wall_edge,public_authority,in_use_or_stored,TRADE_GOODS,authority,official_or_guard,authority_institution,official_permission_required,officials;guards;regular_users,no,property_context_trade_administration_v1,wk:place-first-cartography.json#town_wall_edge;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,"городская стена/мост: общественные сооружения под властью (город, князь, тысяцкий) без именованного лица"
own_town_wall_edge__in_use_or_stored__trade_packaging,town_wall_edge,public_authority,in_use_or_stored,TRADE_PACKAGING,authority,official_or_guard,authority_institution,official_permission_required,officials;guards;regular_users,no,property_context_trade_administration_v1,wk:place-first-cartography.json#town_wall_edge;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,"городская стена/мост: общественные сооружения под властью (город, князь, тысяцкий) без именованного лица"
own_town_wall_edge__in_use_or_stored__transport_parts,town_wall_edge,public_authority,in_use_or_stored,TRANSPORT_PARTS,authority,official_or_guard,authority_institution,official_permission_required,officials;guards;regular_users,no,property_context_trade_administration_v1,wk:place-first-cartography.json#town_wall_edge;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,"городская стена/мост: общественные сооружения под властью (город, князь, тысяцкий) без именованного лица"
own_town_wall_edge__loose_dropped__all,town_wall_edge,public_authority,loose_dropped,*,lost_unknown,none,none,finder_may_take_subject_to_found_item_rules(@rus/social-law),none_until_owner_is_committed(owner recognizes if later materialized),no,,wk:place-first-cartography.json#town_wall_edge;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,"потеряно кем-то; владелец не выдумывается, возникает только из зафиксированного события"
own_town_wall_edge__discarded_refuse__all,town_wall_edge,public_authority,discarded_refuse,*,ownerless,none,none,free_to_take_subject_to_parcel_rules,none,no,,wk:place-first-cartography.json#town_wall_edge;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,выброшенное в общем или диком месте — ничьё
own_town_wall_edge__natural_in_situ__all,town_wall_edge,public_authority,natural_in_situ,*,ownerless,none,none,free_to_take_subject_to_parcel_rules,none,no,,wk:place-first-cartography.json#town_wall_edge;issue133:D14(issuecomment-5844152943);v5:property_profiles;pr98:m2c-items/property-context-candidate.json(natural access),C,candidate,"природное на месте — ничьё; права участка, если зафиксированы, имеют приоритет"
own_road__in_use_or_stored__ag_fish_hunt,road,public_route,in_use_or_stored,AG_FISH_HUNT,household,household_member,household_head,owner_permission_required,"owner;household_members;frequent_witnesses(neighbours,regular_visitors)",no,property_context_fishing_v1,wk:place-first-cartography.json#road;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,вещь у дороги в употреблении — двор-пользователь или путник (carried); оставленное — lost_unknown
own_road__in_use_or_stored__church_consumables,road,public_route,in_use_or_stored,CHURCH_CONSUMABLES,household,household_member,household_head,owner_permission_required,"owner;household_members;frequent_witnesses(neighbours,regular_visitors)",no,property_context_household_personal_v1,wk:place-first-cartography.json#road;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,вещь у дороги в употреблении — двор-пользователь или путник (carried); оставленное — lost_unknown
own_road__in_use_or_stored__construction,road,public_route,in_use_or_stored,CONSTRUCTION,household,household_member,household_head,owner_permission_required,"owner;household_members;frequent_witnesses(neighbours,regular_visitors)",no,property_context_household_personal_v1,wk:place-first-cartography.json#road;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,вещь у дороги в употреблении — двор-пользователь или путник (carried); оставленное — lost_unknown
own_road__in_use_or_stored__cr_material,road,public_route,in_use_or_stored,CR_MATERIAL,household,household_member,household_head,owner_permission_required,"owner;household_members;frequent_witnesses(neighbours,regular_visitors)",no,property_context_household_personal_v1,wk:place-first-cartography.json#road;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,вещь у дороги в употреблении — двор-пользователь или путник (carried); оставленное — lost_unknown
own_road__in_use_or_stored__cr_tools,road,public_route,in_use_or_stored,CR_TOOLS,household,household_member,household_head,owner_permission_required,"owner;household_members;frequent_witnesses(neighbours,regular_visitors)",no,property_workshop_tool_property_v1,wk:place-first-cartography.json#road;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,вещь у дороги в употреблении — двор-пользователь или путник (carried); оставленное — lost_unknown
own_road__in_use_or_stored__cr_waste,road,public_route,in_use_or_stored,CR_WASTE,ownerless,none,none,free_to_take_subject_to_parcel_rules,none,no,,wk:place-first-cartography.json#road;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,вещь у дороги в употреблении — двор-пользователь или путник (carried); оставленное — lost_unknown
own_road__in_use_or_stored__food,road,public_route,in_use_or_stored,FOOD,household,household_member,household_head,owner_permission_required,"owner;household_members;frequent_witnesses(neighbours,regular_visitors)",no,property_context_food_trade_household_v1,wk:place-first-cartography.json#road;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,вещь у дороги в употреблении — двор-пользователь или путник (carried); оставленное — lost_unknown
own_road__in_use_or_stored__fuel,road,public_route,in_use_or_stored,FUEL,household,household_member,household_head,owner_permission_required,"owner;household_members;frequent_witnesses(neighbours,regular_visitors)",no,property_context_household_personal_v1,wk:place-first-cartography.json#road;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,вещь у дороги в употреблении — двор-пользователь или путник (carried); оставленное — lost_unknown
own_road__in_use_or_stored__hh_bedding_textile,road,public_route,in_use_or_stored,HH_BEDDING_TEXTILE,household,household_member,household_head,owner_permission_required,"owner;household_members;frequent_witnesses(neighbours,regular_visitors)",no,property_context_household_personal_v1,wk:place-first-cartography.json#road;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,вещь у дороги в употреблении — двор-пользователь или путник (carried); оставленное — lost_unknown
own_road__in_use_or_stored__hh_care,road,public_route,in_use_or_stored,HH_CARE,household,household_member,household_head,owner_permission_required,"owner;household_members;frequent_witnesses(neighbours,regular_visitors)",no,property_context_household_personal_v1,wk:place-first-cartography.json#road;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,вещь у дороги в употреблении — двор-пользователь или путник (carried); оставленное — lost_unknown
own_road__in_use_or_stored__hh_cleaning,road,public_route,in_use_or_stored,HH_CLEANING,household,household_member,household_head,owner_permission_required,"owner;household_members;frequent_witnesses(neighbours,regular_visitors)",no,property_context_household_personal_v1,wk:place-first-cartography.json#road;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,вещь у дороги в употреблении — двор-пользователь или путник (carried); оставленное — lost_unknown
own_road__in_use_or_stored__hh_cookware,road,public_route,in_use_or_stored,HH_COOKWARE,household,household_member,household_head,owner_permission_required,"owner;household_members;frequent_witnesses(neighbours,regular_visitors)",no,property_context_household_personal_v1,wk:place-first-cartography.json#road;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,вещь у дороги в употреблении — двор-пользователь или путник (carried); оставленное — lost_unknown
own_road__in_use_or_stored__hh_fire_light,road,public_route,in_use_or_stored,HH_FIRE_LIGHT,household,household_member,household_head,owner_permission_required,"owner;household_members;frequent_witnesses(neighbours,regular_visitors)",no,property_context_household_personal_v1,wk:place-first-cartography.json#road;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,вещь у дороги в употреблении — двор-пользователь или путник (carried); оставленное — lost_unknown
own_road__in_use_or_stored__hh_foodproc,road,public_route,in_use_or_stored,HH_FOODPROC,household,household_member,household_head,owner_permission_required,"owner;household_members;frequent_witnesses(neighbours,regular_visitors)",no,property_context_household_personal_v1,wk:place-first-cartography.json#road;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,вещь у дороги в употреблении — двор-пользователь или путник (carried); оставленное — lost_unknown
own_road__in_use_or_stored__hh_hearth_tools,road,public_route,in_use_or_stored,HH_HEARTH_TOOLS,household,household_member,household_head,owner_permission_required,"owner;household_members;frequent_witnesses(neighbours,regular_visitors)",no,property_context_household_personal_v1,wk:place-first-cartography.json#road;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,вещь у дороги в употреблении — двор-пользователь или путник (carried); оставленное — lost_unknown
own_road__in_use_or_stored__hh_locks,road,public_route,in_use_or_stored,HH_LOCKS,household,household_member,household_head,owner_permission_required,"owner;household_members;frequent_witnesses(neighbours,regular_visitors)",no,property_context_household_personal_v1,wk:place-first-cartography.json#road;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,вещь у дороги в употреблении — двор-пользователь или путник (carried); оставленное — lost_unknown
own_road__in_use_or_stored__hh_sewing,road,public_route,in_use_or_stored,HH_SEWING,household,household_member,household_head,owner_permission_required,"owner;household_members;frequent_witnesses(neighbours,regular_visitors)",no,property_context_household_personal_v1,wk:place-first-cartography.json#road;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,вещь у дороги в употреблении — двор-пользователь или путник (carried); оставленное — lost_unknown
own_road__in_use_or_stored__hh_small_storage,road,public_route,in_use_or_stored,HH_SMALL_STORAGE,household,household_member,household_head,owner_permission_required,"owner;household_members;frequent_witnesses(neighbours,regular_visitors)",no,property_context_household_personal_v1,wk:place-first-cartography.json#road;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,вещь у дороги в употреблении — двор-пользователь или путник (carried); оставленное — lost_unknown
own_road__in_use_or_stored__hh_tableware,road,public_route,in_use_or_stored,HH_TABLEWARE,household,household_member,household_head,owner_permission_required,"owner;household_members;frequent_witnesses(neighbours,regular_visitors)",no,property_context_household_personal_v1,wk:place-first-cartography.json#road;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,вещь у дороги в употреблении — двор-пользователь или путник (carried); оставленное — lost_unknown
own_road__in_use_or_stored__hh_textile_work,road,public_route,in_use_or_stored,HH_TEXTILE_WORK,household,household_member,household_head,owner_permission_required,"owner;household_members;frequent_witnesses(neighbours,regular_visitors)",no,property_context_household_personal_v1,wk:place-first-cartography.json#road;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,вещь у дороги в употреблении — двор-пользователь или путник (carried); оставленное — lost_unknown
own_road__in_use_or_stored__hh_tools_small,road,public_route,in_use_or_stored,HH_TOOLS_SMALL,household,household_member,household_head,owner_permission_required,"owner;household_members;frequent_witnesses(neighbours,regular_visitors)",no,property_context_household_personal_v1,wk:place-first-cartography.json#road;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,вещь у дороги в употреблении — двор-пользователь или путник (carried); оставленное — lost_unknown
own_road__in_use_or_stored__hh_vessels_water,road,public_route,in_use_or_stored,HH_VESSELS_WATER,household,household_member,household_head,owner_permission_required,"owner;household_members;frequent_witnesses(neighbours,regular_visitors)",no,property_context_household_personal_v1,wk:place-first-cartography.json#road;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,вещь у дороги в употреблении — двор-пользователь или путник (carried); оставленное — lost_unknown
own_road__in_use_or_stored__ps_carry,road,public_route,in_use_or_stored,PS_CARRY,household,household_member,household_head,owner_permission_required,"owner;household_members;frequent_witnesses(neighbours,regular_visitors)",no,property_context_household_personal_v1,wk:place-first-cartography.json#road;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,вещь у дороги в употреблении — двор-пользователь или путник (carried); оставленное — lost_unknown
own_road__in_use_or_stored__ps_fire_kit,road,public_route,in_use_or_stored,PS_FIRE_KIT,household,household_member,household_head,owner_permission_required,"owner;household_members;frequent_witnesses(neighbours,regular_visitors)",no,property_context_household_personal_v1,wk:place-first-cartography.json#road;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,вещь у дороги в употреблении — двор-пользователь или путник (carried); оставленное — lost_unknown
own_road__in_use_or_stored__ps_grooming,road,public_route,in_use_or_stored,PS_GROOMING,household,household_member,household_head,owner_permission_required,"owner;household_members;frequent_witnesses(neighbours,regular_visitors)",no,property_context_household_personal_v1,wk:place-first-cartography.json#road;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,вещь у дороги в употреблении — двор-пользователь или путник (carried); оставленное — lost_unknown
own_road__in_use_or_stored__ps_knife,road,public_route,in_use_or_stored,PS_KNIFE,household,household_member,household_head,owner_permission_required,"owner;household_members;frequent_witnesses(neighbours,regular_visitors)",no,property_context_household_personal_v1,wk:place-first-cartography.json#road;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,вещь у дороги в употреблении — двор-пользователь или путник (carried); оставленное — lost_unknown
own_road__in_use_or_stored__ps_music,road,public_route,in_use_or_stored,PS_MUSIC,household,household_member,household_head,owner_permission_required,"owner;household_members;frequent_witnesses(neighbours,regular_visitors)",no,property_context_household_personal_v1,wk:place-first-cartography.json#road;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,вещь у дороги в употреблении — двор-пользователь или путник (carried); оставленное — lost_unknown
own_road__in_use_or_stored__ps_play,road,public_route,in_use_or_stored,PS_PLAY,household,household_member,household_head,owner_permission_required,"owner;household_members;frequent_witnesses(neighbours,regular_visitors)",no,property_context_household_personal_v1,wk:place-first-cartography.json#road;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,вещь у дороги в употреблении — двор-пользователь или путник (carried); оставленное — lost_unknown
own_road__in_use_or_stored__ps_religious,road,public_route,in_use_or_stored,PS_RELIGIOUS,household,household_member,household_head,owner_permission_required,"owner;household_members;frequent_witnesses(neighbours,regular_visitors)",no,property_religious_object_v1,wk:place-first-cartography.json#road;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,вещь у дороги в употреблении — двор-пользователь или путник (carried); оставленное — lost_unknown
own_road__in_use_or_stored__ps_trade_admin,road,public_route,in_use_or_stored,PS_TRADE_ADMIN,household,household_member,household_head,owner_permission_required,"owner;household_members;frequent_witnesses(neighbours,regular_visitors)",no,property_context_trade_administration_v1,wk:place-first-cartography.json#road;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,вещь у дороги в употреблении — двор-пользователь или путник (carried); оставленное — lost_unknown
own_road__in_use_or_stored__ps_writing,road,public_route,in_use_or_stored,PS_WRITING,household,household_member,household_head,owner_permission_required,"owner;household_members;frequent_witnesses(neighbours,regular_visitors)",no,property_context_writing_accounting_v1,wk:place-first-cartography.json#road;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,вещь у дороги в употреблении — двор-пользователь или путник (carried); оставленное — lost_unknown
own_road__in_use_or_stored__refuse_salvage,road,public_route,in_use_or_stored,REFUSE_SALVAGE,ownerless,none,none,free_to_take_subject_to_parcel_rules,none,no,,wk:place-first-cartography.json#road;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,вещь у дороги в употреблении — двор-пользователь или путник (carried); оставленное — lost_unknown
own_road__in_use_or_stored__trade_goods,road,public_route,in_use_or_stored,TRADE_GOODS,household,household_member,household_head,owner_permission_required,"owner;household_members;frequent_witnesses(neighbours,regular_visitors)",no,property_context_household_personal_v1,wk:place-first-cartography.json#road;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,вещь у дороги в употреблении — двор-пользователь или путник (carried); оставленное — lost_unknown
own_road__in_use_or_stored__trade_packaging,road,public_route,in_use_or_stored,TRADE_PACKAGING,household,household_member,household_head,owner_permission_required,"owner;household_members;frequent_witnesses(neighbours,regular_visitors)",no,property_context_household_personal_v1,wk:place-first-cartography.json#road;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,вещь у дороги в употреблении — двор-пользователь или путник (carried); оставленное — lost_unknown
own_road__in_use_or_stored__transport_parts,road,public_route,in_use_or_stored,TRANSPORT_PARTS,household,household_member,household_head,owner_permission_required,"owner;household_members;frequent_witnesses(neighbours,regular_visitors)",no,property_context_household_personal_v1,wk:place-first-cartography.json#road;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,вещь у дороги в употреблении — двор-пользователь или путник (carried); оставленное — lost_unknown
own_road__loose_dropped__all,road,public_route,loose_dropped,*,lost_unknown,none,none,finder_may_take_subject_to_found_item_rules(@rus/social-law),none_until_owner_is_committed(owner recognizes if later materialized),no,,wk:place-first-cartography.json#road;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,"потеряно кем-то; владелец не выдумывается, возникает только из зафиксированного события"
own_road__discarded_refuse__all,road,public_route,discarded_refuse,*,ownerless,none,none,free_to_take_subject_to_parcel_rules,none,no,,wk:place-first-cartography.json#road;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,выброшенное в общем или диком месте — ничьё
own_road__natural_in_situ__all,road,public_route,natural_in_situ,*,ownerless,none,none,free_to_take_subject_to_parcel_rules,none,no,,wk:place-first-cartography.json#road;issue133:D14(issuecomment-5844152943);v5:property_profiles;pr98:m2c-items/property-context-candidate.json(natural access),C,candidate,"природное на месте — ничьё; права участка, если зафиксированы, имеют приоритет"
own_village_lane__in_use_or_stored__ag_fish_hunt,village_lane,public_route,in_use_or_stored,AG_FISH_HUNT,household,household_member,household_head,owner_permission_required,"owner;household_members;frequent_witnesses(neighbours,regular_visitors)",no,property_context_fishing_v1,wk:place-first-cartography.json#village_lane;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,вещь у дороги в употреблении — двор-пользователь или путник (carried); оставленное — lost_unknown
own_village_lane__in_use_or_stored__church_consumables,village_lane,public_route,in_use_or_stored,CHURCH_CONSUMABLES,household,household_member,household_head,owner_permission_required,"owner;household_members;frequent_witnesses(neighbours,regular_visitors)",no,property_context_household_personal_v1,wk:place-first-cartography.json#village_lane;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,вещь у дороги в употреблении — двор-пользователь или путник (carried); оставленное — lost_unknown
own_village_lane__in_use_or_stored__construction,village_lane,public_route,in_use_or_stored,CONSTRUCTION,household,household_member,household_head,owner_permission_required,"owner;household_members;frequent_witnesses(neighbours,regular_visitors)",no,property_context_household_personal_v1,wk:place-first-cartography.json#village_lane;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,вещь у дороги в употреблении — двор-пользователь или путник (carried); оставленное — lost_unknown
own_village_lane__in_use_or_stored__cr_material,village_lane,public_route,in_use_or_stored,CR_MATERIAL,household,household_member,household_head,owner_permission_required,"owner;household_members;frequent_witnesses(neighbours,regular_visitors)",no,property_context_household_personal_v1,wk:place-first-cartography.json#village_lane;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,вещь у дороги в употреблении — двор-пользователь или путник (carried); оставленное — lost_unknown
own_village_lane__in_use_or_stored__cr_tools,village_lane,public_route,in_use_or_stored,CR_TOOLS,household,household_member,household_head,owner_permission_required,"owner;household_members;frequent_witnesses(neighbours,regular_visitors)",no,property_workshop_tool_property_v1,wk:place-first-cartography.json#village_lane;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,вещь у дороги в употреблении — двор-пользователь или путник (carried); оставленное — lost_unknown
own_village_lane__in_use_or_stored__cr_waste,village_lane,public_route,in_use_or_stored,CR_WASTE,ownerless,none,none,free_to_take_subject_to_parcel_rules,none,no,,wk:place-first-cartography.json#village_lane;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,вещь у дороги в употреблении — двор-пользователь или путник (carried); оставленное — lost_unknown
own_village_lane__in_use_or_stored__food,village_lane,public_route,in_use_or_stored,FOOD,household,household_member,household_head,owner_permission_required,"owner;household_members;frequent_witnesses(neighbours,regular_visitors)",no,property_context_food_trade_household_v1,wk:place-first-cartography.json#village_lane;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,вещь у дороги в употреблении — двор-пользователь или путник (carried); оставленное — lost_unknown
own_village_lane__in_use_or_stored__fuel,village_lane,public_route,in_use_or_stored,FUEL,household,household_member,household_head,owner_permission_required,"owner;household_members;frequent_witnesses(neighbours,regular_visitors)",no,property_context_household_personal_v1,wk:place-first-cartography.json#village_lane;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,вещь у дороги в употреблении — двор-пользователь или путник (carried); оставленное — lost_unknown
own_village_lane__in_use_or_stored__hh_bedding_textile,village_lane,public_route,in_use_or_stored,HH_BEDDING_TEXTILE,household,household_member,household_head,owner_permission_required,"owner;household_members;frequent_witnesses(neighbours,regular_visitors)",no,property_context_household_personal_v1,wk:place-first-cartography.json#village_lane;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,вещь у дороги в употреблении — двор-пользователь или путник (carried); оставленное — lost_unknown
own_village_lane__in_use_or_stored__hh_care,village_lane,public_route,in_use_or_stored,HH_CARE,household,household_member,household_head,owner_permission_required,"owner;household_members;frequent_witnesses(neighbours,regular_visitors)",no,property_context_household_personal_v1,wk:place-first-cartography.json#village_lane;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,вещь у дороги в употреблении — двор-пользователь или путник (carried); оставленное — lost_unknown
own_village_lane__in_use_or_stored__hh_cleaning,village_lane,public_route,in_use_or_stored,HH_CLEANING,household,household_member,household_head,owner_permission_required,"owner;household_members;frequent_witnesses(neighbours,regular_visitors)",no,property_context_household_personal_v1,wk:place-first-cartography.json#village_lane;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,вещь у дороги в употреблении — двор-пользователь или путник (carried); оставленное — lost_unknown
