tp_id,name_ru,object_kind,node_ref,name_status,first_attestation,source_refs,confidence
pn_v6_0345,Ольшаник на Полисти: торг,market_place,nov_g1_03_02,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_03_02:345,C
pn_v6_0346,Следово на Полисти: торг,market_place,nov_g1_03_02,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_03_02:346,C
pn_v6_0347,Каменка на Полисти: пристань,river_landing,nov_g1_03_02,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_03_02:347,C
pn_v6_0348,Заречье на Полисти: торг,market_place,nov_g1_03_02,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_03_02:348,C
pn_v6_0349,Подборье у Полисти: село,village,nov_g1_03_02,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_03_02:349,C
pn_v6_0350,Ручьи на Полисти: торг,market_place,nov_g1_03_02,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_03_02:350,C
pn_v6_0351,Малый Бор на Полисти: пристань,river_landing,nov_g1_03_02,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_03_02:351,C
pn_v6_0352,Верхние Луга на Полисти: торг,market_place,nov_g1_03_02,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_03_02:352,C
pn_v6_0353,Нижний Починок у Полисти: село,village,nov_g1_03_02,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_03_02:353,C
pn_v6_0354,Березье на Полисти: торг,market_place,nov_g1_03_02,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_03_02:354,C
pn_v6_0355,Лужицы на Полисти: торг,market_place,nov_g1_03_02,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_03_02:355,C
pn_v6_0356,Селище на Полисти: торг,market_place,nov_g1_03_02,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_03_02:356,C
pn_v6_0357,Починок на Полисти: пристань,river_landing,nov_g1_03_02,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_03_02:357,C
pn_v6_0358,Дуброво на Полисти: торг,market_place,nov_g1_03_02,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_03_02:358,C
pn_v6_0359,Сосновец у Полисти: село,village,nov_g1_03_02,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_03_02:359,C
pn_v6_0360,Мховое на Полисти: торг,market_place,nov_g1_03_02,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_03_02:360,C
pn_v6_0361,Озерец на Полисти: пристань,river_landing,nov_g1_03_02,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_03_02:361,C
pn_v6_0362,Плесо на Полисти: торг,market_place,nov_g1_03_02,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_03_02:362,C
pn_v6_0363,Залесье у Полисти: село,village,nov_g1_03_02,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_03_02:363,C
pn_v6_0364,Борок на Полисти: торг,market_place,nov_g1_03_02,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_03_02:364,C
pn_v6_0365,Наволок на Полисти: торг,market_place,nov_g1_03_02,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_03_02:365,C
pn_v6_0366,Глинка на Полисти: торг,market_place,nov_g1_03_02,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_03_02:366,C
pn_v6_0367,Луки на Полисти: пристань,river_landing,nov_g1_03_02,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_03_02:367,C
pn_v6_0368,Погосток на Полисти: торг,market_place,nov_g1_03_02,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_03_02:368,C
pn_v6_0369,Рыбный Стан у Полисти: село,village,nov_g1_03_02,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_03_02:369,C
pn_v6_0370,Следово на Волхове: пристань,river_landing,nov_g1_03_03,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_03_03:370,C
pn_v6_0371,Каменка на Волхове: перевоз,ferry_place,nov_g1_03_03,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_03_03:371,C
pn_v6_0372,Заречье на Волхове: рыбный стан,fishing_station,nov_g1_03_03,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_03_03:372,C
pn_v6_0373,Подборье на Волхове: рыбный запор,fish_weir_site,nov_g1_03_03,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_03_03:373,C
pn_v6_0374,Ручьи на Волхове: пристань,river_landing,nov_g1_03_03,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_03_03:374,C
pn_v6_0375,Малый Бор на Волхове: лодочная стоянка,boat_landing,nov_g1_03_03,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_03_03:375,C
pn_v6_0376,Верхние Луга на Волхове: перевоз,ferry_place,nov_g1_03_03,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_03_03:376,C
pn_v6_0377,Нижний Починок на Волхове: рыбный стан,fishing_station,nov_g1_03_03,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_03_03:377,C
pn_v6_0378,Верхнее Березье на Волхове: пристань,river_landing,nov_g1_03_03,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_03_03:378,C
pn_v6_0379,Верхние Лужицы на Волхове: перевоз,ferry_place,nov_g1_03_03,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_03_03:379,C
pn_v6_0380,Верхнее Селище на Волхове: пристань,river_landing,nov_g1_03_03,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_03_03:380,C
pn_v6_0381,Починок на Волхове: перевоз,ferry_place,nov_g1_03_03,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_03_03:381,C
pn_v6_0382,Дуброво на Волхове: рыбный стан,fishing_station,nov_g1_03_03,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_03_03:382,C
pn_v6_0383,Сосновец на Волхове: рыбный запор,fish_weir_site,nov_g1_03_03,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_03_03:383,C
pn_v6_0384,Мховое на Волхове: пристань,river_landing,nov_g1_03_03,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_03_03:384,C
pn_v6_0385,Озерец на Волхове: лодочная стоянка,boat_landing,nov_g1_03_03,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_03_03:385,C
pn_v6_0386,Новгород,city_major_center,nov_g1_03_04,historical_or_functional_label,,game-base:sources.v6-naming-register#nov_g1_03_04:386,B
pn_v6_0387,Новгородский посад,posad_suburb,nov_g1_03_04,historical_or_functional_label,,game-base:sources.v6-naming-register#nov_g1_03_04:387,B
pn_v6_0388,Новгородский торг,market_place,nov_g1_03_04,historical_or_functional_label,,game-base:sources.v6-naming-register#nov_g1_03_04:388,B
pn_v6_0389,Рюриково городище,hillfort_gorodishche,nov_g1_03_04,historical_or_functional_label,,game-base:sources.v6-naming-register#nov_g1_03_04:389,B
pn_v6_0390,Юрьев монастырь,monastery,nov_g1_03_04,historical_or_functional_label,,game-base:sources.v6-naming-register#nov_g1_03_04:390,B
pn_v6_0391,Перынь,monastery,nov_g1_03_04,historical_or_functional_label,,game-base:sources.v6-naming-register#nov_g1_03_04:391,B
pn_v6_0392,Новгородская пристань на Волхове,river_landing,nov_g1_03_04,historical_or_functional_label,,game-base:sources.v6-naming-register#nov_g1_03_04:392,B
pn_v6_0393,Новгородская лодейная площадка,shipyard_boatyard,nov_g1_03_04,historical_or_functional_label,,game-base:sources.v6-naming-register#nov_g1_03_04:393,B
pn_v6_0394,Двор власти в Новгороде,administrative_court,nov_g1_03_04,historical_or_functional_label,,game-base:sources.v6-naming-register#nov_g1_03_04:394,B
pn_v6_0395,Софийская сторона,posad_suburb,nov_g1_03_04,historical_or_functional_label,,game-base:sources.v6-naming-register#nov_g1_03_04:395,B
pn_v6_0396,Торговая сторона,posad_suburb,nov_g1_03_04,historical_or_functional_label,,game-base:sources.v6-naming-register#nov_g1_03_04:396,B
pn_v6_0397,Неревский конец,posad_suburb,nov_g1_03_04,historical_or_functional_label,,game-base:sources.v6-naming-register#nov_g1_03_04:397,B
pn_v6_0398,Верхний Рыбный Стан на Волхове: пристань,river_landing,nov_g1_03_04,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_03_04:398,C
pn_v6_0399,Людин конец,posad_suburb,nov_g1_03_04,historical_or_functional_label,,game-base:sources.v6-naming-register#nov_g1_03_04:399,B
pn_v6_0400,Кривой Ручей на Волхове: лодочная стоянка,boat_landing,nov_g1_03_04,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_03_04:400,C
pn_v6_0401,Зимний Стан на Волхове: торг,market_place,nov_g1_03_04,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_03_04:401,C
pn_v6_0402,Сухая Грива на Волхове: пристань,river_landing,nov_g1_03_04,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_03_04:402,C
pn_v6_0403,Загородский конец,posad_suburb,nov_g1_03_04,historical_or_functional_label,,game-base:sources.v6-naming-register#nov_g1_03_04:403,B
pn_v6_0404,Славенский конец,posad_suburb,nov_g1_03_04,historical_or_functional_label,,game-base:sources.v6-naming-register#nov_g1_03_04:404,B
pn_v6_0405,Ольшаник: посад,posad_suburb,nov_g1_03_04,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_03_04:405,C
pn_v6_0406,Плотницкий конец,posad_suburb,nov_g1_03_04,historical_or_functional_label,,game-base:sources.v6-naming-register#nov_g1_03_04:406,B
pn_v6_0407,Новгородский детинец,administrative_court,nov_g1_03_04,historical_or_functional_label,,game-base:sources.v6-naming-register#nov_g1_03_04:407,B
pn_v6_0408,Верхнее Заречье на Волхове: пристань,river_landing,nov_g1_03_04,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_03_04:408,C
pn_v6_0409,Владычный двор у Софии,administrative_court,nov_g1_03_04,historical_or_functional_label,,game-base:sources.v6-naming-register#nov_g1_03_04:409,B
pn_v6_0410,Ручьи: лодейная площадка,shipyard_boatyard,nov_g1_03_04,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_03_04:410,C
pn_v6_0411,Малый Бор на Волхове: торг,market_place,nov_g1_03_04,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_03_04:411,C
pn_v6_0412,Верхние Луга на Волхове: пристань,river_landing,nov_g1_03_04,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_03_04:412,C
pn_v6_0413,Ярославово дворище,market_place,nov_g1_03_04,historical_or_functional_label,,game-base:sources.v6-naming-register#nov_g1_03_04:413,B
pn_v6_0414,Березье: посад,posad_suburb,nov_g1_03_04,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_03_04:414,C
pn_v6_0415,Лужицы: городище,hillfort_gorodishche,nov_g1_03_04,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_03_04:415,C
pn_v6_0416,Готский двор у Торга,market_place,nov_g1_03_04,historical_or_functional_label,,game-base:sources.v6-naming-register#nov_g1_03_04:416,B
pn_v6_0417,Немецкий двор у Торга,market_place,nov_g1_03_04,historical_or_functional_label,,game-base:sources.v6-naming-register#nov_g1_03_04:417,B
pn_v6_0418,Верхнее Дуброво на Волхове: пристань,river_landing,nov_g1_03_04,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_03_04:418,C
pn_v6_0419,Великий мост и мостовые подходы,crossroads,nov_g1_03_04,historical_or_functional_label,,game-base:sources.v6-naming-register#nov_g1_03_04:419,B
pn_v6_0420,Верхнее Мховое на Волхове: торг,market_place,nov_g1_03_04,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_03_04:420,C
pn_v6_0421,Озерец на Волхове: торг,market_place,nov_g1_03_04,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_03_04:421,C
pn_v6_0422,Верхнее Плесо на Волхове: пристань,river_landing,nov_g1_03_04,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_03_04:422,C
pn_v6_0423,Судный двор у Торга,administrative_court,nov_g1_03_04,historical_or_functional_label,,game-base:sources.v6-naming-register#nov_g1_03_04:423,B
pn_v6_0424,Борок: городище,hillfort_gorodishche,nov_g1_03_04,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_03_04:424,C
pn_v6_0425,Наволок: монастырь,monastery,nov_g1_03_04,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_03_04:425,C
pn_v6_0426,Торговые ряды на Торговой стороне,market_place,nov_g1_03_04,historical_or_functional_label,,game-base:sources.v6-naming-register#nov_g1_03_04:426,B
pn_v6_0427,Плотницкая слобода,posad_suburb,nov_g1_03_04,historical_or_functional_label,,game-base:sources.v6-naming-register#nov_g1_03_04:427,B
pn_v6_0428,Верхний Погосток на Волхове: пристань,river_landing,nov_g1_03_04,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_03_04:428,C
pn_v6_0429,Гончарная слобода Людина конца,posad_suburb,nov_g1_03_04,historical_or_functional_label,,game-base:sources.v6-naming-register#nov_g1_03_04:429,B
pn_v6_0430,Волчий Бор: двор управления,administrative_court,nov_g1_03_04,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_03_04:430,C
pn_v6_0431,Кривой Ручей на Волхове: торг,market_place,nov_g1_03_04,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_03_04:431,C
pn_v6_0432,Верхний Зимний Стан на Волхове: пристань,river_landing,nov_g1_03_04,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_03_04:432,C
pn_v6_0433,Прибрежные клети и житницы,market_place,nov_g1_03_04,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_03_04:433,C
pn_v6_0434,Чёрный Мох: монастырь,monastery,nov_g1_03_04,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_03_04:434,C
pn_v6_0435,Верхняя Глухая Лука на Волхове: пристань,river_landing,nov_g1_03_04,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_03_04:435,C
pn_v6_0436,Гостьевой двор у Торга,market_place,nov_g1_03_04,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_03_04:436,C
pn_v6_0437,Приречный посад Волхова,posad_suburb,nov_g1_03_04,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_03_04:437,C
pn_v6_0438,Верхняя Каменка на Волхове: пристань,river_landing,nov_g1_03_04,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_03_04:438,C
pn_v6_0439,Архиепископский хозяйственный двор,administrative_court,nov_g1_03_04,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_03_04:439,C
pn_v6_0440,Загородский посадский край,posad_suburb,nov_g1_03_04,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_03_04:440,C
pn_v6_0441,Ручьи на Волхове: торг,market_place,nov_g1_03_04,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_03_04:441,C
pn_v6_0442,Малый Бор на Волхове: пристань,river_landing,nov_g1_03_04,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_03_04:442,C
pn_v6_0443,Окологородные огороды и гумна,estate_center,nov_g1_03_04,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_03_04:443,C
pn_v6_0444,Нижний Починок на Волхове: пристань,river_landing,nov_g1_03_04,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_03_04:444,C
pn_v6_0445,Березье на Волхове: лодочная стоянка,boat_landing,nov_g1_03_04,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_03_04:445,C
pn_v6_0446,Посадские дворы у Волхова,posad_suburb,nov_g1_03_04,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_03_04:446,C
pn_v6_0447,Селищенская посадская улица,posad_suburb,nov_g1_03_04,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_03_04:447,C
pn_v6_0448,Починок на Волхове: пристань,river_landing,nov_g1_03_04,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_03_04:448,C
pn_v6_0449,Дубровская слобода,posad_suburb,nov_g1_03_04,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_03_04:449,C
pn_v6_0450,Сосновец: посад,posad_suburb,nov_g1_03_04,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_03_04:450,C
pn_v6_0451,Нижнее Мховое на Волхове: торг,market_place,nov_g1_03_04,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_03_04:451,C
pn_v6_0452,Озерец на Волхове: пристань,river_landing,nov_g1_03_04,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_03_04:452,C
pn_v6_0453,Рыбные садки и плёсо у пристаней,fishing_station,nov_g1_03_04,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_03_04:453,C
pn_v6_0454,Залесье на Волхове: лодочная стоянка,boat_landing,nov_g1_03_04,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_03_04:454,C
pn_v6_0455,Борок: лодейная площадка,shipyard_boatyard,nov_g1_03_04,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_03_04:455,C
pn_v6_0456,Старый Погосток у Ильменя: село,village,nov_g1_03_05,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_03_05:456,C
pn_v6_0457,Рыбный Стан у Ильменя: погост,pogost_center,nov_g1_03_05,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_03_05:457,C
pn_v6_0458,Старый Волчий Бор у Ильменя: село,village,nov_g1_03_05,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_03_05:458,C
pn_v6_0459,Нижний Кривой Ручей у Ильменя: село,village,nov_g1_03_05,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_03_05:459,C
pn_v6_0460,Зимний Стан: церковный двор,rural_church_center,nov_g1_03_05,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_03_05:460,C
pn_v6_0461,Старая Сухая Грива у Ильменя: деревня,hamlet,nov_g1_03_05,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_03_05:461,C
pn_v6_0462,Чёрный Мох у Ильменя: погост,pogost_center,nov_g1_03_05,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_03_05:462,C
pn_v6_0463,Нижняя Глухая Лука у Ильменя: село,village,nov_g1_03_05,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_03_05:463,C
pn_v6_0464,Ольшаник: двор,isolated_farmstead,nov_g1_03_05,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_03_05:464,C
pn_v6_0465,Нижнее Следово у Ильменя: село,village,nov_g1_03_05,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_03_05:465,C
pn_v6_0466,Нижняя Каменка: церковный двор,rural_church_center,nov_g1_03_05,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_03_05:466,C
pn_v6_0467,Заречье у Ильменя: погост,pogost_center,nov_g1_03_05,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_03_05:467,C
pn_v6_0468,Верхнее Подборье у Ильменя: село,village,nov_g1_03_05,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_03_05:468,C
pn_v6_0469,Старые Ручьи у Ильменя: село,village,nov_g1_03_05,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_03_05:469,C
pn_v6_0470,Нижний Малый Бор: двор,isolated_farmstead,nov_g1_03_05,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_03_05:470,C
pn_v6_0471,Нижние Луга у Ильменя: деревня,hamlet,nov_g1_03_05,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_03_05:471,C
pn_v6_0472,Нижнее Заречье на Волхове: пристань,river_landing,nov_g1_03_06,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_03_06:472,C
pn_v6_0473,Подборье на Волхове: перевоз,ferry_place,nov_g1_03_06,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_03_06:473,C
pn_v6_0474,Старые Ручьи у Волхова: деревня,hamlet,nov_g1_03_06,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_03_06:474,C
pn_v6_0475,Верхний Малый Бор у Волхова: деревня,hamlet,nov_g1_03_06,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_03_06:475,C
pn_v6_0476,Нижние Луга на Волхове: пристань,river_landing,nov_g1_03_06,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_03_06:476,C
pn_v6_0477,Верхнее Починье: зимовье,wintering_hut,nov_g1_03_06,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_03_06:477,C
pn_v6_0478,Березье на Волхове: перевоз,ferry_place,nov_g1_03_06,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_03_06:478,C
pn_v6_0479,Лужицы у Волхова: деревня,hamlet,nov_g1_03_06,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_03_06:479,C
pn_v6_0480,Нижнее Селище на Волхове: пристань,river_landing,nov_g1_03_06,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_03_06:480,C
pn_v6_0481,Верхний Починок у Волхова: деревня,hamlet,nov_g1_03_06,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_03_06:481,C
pn_v6_0482,Нижнее Дуброво на Волхове: пристань,river_landing,nov_g1_03_06,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_03_06:482,C
pn_v6_0483,Сосновец на Волхове: перевоз,ferry_place,nov_g1_03_06,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_03_06:483,C
pn_v6_0484,Старое Мховое у Волхова: деревня,hamlet,nov_g1_03_06,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_03_06:484,C
pn_v6_0485,Нижний Озерец у Волхова: деревня,hamlet,nov_g1_03_06,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_03_06:485,C
pn_v6_0486,Нижнее Плесо на Волхове: пристань,river_landing,nov_g1_03_06,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_03_06:486,C
pn_v6_0487,Верхнее Залесье: зимовье,wintering_hut,nov_g1_03_06,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_03_06:487,C
pn_v6_0488,Верхний Малый Бор: охотничий стан,hunting_camp,nov_g1_04_00,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_04_00:488,C
pn_v6_0489,Верхние Луга: двор,isolated_farmstead,nov_g1_04_00,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_04_00:489,C
pn_v6_0490,Дальнее Починье: зимовье,wintering_hut,nov_g1_04_00,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_04_00:490,C
pn_v6_0491,Нижнее Плесо: охотничий стан,hunting_camp,nov_g1_04_01,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_04_01:491,C
pn_v6_0492,Залесье: двор,isolated_farmstead,nov_g1_04_01,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_04_01:492,C
pn_v6_0493,Верхний Борок: зимовье,wintering_hut,nov_g1_04_01,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_04_01:493,C
pn_v6_0494,Старая Сухая Грива на Ильмене: пристань,river_landing,nov_g1_04_02,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_04_02:494,C
pn_v6_0495,Старый Чёрный Мох на Ильмене: пристань,river_landing,nov_g1_04_02,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_04_02:495,C
pn_v6_0496,Старая Глухая Лука у Ильменя: село,village,nov_g1_04_02,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_04_02:496,C
pn_v6_0497,Старый Ольшаник у Ильменя: село,village,nov_g1_04_02,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_04_02:497,C
pn_v6_0498,Нижнее Следово на Ильмене: пристань,river_landing,nov_g1_04_02,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_04_02:498,C
pn_v6_0499,Старая Каменка у Ильменя: деревня,hamlet,nov_g1_04_02,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_04_02:499,C
pn_v6_0500,Старое Заречье на Ильмене: пристань,river_landing,nov_g1_04_02,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_04_02:500,C
pn_v6_0501,Нижнее Подборье у Ильменя: село,village,nov_g1_04_02,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_04_02:501,C
pn_v6_0502,Нижние Ручьи на Ильмене: пристань,river_landing,nov_g1_04_02,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_04_02:502,C
pn_v6_0503,Малый Бор у Ильменя: село,village,nov_g1_04_02,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_04_02:503,C
pn_v6_0504,Новые Луга на Ильмене: пристань,river_landing,nov_g1_04_02,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_04_02:504,C
pn_v6_0505,Старое Починье на Ильмене: пристань,river_landing,nov_g1_04_02,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_04_02:505,C
pn_v6_0506,Старое Березье у Ильменя: село,village,nov_g1_04_02,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_04_02:506,C
pn_v6_0507,Старые Лужицы у Ильменя: село,village,nov_g1_04_02,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_04_02:507,C
pn_v6_0508,Старое Селище на Ильмене: пристань,river_landing,nov_g1_04_02,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_04_02:508,C
pn_v6_0509,Большой Починок у Ильменя: деревня,hamlet,nov_g1_04_02,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_04_02:509,C
pn_v6_0510,Новое Починье на Ильмене: пристань,river_landing,nov_g1_04_03,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_04_03:510,C
pn_v6_0511,Березье на Ильмене: перевоз,ferry_place,nov_g1_04_03,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_04_03:511,C
pn_v6_0512,Лужицы на Ильмене: рыбный стан,fishing_station,nov_g1_04_03,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_04_03:512,C
pn_v6_0513,Селище на Ильмене: рыбный запор,fish_weir_site,nov_g1_04_03,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_04_03:513,C
pn_v6_0514,Починок на Ильмене: пристань,river_landing,nov_g1_04_03,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_04_03:514,C
pn_v6_0515,Дуброво на Ильмене: лодочная стоянка,boat_landing,nov_g1_04_03,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_04_03:515,C
pn_v6_0516,Сосновец на Ильмене: перевоз,ferry_place,nov_g1_04_03,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_04_03:516,C
pn_v6_0517,Мховое на Ильмене: рыбный стан,fishing_station,nov_g1_04_03,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_04_03:517,C
pn_v6_0518,Нижний Озерец на Ильмене: пристань,river_landing,nov_g1_04_03,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_04_03:518,C
pn_v6_0519,Плесо на Ильмене: перевоз,ferry_place,nov_g1_04_03,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_04_03:519,C
pn_v6_0520,Большой Залесье на Ильмене: пристань,river_landing,nov_g1_04_03,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_04_03:520,C
