id,label,title,source_file,source_location,file_type,scale_level,node_type,parent_node_id,region_cell_code,root_g1_id,macro_zone,g1_type,place_template_id,evidence_status,status,confidence_project,degree,in_degree,out_degree,community,community_name,norm_label,color,grid_x,grid_y
gn_nov_g1_03_04_g4_025_ruchi_lodeynaya_ploschadka_05_tool_shed,Ручьи: лодейная площадка: инструментальный навес,Ручьи: лодейная площадка: инструментальный навес,tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L6262,G4 location,G4,location,gn_nov_g1_03_04_g3_025_ruchi_lodeynaya_ploschadka,nov_g1_03_04,gn_nov_g1_03_04,novgorod_volkhov_core,urban_novgorod,pt_shipyard_boatyard,historically_plausible_required_detail,draft,medium_low,5,3,2,3,G4 locations,ручьи: лодейная площадка: инструментальный навес,#b07aa1,3,4
gn_nov_g1_03_04_g4_025_ruchi_lodeynaya_ploschadka_06_tar_pitch_corner,Ручьи: лодейная площадка: смоляной и конопатный угол,Ручьи: лодейная площадка: смоляной и конопатный угол,tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L6263,G4 location,G4,location,gn_nov_g1_03_04_g3_025_ruchi_lodeynaya_ploschadka,nov_g1_03_04,gn_nov_g1_03_04,novgorod_volkhov_core,urban_novgorod,pt_shipyard_boatyard,historically_plausible_required_detail,draft,medium_low,3,2,1,3,G4 locations,ручьи: лодейная площадка: смоляной и конопатный угол,#b07aa1,3,4
gn_nov_g1_03_04_g4_025_ruchi_lodeynaya_ploschadka_07_repair_shelter,Ручьи: лодейная площадка: навес ремонта,Ручьи: лодейная площадка: навес ремонта,tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L6264,G4 location,G4,location,gn_nov_g1_03_04_g3_025_ruchi_lodeynaya_ploschadka,nov_g1_03_04,gn_nov_g1_03_04,novgorod_volkhov_core,urban_novgorod,pt_shipyard_boatyard,historically_plausible_required_detail,draft,medium_low,3,2,1,3,G4 locations,ручьи: лодейная площадка: навес ремонта,#b07aa1,3,4
gn_nov_g1_03_04_g4_025_ruchi_lodeynaya_ploschadka_08_master_corner,Ручьи: лодейная площадка: место старшего мастера,Ручьи: лодейная площадка: место старшего мастера,tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L6265,G4 location,G4,location,gn_nov_g1_03_04_g3_025_ruchi_lodeynaya_ploschadka,nov_g1_03_04,gn_nov_g1_03_04,novgorod_volkhov_core,urban_novgorod,pt_shipyard_boatyard,historically_plausible_required_detail,draft,medium_low,3,2,1,3,G4 locations,ручьи: лодейная площадка: место старшего мастера,#b07aa1,3,4
gn_nov_g1_03_04_g4_025_ruchi_lodeynaya_ploschadka_09_storage_klet,Ручьи: лодейная площадка: кладовая снастей,Ручьи: лодейная площадка: кладовая снастей,tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L6266,G4 location,G4,location,gn_nov_g1_03_04_g3_025_ruchi_lodeynaya_ploschadka,nov_g1_03_04,gn_nov_g1_03_04,novgorod_volkhov_core,urban_novgorod,pt_shipyard_boatyard,historically_plausible_required_detail,draft,medium_low,3,2,1,3,G4 locations,ручьи: лодейная площадка: кладовая снастей,#b07aa1,3,4
gn_nov_g1_03_04_g4_025_ruchi_lodeynaya_ploschadka_10_river_edge,Ручьи: лодейная площадка: урез воды,Ручьи: лодейная площадка: урез воды,tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L6267,G4 location,G4,location,gn_nov_g1_03_04_g3_025_ruchi_lodeynaya_ploschadka,nov_g1_03_04,gn_nov_g1_03_04,novgorod_volkhov_core,urban_novgorod,pt_shipyard_boatyard,historically_plausible_required_detail,draft,medium_low,5,3,2,3,G4 locations,ручьи: лодейная площадка: урез воды,#b07aa1,3,4
gn_nov_g1_03_04_g4_025_ruchi_lodeynaya_ploschadka_11_cargo_waiting,Ручьи: лодейная площадка: место заказчиков и груза,Ручьи: лодейная площадка: место заказчиков и груза,tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L6268,G4 location,G4,location,gn_nov_g1_03_04_g3_025_ruchi_lodeynaya_ploschadka,nov_g1_03_04,gn_nov_g1_03_04,novgorod_volkhov_core,urban_novgorod,pt_shipyard_boatyard,historically_plausible_required_detail,draft,medium_low,5,3,2,3,G4 locations,ручьи: лодейная площадка: место заказчиков и груза,#b07aa1,3,4
gn_nov_g1_03_04_g4_025_ruchi_lodeynaya_ploschadka_12_bank_path,Ручьи: лодейная площадка: береговая тропа,Ручьи: лодейная площадка: береговая тропа,tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L6269,G4 location,G4,location,gn_nov_g1_03_04_g3_025_ruchi_lodeynaya_ploschadka,nov_g1_03_04,gn_nov_g1_03_04,novgorod_volkhov_core,urban_novgorod,pt_shipyard_boatyard,historically_plausible_required_detail,draft,medium_low,5,3,2,3,G4 locations,ручьи: лодейная площадка: береговая тропа,#b07aa1,3,4
gn_nov_g1_03_04_g4_026_malyy_bor_na_volhov_torg_01_road_entry,Малый Бор на Волхове: торг: подъезд к торгу,Малый Бор на Волхове: торг: подъезд к торгу,tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L6270,G4 location,G4,location,gn_nov_g1_03_04_g3_026_malyy_bor_na_volhov_torg,nov_g1_03_04,gn_nov_g1_03_04,novgorod_volkhov_core,urban_novgorod,pt_market_place,historically_plausible_required_detail,draft,medium_low,5,3,2,3,G4 locations,малый бор на волхове: торг: подъезд к торгу,#b07aa1,3,4
gn_nov_g1_03_04_g4_026_malyy_bor_na_volhov_torg_02_market_square,Малый Бор на Волхове: торг: торговая площадь,Малый Бор на Волхове: торг: торговая площадь,tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L6271,G4 location,G4,location,gn_nov_g1_03_04_g3_026_malyy_bor_na_volhov_torg,nov_g1_03_04,gn_nov_g1_03_04,novgorod_volkhov_core,urban_novgorod,pt_market_place,historically_plausible_required_detail,draft,medium_low,17,9,8,3,G4 locations,малый бор на волхове: торг: торговая площадь,#b07aa1,3,4
gn_nov_g1_03_04_g4_026_malyy_bor_na_volhov_torg_03_trade_rows,Малый Бор на Волхове: торг: торговые ряды и лавочные места,Малый Бор на Волхове: торг: торговые ряды и лавочные места,tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L6272,G4 location,G4,location,gn_nov_g1_03_04_g3_026_malyy_bor_na_volhov_torg,nov_g1_03_04,gn_nov_g1_03_04,novgorod_volkhov_core,urban_novgorod,pt_market_place,historically_plausible_required_detail,draft,medium_low,7,4,3,3,G4 locations,малый бор на волхове: торг: торговые ряды и лавочные места,#b07aa1,3,4
gn_nov_g1_03_04_g4_026_malyy_bor_na_volhov_torg_04_guest_yard,Малый Бор на Волхове: торг: гостевой двор,Малый Бор на Волхове: торг: гостевой двор,tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L6273,G4 location,G4,location,gn_nov_g1_03_04_g3_026_malyy_bor_na_volhov_torg,nov_g1_03_04,gn_nov_g1_03_04,novgorod_volkhov_core,urban_novgorod,pt_market_place,historically_plausible_required_detail,draft,medium_low,3,2,1,3,G4 locations,малый бор на волхове: торг: гостевой двор,#b07aa1,3,4
gn_nov_g1_03_04_g4_026_malyy_bor_na_volhov_torg_05_merchant_yards,Малый Бор на Волхове: торг: купеческие дворы,Малый Бор на Волхове: торг: купеческие дворы,tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L6274,G4 location,G4,location,gn_nov_g1_03_04_g3_026_malyy_bor_na_volhov_torg,nov_g1_03_04,gn_nov_g1_03_04,novgorod_volkhov_core,urban_novgorod,pt_market_place,historically_plausible_required_detail,draft,medium_low,5,3,2,3,G4 locations,малый бор на волхове: торг: купеческие дворы,#b07aa1,3,4
gn_nov_g1_03_04_g4_026_malyy_bor_na_volhov_torg_06_storage_kleti,Малый Бор на Волхове: торг: клети и склады товара,Малый Бор на Волхове: торг: клети и склады товара,tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L6275,G4 location,G4,location,gn_nov_g1_03_04_g3_026_malyy_bor_na_volhov_torg,nov_g1_03_04,gn_nov_g1_03_04,novgorod_volkhov_core,urban_novgorod,pt_market_place,historically_plausible_required_detail,draft,medium_low,3,2,1,3,G4 locations,малый бор на волхове: торг: клети и склады товара,#b07aa1,3,4
gn_nov_g1_03_04_g4_026_malyy_bor_na_volhov_torg_07_measure_place,"Малый Бор на Волхове: торг: место мер, весов и пошлин","Малый Бор на Волхове: торг: место мер, весов и пошлин",tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L6276,G4 location,G4,location,gn_nov_g1_03_04_g3_026_malyy_bor_na_volhov_torg,nov_g1_03_04,gn_nov_g1_03_04,novgorod_volkhov_core,urban_novgorod,pt_market_place,historically_plausible_required_detail,draft,medium_low,3,2,1,3,G4 locations,"малый бор на волхове: торг: место мер, весов и пошлин",#b07aa1,3,4
gn_nov_g1_03_04_g4_026_malyy_bor_na_volhov_torg_08_well_or_bank,Малый Бор на Волхове: торг: колодец или берег у торга,Малый Бор на Волхове: торг: колодец или берег у торга,tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L6277,G4 location,G4,location,gn_nov_g1_03_04_g3_026_malyy_bor_na_volhov_torg,nov_g1_03_04,gn_nov_g1_03_04,novgorod_volkhov_core,urban_novgorod,pt_market_place,historically_plausible_required_detail,draft,medium_low,3,2,1,3,G4 locations,малый бор на волхове: торг: колодец или берег у торга,#b07aa1,3,4
gn_nov_g1_03_04_g4_026_malyy_bor_na_volhov_torg_09_livestock_corner,Малый Бор на Волхове: торг: скотный и возовой угол,Малый Бор на Волхове: торг: скотный и возовой угол,tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L6278,G4 location,G4,location,gn_nov_g1_03_04_g3_026_malyy_bor_na_volhov_torg,nov_g1_03_04,gn_nov_g1_03_04,novgorod_volkhov_core,urban_novgorod,pt_market_place,historically_plausible_required_detail,draft,medium_low,3,2,1,3,G4 locations,малый бор на волхове: торг: скотный и возовой угол,#b07aa1,3,4
gn_nov_g1_03_04_g4_026_malyy_bor_na_volhov_torg_10_watch_place,Малый Бор на Волхове: торг: сторожевой угол или старший лавочный двор,Малый Бор на Волхове: торг: сторожевой угол или старший лавочный двор,tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L6279,G4 location,G4,location,gn_nov_g1_03_04_g3_026_malyy_bor_na_volhov_torg,nov_g1_03_04,gn_nov_g1_03_04,novgorod_volkhov_core,urban_novgorod,pt_market_place,historically_plausible_required_detail,draft,medium_low,3,2,1,3,G4 locations,малый бор на волхове: торг: сторожевой угол или старший лавочный двор,#b07aa1,3,4
gn_nov_g1_03_04_g4_026_malyy_bor_na_volhov_torg_11_road_exits,Малый Бор на Волхове: торг: выходы на дороги,Малый Бор на Волхове: торг: выходы на дороги,tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L6280,G4 location,G4,location,gn_nov_g1_03_04_g3_026_malyy_bor_na_volhov_torg,nov_g1_03_04,gn_nov_g1_03_04,novgorod_volkhov_core,urban_novgorod,pt_market_place,historically_plausible_required_detail,draft,medium_low,5,3,2,3,G4 locations,малый бор на волхове: торг: выходы на дороги,#b07aa1,3,4
gn_nov_g1_03_04_g4_026_malyy_bor_na_volhov_torg_12_landing_or_bridge,Малый Бор на Волхове: торг: спуск к пристани или мосту,Малый Бор на Волхове: торг: спуск к пристани или мосту,tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L6281,G4 location,G4,location,gn_nov_g1_03_04_g3_026_malyy_bor_na_volhov_torg,nov_g1_03_04,gn_nov_g1_03_04,novgorod_volkhov_core,urban_novgorod,pt_market_place,historically_plausible_required_detail,draft,medium_low,5,3,2,3,G4 locations,малый бор на волхове: торг: спуск к пристани или мосту,#b07aa1,3,4
gn_nov_g1_03_04_g4_027_verhnie_luga_na_volhov_pristan_01_road_approach,Верхние Луга на Волхове: пристань: сухопутный подход к воде,Верхние Луга на Волхове: пристань: сухопутный подход к воде,tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L6282,G4 location,G4,location,gn_nov_g1_03_04_g3_027_verhnie_luga_na_volhov_pristan,nov_g1_03_04,gn_nov_g1_03_04,novgorod_volkhov_core,urban_novgorod,pt_river_landing,historically_plausible_required_detail,draft,medium_low,5,3,2,3,G4 locations,верхние луга на волхове: пристань: сухопутный подход к воде,#b07aa1,3,4
gn_nov_g1_03_04_g4_027_verhnie_luga_na_volhov_pristan_02_waiting_bank,Верхние Луга на Волхове: пристань: берег ожидания,Верхние Луга на Волхове: пристань: берег ожидания,tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L6283,G4 location,G4,location,gn_nov_g1_03_04_g3_027_verhnie_luga_na_volhov_pristan,nov_g1_03_04,gn_nov_g1_03_04,novgorod_volkhov_core,urban_novgorod,pt_river_landing,historically_plausible_required_detail,draft,medium_low,9,5,4,3,G4 locations,верхние луга на волхове: пристань: берег ожидания,#b07aa1,3,4
gn_nov_g1_03_04_g4_027_verhnie_luga_na_volhov_pristan_03_landing_planks,Верхние Луга на Волхове: пристань: мостки или земляная пристань,Верхние Луга на Волхове: пристань: мостки или земляная пристань,tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L6284,G4 location,G4,location,gn_nov_g1_03_04_g3_027_verhnie_luga_na_volhov_pristan,nov_g1_03_04,gn_nov_g1_03_04,novgorod_volkhov_core,urban_novgorod,pt_river_landing,historically_plausible_required_detail,draft,medium_low,11,6,5,3,G4 locations,верхние луга на волхове: пристань: мостки или земляная пристань,#b07aa1,3,4
gn_nov_g1_03_04_g4_027_verhnie_luga_na_volhov_pristan_04_boat_shelter,Верхние Луга на Волхове: пристань: лодочная зона и навес,Верхние Луга на Волхове: пристань: лодочная зона и навес,tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L6285,G4 location,G4,location,gn_nov_g1_03_04_g3_027_verhnie_luga_na_volhov_pristan,nov_g1_03_04,gn_nov_g1_03_04,novgorod_volkhov_core,urban_novgorod,pt_river_landing,historically_plausible_required_detail,draft,medium_low,3,2,1,3,G4 locations,верхние луга на волхове: пристань: лодочная зона и навес,#b07aa1,3,4
gn_nov_g1_03_04_g4_027_verhnie_luga_na_volhov_pristan_05_storage_shed,Верхние Луга на Волхове: пристань: складская клеть у воды,Верхние Луга на Волхове: пристань: складская клеть у воды,tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L6286,G4 location,G4,location,gn_nov_g1_03_04_g3_027_verhnie_luga_na_volhov_pristan,nov_g1_03_04,gn_nov_g1_03_04,novgorod_volkhov_core,urban_novgorod,pt_river_landing,historically_plausible_required_detail,draft,medium_low,3,2,1,3,G4 locations,верхние луга на волхове: пристань: складская клеть у воды,#b07aa1,3,4
gn_nov_g1_03_04_g4_027_verhnie_luga_na_volhov_pristan_06_camp_fire,Верхние Луга на Волхове: пристань: кострище и место путников,Верхние Луга на Волхове: пристань: кострище и место путников,tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L6287,G4 location,G4,location,gn_nov_g1_03_04_g3_027_verhnie_luga_na_volhov_pristan,nov_g1_03_04,gn_nov_g1_03_04,novgorod_volkhov_core,urban_novgorod,pt_river_landing,historically_plausible_required_detail,draft,medium_low,3,2,1,3,G4 locations,верхние луга на волхове: пристань: кострище и место путников,#b07aa1,3,4
gn_nov_g1_03_04_g4_027_verhnie_luga_na_volhov_pristan_07_cargo_slope,Верхние Луга на Волхове: пристань: склон для груза и саней,Верхние Луга на Волхове: пристань: склон для груза и саней,tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L6288,G4 location,G4,location,gn_nov_g1_03_04_g3_027_verhnie_luga_na_volhov_pristan,nov_g1_03_04,gn_nov_g1_03_04,novgorod_volkhov_core,urban_novgorod,pt_river_landing,historically_plausible_required_detail,draft,medium_low,3,2,1,3,G4 locations,верхние луга на волхове: пристань: склон для груза и саней,#b07aa1,3,4
gn_nov_g1_03_04_g4_027_verhnie_luga_na_volhov_pristan_08_water_edge,Верхние Луга на Волхове: пристань: урез воды и течение,Верхние Луга на Волхове: пристань: урез воды и течение,tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L6289,G4 location,G4,location,gn_nov_g1_03_04_g3_027_verhnie_luga_na_volhov_pristan,nov_g1_03_04,gn_nov_g1_03_04,novgorod_volkhov_core,urban_novgorod,pt_river_landing,historically_plausible_required_detail,draft,medium_low,5,3,2,3,G4 locations,верхние луга на волхове: пристань: урез воды и течение,#b07aa1,3,4
gn_nov_g1_03_04_g4_027_verhnie_luga_na_volhov_pristan_09_upstream_path,Верхние Луга на Волхове: пристань: тропа вверх по берегу,Верхние Луга на Волхове: пристань: тропа вверх по берегу,tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L6290,G4 location,G4,location,gn_nov_g1_03_04_g3_027_verhnie_luga_na_volhov_pristan,nov_g1_03_04,gn_nov_g1_03_04,novgorod_volkhov_core,urban_novgorod,pt_river_landing,historically_plausible_required_detail,draft,medium_low,5,3,2,3,G4 locations,верхние луга на волхове: пристань: тропа вверх по берегу,#b07aa1,3,4
gn_nov_g1_03_04_g4_027_verhnie_luga_na_volhov_pristan_10_opposite_route,Верхние Луга на Волхове: пристань: выход на противоположный маршрут,Верхние Луга на Волхове: пристань: выход на противоположный маршрут,tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L6291,G4 location,G4,location,gn_nov_g1_03_04_g3_027_verhnie_luga_na_volhov_pristan,nov_g1_03_04,gn_nov_g1_03_04,novgorod_volkhov_core,urban_novgorod,pt_river_landing,historically_plausible_required_detail,draft,medium_low,5,3,2,3,G4 locations,верхние луга на волхове: пристань: выход на противоположный маршрут,#b07aa1,3,4
gn_nov_g1_03_04_g4_028_nizhniy_pochinok_gorod_01_road_entry,Ярославово дворище: подъезд к торгу,Ярославово дворище: подъезд к торгу,tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L6292,G4 location,G4,location,gn_nov_g1_03_04_g3_028_nizhniy_pochinok_gorod,nov_g1_03_04,gn_nov_g1_03_04,novgorod_volkhov_core,urban_novgorod,pt_market_place,source_backed_functional_anchor_detail,usable_with_caution,medium_high,5,3,2,3,G4 locations,ярославово дворище: подъезд к торгу,#b07aa1,3,4
gn_nov_g1_03_04_g4_028_nizhniy_pochinok_gorod_02_market_square,Ярославово дворище: торговая площадь,Ярославово дворище: торговая площадь,tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L6293,G4 location,G4,location,gn_nov_g1_03_04_g3_028_nizhniy_pochinok_gorod,nov_g1_03_04,gn_nov_g1_03_04,novgorod_volkhov_core,urban_novgorod,pt_market_place,source_backed_functional_anchor_detail,usable_with_caution,medium_high,17,9,8,3,G4 locations,ярославово дворище: торговая площадь,#b07aa1,3,4
gn_nov_g1_03_04_g4_028_nizhniy_pochinok_gorod_03_trade_rows,Ярославово дворище: торговые ряды и лавочные места,Ярославово дворище: торговые ряды и лавочные места,tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L6294,G4 location,G4,location,gn_nov_g1_03_04_g3_028_nizhniy_pochinok_gorod,nov_g1_03_04,gn_nov_g1_03_04,novgorod_volkhov_core,urban_novgorod,pt_market_place,source_backed_functional_anchor_detail,usable_with_caution,medium_high,7,4,3,3,G4 locations,ярославово дворище: торговые ряды и лавочные места,#b07aa1,3,4
gn_nov_g1_03_04_g4_028_nizhniy_pochinok_gorod_04_guest_yard,Ярославово дворище: гостевой двор,Ярославово дворище: гостевой двор,tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L6295,G4 location,G4,location,gn_nov_g1_03_04_g3_028_nizhniy_pochinok_gorod,nov_g1_03_04,gn_nov_g1_03_04,novgorod_volkhov_core,urban_novgorod,pt_market_place,source_backed_functional_anchor_detail,usable_with_caution,medium_high,3,2,1,3,G4 locations,ярославово дворище: гостевой двор,#b07aa1,3,4
gn_nov_g1_03_04_g4_028_nizhniy_pochinok_gorod_05_merchant_yards,Ярославово дворище: купеческие дворы,Ярославово дворище: купеческие дворы,tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L6296,G4 location,G4,location,gn_nov_g1_03_04_g3_028_nizhniy_pochinok_gorod,nov_g1_03_04,gn_nov_g1_03_04,novgorod_volkhov_core,urban_novgorod,pt_market_place,source_backed_functional_anchor_detail,usable_with_caution,medium_high,5,3,2,3,G4 locations,ярославово дворище: купеческие дворы,#b07aa1,3,4
gn_nov_g1_03_04_g4_028_nizhniy_pochinok_gorod_06_storage_kleti,Ярославово дворище: клети и склады товара,Ярославово дворище: клети и склады товара,tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L6297,G4 location,G4,location,gn_nov_g1_03_04_g3_028_nizhniy_pochinok_gorod,nov_g1_03_04,gn_nov_g1_03_04,novgorod_volkhov_core,urban_novgorod,pt_market_place,source_backed_functional_anchor_detail,usable_with_caution,medium_high,3,2,1,3,G4 locations,ярославово дворище: клети и склады товара,#b07aa1,3,4
gn_nov_g1_03_04_g4_028_nizhniy_pochinok_gorod_07_measure_place,"Ярославово дворище: место мер, весов и пошлин","Ярославово дворище: место мер, весов и пошлин",tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L6298,G4 location,G4,location,gn_nov_g1_03_04_g3_028_nizhniy_pochinok_gorod,nov_g1_03_04,gn_nov_g1_03_04,novgorod_volkhov_core,urban_novgorod,pt_market_place,source_backed_functional_anchor_detail,usable_with_caution,medium_high,3,2,1,3,G4 locations,"ярославово дворище: место мер, весов и пошлин",#b07aa1,3,4
gn_nov_g1_03_04_g4_028_nizhniy_pochinok_gorod_08_well_or_bank,Ярославово дворище: колодец или берег у торга,Ярославово дворище: колодец или берег у торга,tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L6299,G4 location,G4,location,gn_nov_g1_03_04_g3_028_nizhniy_pochinok_gorod,nov_g1_03_04,gn_nov_g1_03_04,novgorod_volkhov_core,urban_novgorod,pt_market_place,source_backed_functional_anchor_detail,usable_with_caution,medium_high,3,2,1,3,G4 locations,ярославово дворище: колодец или берег у торга,#b07aa1,3,4
gn_nov_g1_03_04_g4_028_nizhniy_pochinok_gorod_09_livestock_corner,Ярославово дворище: скотный и возовой угол,Ярославово дворище: скотный и возовой угол,tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L6300,G4 location,G4,location,gn_nov_g1_03_04_g3_028_nizhniy_pochinok_gorod,nov_g1_03_04,gn_nov_g1_03_04,novgorod_volkhov_core,urban_novgorod,pt_market_place,source_backed_functional_anchor_detail,usable_with_caution,medium_high,3,2,1,3,G4 locations,ярославово дворище: скотный и возовой угол,#b07aa1,3,4
gn_nov_g1_03_04_g4_028_nizhniy_pochinok_gorod_10_watch_place,Ярославово дворище: сторожевой угол или старший лавочный двор,Ярославово дворище: сторожевой угол или старший лавочный двор,tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L6301,G4 location,G4,location,gn_nov_g1_03_04_g3_028_nizhniy_pochinok_gorod,nov_g1_03_04,gn_nov_g1_03_04,novgorod_volkhov_core,urban_novgorod,pt_market_place,source_backed_functional_anchor_detail,usable_with_caution,medium_high,3,2,1,3,G4 locations,ярославово дворище: сторожевой угол или старший лавочный двор,#b07aa1,3,4
gn_nov_g1_03_04_g4_028_nizhniy_pochinok_gorod_11_road_exits,Ярославово дворище: выходы на дороги,Ярославово дворище: выходы на дороги,tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L6302,G4 location,G4,location,gn_nov_g1_03_04_g3_028_nizhniy_pochinok_gorod,nov_g1_03_04,gn_nov_g1_03_04,novgorod_volkhov_core,urban_novgorod,pt_market_place,source_backed_functional_anchor_detail,usable_with_caution,medium_high,5,3,2,3,G4 locations,ярославово дворище: выходы на дороги,#b07aa1,3,4
gn_nov_g1_03_04_g4_028_nizhniy_pochinok_gorod_12_landing_or_bridge,Ярославово дворище: спуск к пристани или мосту,Ярославово дворище: спуск к пристани или мосту,tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L6303,G4 location,G4,location,gn_nov_g1_03_04_g3_028_nizhniy_pochinok_gorod,nov_g1_03_04,gn_nov_g1_03_04,novgorod_volkhov_core,urban_novgorod,pt_market_place,source_backed_functional_anchor_detail,usable_with_caution,medium_high,5,3,2,3,G4 locations,ярославово дворище: спуск к пристани или мосту,#b07aa1,3,4
gn_nov_g1_03_04_g4_029_bereze_posad_01_entry_street,Березье: посад: входная посадская улица,Березье: посад: входная посадская улица,tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L6304,G4 location,G4,location,gn_nov_g1_03_04_g3_029_bereze_posad,nov_g1_03_04,gn_nov_g1_03_04,novgorod_volkhov_core,urban_novgorod,pt_posad_suburb,historically_plausible_required_detail,draft,medium_low,5,3,2,3,G4 locations,березье: посад: входная посадская улица,#b07aa1,3,4
gn_nov_g1_03_04_g4_029_bereze_posad_02_main_lane,Березье: посад: главная линия квартала,Березье: посад: главная линия квартала,tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L6305,G4 location,G4,location,gn_nov_g1_03_04_g3_029_bereze_posad,nov_g1_03_04,gn_nov_g1_03_04,novgorod_volkhov_core,urban_novgorod,pt_posad_suburb,historically_plausible_required_detail,draft,medium_low,13,7,6,3,G4 locations,березье: посад: главная линия квартала,#b07aa1,3,4
gn_nov_g1_03_04_g4_029_bereze_posad_03_dense_yards,Березье: посад: плотные посадские дворы,Березье: посад: плотные посадские дворы,tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L6306,G4 location,G4,location,gn_nov_g1_03_04_g3_029_bereze_posad,nov_g1_03_04,gn_nov_g1_03_04,novgorod_volkhov_core,urban_novgorod,pt_posad_suburb,historically_plausible_required_detail,draft,medium_low,11,6,5,3,G4 locations,березье: посад: плотные посадские дворы,#b07aa1,3,4
gn_nov_g1_03_04_g4_029_bereze_posad_04_rich_yards,Березье: посад: зажиточные дворы,Березье: посад: зажиточные дворы,tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L6307,G4 location,G4,location,gn_nov_g1_03_04_g3_029_bereze_posad,nov_g1_03_04,gn_nov_g1_03_04,novgorod_volkhov_core,urban_novgorod,pt_posad_suburb,historically_plausible_required_detail,draft,medium_low,3,2,1,3,G4 locations,березье: посад: зажиточные дворы,#b07aa1,3,4
gn_nov_g1_03_04_g4_029_bereze_posad_05_craft_yards,Березье: посад: ремесленные дворы,Березье: посад: ремесленные дворы,tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L6308,G4 location,G4,location,gn_nov_g1_03_04_g3_029_bereze_posad,nov_g1_03_04,gn_nov_g1_03_04,novgorod_volkhov_core,urban_novgorod,pt_posad_suburb,historically_plausible_required_detail,draft,medium_low,7,4,3,3,G4 locations,березье: посад: ремесленные дворы,#b07aa1,3,4
gn_nov_g1_03_04_g4_029_bereze_posad_06_poor_edge,Березье: посад: бедная окраина или задворки,Березье: посад: бедная окраина или задворки,tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L6309,G4 location,G4,location,gn_nov_g1_03_04_g3_029_bereze_posad,nov_g1_03_04,gn_nov_g1_03_04,novgorod_volkhov_core,urban_novgorod,pt_posad_suburb,historically_plausible_required_detail,draft,medium_low,5,3,2,3,G4 locations,березье: посад: бедная окраина или задворки,#b07aa1,3,4
