ds_id,master_recipe_id,name_ru,name_en,recipe_type,subcategory,dish_category,description_ru,ingredients,process_ref,craft_process_ref,heating_method,fasting_compatible,fasting_day_rule_ids,fasting_omit_optional,master_fasting_status,meal_slots,class_access,social_scope,season_scope,preservation_method,storage_refs,shelf_life,spoilage_states,famine_role,sensory_smell_ru,sensory_taste_ru,sensory_texture_ru,sensory_look_ru,sensory_ref,portion_rule,satiety_band,body_effects,attestation_confidence,recipe_confidence,recipe_evidence_type,source_refs,confidence,status,notes
ds_perch_salted,RCP0216,"Окунь, солёная",perch salted,preservation,fish_salted,not_a_meal,"Исторически осторожная технологическая запись: Окунь, солёная.","[{""fd_id"": ""fd_perch"", ""role"": ""required"", ""qty_rule"": ""{\""amount\"": \""as available / reconstruction range not fixed\"", \""basis\"": \""modern_reconstruction\""}""}, {""fd_id"": ""fd_salt_coarse"", ""role"": ""required"", ""qty_rule"": ""{\""min_g\"": 2, \""max_g\"": 20, \""basis\"": \""modern_reconstruction; preservation processes may override\""}""}]","[""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST000977"", ""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST000978"", ""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST000979""]",pc_food_fish_salted,none,fish_days_only,"[""RFR001"", ""RFR004"", ""RFR012""]",[],conditional,[],"{""poor"": ""occasional"", ""common_urban"": ""ordinary"", ""rural"": ""ordinary"", ""fisher"": ""ordinary"", ""merchant"": ""ordinary"", ""boyar"": ""ordinary"", ""clergy_monastery"": ""ordinary"", ""military"": ""ordinary""}","[""common""]","[""spring"", ""summer"", ""autumn"", ""winter""]","[""pm_salting""]","[""ARC0026"", ""ARC0018"", ""FSH0017"", ""HOU0015""]",method-dependent reconstruction,"[""spoiled"", ""damp"", ""rotten""]",,острый рассольный рыбный дух,"очень солёный, до жжения","плотная, волокнистая","потемневшая, с кристаллами соли",lex:fish_salted,"servings 10 per batch (gameplay estimate); quantities modern reconstruction, not historical",n/a,"[""undercooked_or_spoiled_illness_risk""]",B,C,ingredient_based_reconstruction,"[""master-food:SRC040"", ""master-food:FSRC010"", ""master-food:SRC025"", ""master-food:FSRC002"", ""master-food:FSRC003"", ""sources/master-archive-v1/data/normalized_source_tables/food_system/recipes.csv:RCP0216""]",C,candidate,
ds_perch_dried,RCP0217,"Окунь, сушёная",perch dried,preservation,fish_dried,not_a_meal,"Исторически осторожная технологическая запись: Окунь, сушёная.","[{""fd_id"": ""fd_perch"", ""role"": ""required"", ""qty_rule"": ""{\""amount\"": \""as available / reconstruction range not fixed\"", \""basis\"": \""modern_reconstruction\""}""}, {""fd_id"": ""fd_salt_coarse"", ""role"": ""optional"", ""qty_rule"": ""as available""}]","[""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST000980"", ""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST000981"", ""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST000982""]",pc_food_fish_dried,none,fish_days_only,"[""RFR001"", ""RFR004"", ""RFR012""]",[],conditional,[],"{""poor"": ""occasional"", ""common_urban"": ""ordinary"", ""rural"": ""ordinary"", ""fisher"": ""ordinary"", ""merchant"": ""ordinary"", ""boyar"": ""ordinary"", ""clergy_monastery"": ""ordinary"", ""military"": ""ordinary""}","[""common""]","[""spring"", ""summer"", ""autumn"", ""winter""]","[""pm_drying""]","[""ARC0026"", ""ARC0018"", ""FSH0017"", ""HOU0015""]",method-dependent reconstruction,"[""rotten"", ""spoiled""]",,"сухой рыбный запах, ветер и дым","солоноватый, концентрированный","жёсткая, тянется волокнами",сморщенная тушка на жерди или в связке,lex:fish_dried,"servings 10 per batch (gameplay estimate); quantities modern reconstruction, not historical",n/a,"[""undercooked_or_spoiled_illness_risk""]",B,C,ingredient_based_reconstruction,"[""master-food:SRC040"", ""master-food:FSRC010"", ""master-food:SRC025"", ""master-food:FSRC002"", ""master-food:FSRC003"", ""sources/master-archive-v1/data/normalized_source_tables/food_system/recipes.csv:RCP0217""]",C,candidate,
ds_ruff_salted,RCP0218,"Ёрш, солёная",ruff salted,preservation,fish_salted,not_a_meal,"Исторически осторожная технологическая запись: Ёрш, солёная.","[{""fd_id"": ""fd_ruff"", ""role"": ""required"", ""qty_rule"": ""{\""amount\"": \""as available / reconstruction range not fixed\"", \""basis\"": \""modern_reconstruction\""}""}, {""fd_id"": ""fd_salt_coarse"", ""role"": ""required"", ""qty_rule"": ""{\""min_g\"": 2, \""max_g\"": 20, \""basis\"": \""modern_reconstruction; preservation processes may override\""}""}]","[""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST000983"", ""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST000984"", ""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST000985""]",pc_food_fish_salted,none,fish_days_only,"[""RFR001"", ""RFR004"", ""RFR012""]",[],conditional,[],"{""poor"": ""occasional"", ""common_urban"": ""ordinary"", ""rural"": ""ordinary"", ""fisher"": ""ordinary"", ""merchant"": ""ordinary"", ""boyar"": ""ordinary"", ""clergy_monastery"": ""ordinary"", ""military"": ""ordinary""}","[""common""]","[""spring"", ""summer"", ""autumn"", ""winter""]","[""pm_salting""]","[""ARC0026"", ""ARC0018"", ""FSH0017"", ""HOU0015""]",method-dependent reconstruction,"[""spoiled"", ""damp"", ""rotten""]",,острый рассольный рыбный дух,"очень солёный, до жжения","плотная, волокнистая","потемневшая, с кристаллами соли",lex:fish_salted,"servings 10 per batch (gameplay estimate); quantities modern reconstruction, not historical",n/a,"[""undercooked_or_spoiled_illness_risk""]",B,C,ingredient_based_reconstruction,"[""master-food:SRC040"", ""master-food:FSRC010"", ""master-food:SRC025"", ""master-food:FSRC002"", ""master-food:FSRC003"", ""sources/master-archive-v1/data/normalized_source_tables/food_system/recipes.csv:RCP0218""]",C,candidate,
ds_ruff_dried,RCP0219,"Ёрш, сушёная",ruff dried,preservation,fish_dried,not_a_meal,"Исторически осторожная технологическая запись: Ёрш, сушёная.","[{""fd_id"": ""fd_ruff"", ""role"": ""required"", ""qty_rule"": ""{\""amount\"": \""as available / reconstruction range not fixed\"", \""basis\"": \""modern_reconstruction\""}""}, {""fd_id"": ""fd_salt_coarse"", ""role"": ""optional"", ""qty_rule"": ""as available""}]","[""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST000986"", ""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST000987"", ""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST000988""]",pc_food_fish_dried,none,fish_days_only,"[""RFR001"", ""RFR004"", ""RFR012""]",[],conditional,[],"{""poor"": ""occasional"", ""common_urban"": ""ordinary"", ""rural"": ""ordinary"", ""fisher"": ""ordinary"", ""merchant"": ""ordinary"", ""boyar"": ""ordinary"", ""clergy_monastery"": ""ordinary"", ""military"": ""ordinary""}","[""common""]","[""spring"", ""summer"", ""autumn"", ""winter""]","[""pm_drying""]","[""ARC0026"", ""ARC0018"", ""FSH0017"", ""HOU0015""]",method-dependent reconstruction,"[""rotten"", ""spoiled""]",,"сухой рыбный запах, ветер и дым","солоноватый, концентрированный","жёсткая, тянется волокнами",сморщенная тушка на жерди или в связке,lex:fish_dried,"servings 10 per batch (gameplay estimate); quantities modern reconstruction, not historical",n/a,"[""undercooked_or_spoiled_illness_risk""]",B,C,ingredient_based_reconstruction,"[""master-food:SRC040"", ""master-food:FSRC010"", ""master-food:SRC025"", ""master-food:FSRC002"", ""master-food:FSRC003"", ""sources/master-archive-v1/data/normalized_source_tables/food_system/recipes.csv:RCP0219""]",C,candidate,
ds_catfish_salted,RCP0220,"Сом — осторожная видовая категория, солёная",catfish salted,preservation,fish_salted,not_a_meal,"Исторически осторожная технологическая запись: Сом — осторожная видовая категория, солёная.","[{""fd_id"": ""fd_catfish"", ""role"": ""required"", ""qty_rule"": ""{\""amount\"": \""as available / reconstruction range not fixed\"", \""basis\"": \""modern_reconstruction\""}""}, {""fd_id"": ""fd_salt_coarse"", ""role"": ""required"", ""qty_rule"": ""{\""min_g\"": 2, \""max_g\"": 20, \""basis\"": \""modern_reconstruction; preservation processes may override\""}""}]","[""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST000989"", ""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST000990"", ""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST000991""]",pc_food_fish_salted,none,fish_days_only,"[""RFR001"", ""RFR004"", ""RFR012""]",[],conditional,[],"{""poor"": ""occasional"", ""common_urban"": ""ordinary"", ""rural"": ""ordinary"", ""fisher"": ""ordinary"", ""merchant"": ""ordinary"", ""boyar"": ""ordinary"", ""clergy_monastery"": ""ordinary"", ""military"": ""ordinary""}","[""common""]","[""spring"", ""summer"", ""autumn"", ""winter""]","[""pm_salting""]","[""ARC0026"", ""ARC0018"", ""FSH0017"", ""HOU0015""]",method-dependent reconstruction,"[""spoiled"", ""damp"", ""rotten""]",,острый рассольный рыбный дух,"очень солёный, до жжения","плотная, волокнистая","потемневшая, с кристаллами соли",lex:fish_salted,"servings 10 per batch (gameplay estimate); quantities modern reconstruction, not historical",n/a,"[""undercooked_or_spoiled_illness_risk""]",C,C,ingredient_based_reconstruction,"[""master-food:SRC040"", ""master-food:FSRC010"", ""master-food:SRC025"", ""master-food:FSRC002"", ""master-food:FSRC003"", ""sources/master-archive-v1/data/normalized_source_tables/food_system/recipes.csv:RCP0220""]",C,candidate,
ds_catfish_dried,RCP0221,"Сом — осторожная видовая категория, сушёная",catfish dried,preservation,fish_dried,not_a_meal,"Исторически осторожная технологическая запись: Сом — осторожная видовая категория, сушёная.","[{""fd_id"": ""fd_catfish"", ""role"": ""required"", ""qty_rule"": ""{\""amount\"": \""as available / reconstruction range not fixed\"", \""basis\"": \""modern_reconstruction\""}""}, {""fd_id"": ""fd_salt_coarse"", ""role"": ""optional"", ""qty_rule"": ""as available""}]","[""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST000992"", ""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST000993"", ""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST000994""]",pc_food_fish_dried,none,fish_days_only,"[""RFR001"", ""RFR004"", ""RFR012""]",[],conditional,[],"{""poor"": ""occasional"", ""common_urban"": ""ordinary"", ""rural"": ""ordinary"", ""fisher"": ""ordinary"", ""merchant"": ""ordinary"", ""boyar"": ""ordinary"", ""clergy_monastery"": ""ordinary"", ""military"": ""ordinary""}","[""common""]","[""spring"", ""summer"", ""autumn"", ""winter""]","[""pm_drying""]","[""ARC0026"", ""ARC0018"", ""FSH0017"", ""HOU0015""]",method-dependent reconstruction,"[""rotten"", ""spoiled""]",,"сухой рыбный запах, ветер и дым","солоноватый, концентрированный","жёсткая, тянется волокнами",сморщенная тушка на жерди или в связке,lex:fish_dried,"servings 10 per batch (gameplay estimate); quantities modern reconstruction, not historical",n/a,"[""undercooked_or_spoiled_illness_risk""]",C,C,ingredient_based_reconstruction,"[""master-food:SRC040"", ""master-food:FSRC010"", ""master-food:SRC025"", ""master-food:FSRC002"", ""master-food:FSRC003"", ""sources/master-archive-v1/data/normalized_source_tables/food_system/recipes.csv:RCP0221""]",C,candidate,
ds_whitefish_salted,RCP0222,"Сиг / сиговая рыба, солёная",whitefish salted,preservation,fish_salted,not_a_meal,"Исторически осторожная технологическая запись: Сиг / сиговая рыба, солёная.","[{""fd_id"": ""fd_whitefish"", ""role"": ""required"", ""qty_rule"": ""{\""amount\"": \""as available / reconstruction range not fixed\"", \""basis\"": \""modern_reconstruction\""}""}, {""fd_id"": ""fd_salt_coarse"", ""role"": ""required"", ""qty_rule"": ""{\""min_g\"": 2, \""max_g\"": 20, \""basis\"": \""modern_reconstruction; preservation processes may override\""}""}]","[""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST000995"", ""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST000996"", ""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST000997""]",pc_food_fish_salted,none,fish_days_only,"[""RFR001"", ""RFR004"", ""RFR012""]",[],conditional,[],"{""poor"": ""occasional"", ""common_urban"": ""ordinary"", ""rural"": ""ordinary"", ""fisher"": ""ordinary"", ""merchant"": ""ordinary"", ""boyar"": ""ordinary"", ""clergy_monastery"": ""ordinary"", ""military"": ""ordinary""}","[""common""]","[""spring"", ""summer"", ""autumn"", ""winter""]","[""pm_salting""]","[""ARC0026"", ""ARC0018"", ""FSH0017"", ""HOU0015""]",method-dependent reconstruction,"[""spoiled"", ""damp"", ""rotten""]",,острый рассольный рыбный дух,"очень солёный, до жжения","плотная, волокнистая","потемневшая, с кристаллами соли",lex:fish_salted,"servings 10 per batch (gameplay estimate); quantities modern reconstruction, not historical",n/a,"[""undercooked_or_spoiled_illness_risk""]",B,C,ingredient_based_reconstruction,"[""master-food:FSRC003"", ""master-food:SRC094"", ""master-food:FSRC002"", ""master-food:SRC025"", ""master-food:SRC040"", ""master-food:FSRC010"", ""sources/master-archive-v1/data/normalized_source_tables/food_system/recipes.csv:RCP0222""]",C,candidate,
ds_whitefish_dried,RCP0223,"Сиг / сиговая рыба, сушёная",whitefish dried,preservation,fish_dried,not_a_meal,"Исторически осторожная технологическая запись: Сиг / сиговая рыба, сушёная.","[{""fd_id"": ""fd_whitefish"", ""role"": ""required"", ""qty_rule"": ""{\""amount\"": \""as available / reconstruction range not fixed\"", \""basis\"": \""modern_reconstruction\""}""}, {""fd_id"": ""fd_salt_coarse"", ""role"": ""optional"", ""qty_rule"": ""as available""}]","[""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST000998"", ""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST000999"", ""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST001000""]",pc_food_fish_dried,none,fish_days_only,"[""RFR001"", ""RFR004"", ""RFR012""]",[],conditional,[],"{""poor"": ""occasional"", ""common_urban"": ""ordinary"", ""rural"": ""ordinary"", ""fisher"": ""ordinary"", ""merchant"": ""ordinary"", ""boyar"": ""ordinary"", ""clergy_monastery"": ""ordinary"", ""military"": ""ordinary""}","[""common""]","[""spring"", ""summer"", ""autumn"", ""winter""]","[""pm_drying""]","[""ARC0026"", ""ARC0018"", ""FSH0017"", ""HOU0015""]",method-dependent reconstruction,"[""rotten"", ""spoiled""]",,"сухой рыбный запах, ветер и дым","солоноватый, концентрированный","жёсткая, тянется волокнами",сморщенная тушка на жерди или в связке,lex:fish_dried,"servings 10 per batch (gameplay estimate); quantities modern reconstruction, not historical",n/a,"[""undercooked_or_spoiled_illness_risk""]",B,C,ingredient_based_reconstruction,"[""master-food:FSRC003"", ""master-food:SRC094"", ""master-food:FSRC002"", ""master-food:SRC025"", ""master-food:SRC040"", ""master-food:FSRC010"", ""sources/master-archive-v1/data/normalized_source_tables/food_system/recipes.csv:RCP0223""]",C,candidate,
ds_sturgeon_salted,RCP0224,"Осетровая рыба, солёная",sturgeon salted,preservation,fish_salted,not_a_meal,"Исторически осторожная технологическая запись: Осетровая рыба, солёная.","[{""fd_id"": ""fd_sturgeon"", ""role"": ""required"", ""qty_rule"": ""{\""amount\"": \""as available / reconstruction range not fixed\"", \""basis\"": \""modern_reconstruction\""}""}, {""fd_id"": ""fd_salt_coarse"", ""role"": ""required"", ""qty_rule"": ""{\""min_g\"": 2, \""max_g\"": 20, \""basis\"": \""modern_reconstruction; preservation processes may override\""}""}]","[""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST001001"", ""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST001002"", ""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST001003""]",pc_food_fish_salted,none,fish_days_only,"[""RFR001"", ""RFR004"", ""RFR012""]",[],conditional,[],"{""poor"": ""occasional"", ""common_urban"": ""ordinary"", ""rural"": ""ordinary"", ""fisher"": ""ordinary"", ""merchant"": ""ordinary"", ""boyar"": ""ordinary"", ""clergy_monastery"": ""ordinary"", ""military"": ""ordinary""}","[""common""]","[""spring"", ""summer"", ""autumn"", ""winter""]","[""pm_salting""]","[""ARC0026"", ""ARC0018"", ""FSH0017"", ""HOU0015""]",method-dependent reconstruction,"[""spoiled"", ""damp"", ""rotten""]",,острый рассольный рыбный дух,"очень солёный, до жжения","плотная, волокнистая","потемневшая, с кристаллами соли",lex:fish_salted,"servings 10 per batch (gameplay estimate); quantities modern reconstruction, not historical",n/a,"[""undercooked_or_spoiled_illness_risk""]",B,C,ingredient_based_reconstruction,"[""master-food:SRC040"", ""master-food:FSRC010"", ""master-food:FSRC002"", ""master-food:SRC025"", ""master-food:FSRC003"", ""sources/master-archive-v1/data/normalized_source_tables/food_system/recipes.csv:RCP0224""]",C,candidate,
ds_sturgeon_dried,RCP0225,"Осетровая рыба, сушёная",sturgeon dried,preservation,fish_dried,not_a_meal,"Исторически осторожная технологическая запись: Осетровая рыба, сушёная.","[{""fd_id"": ""fd_sturgeon"", ""role"": ""required"", ""qty_rule"": ""{\""amount\"": \""as available / reconstruction range not fixed\"", \""basis\"": \""modern_reconstruction\""}""}, {""fd_id"": ""fd_salt_coarse"", ""role"": ""optional"", ""qty_rule"": ""as available""}]","[""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST001004"", ""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST001005"", ""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST001006""]",pc_food_fish_dried,none,fish_days_only,"[""RFR001"", ""RFR004"", ""RFR012""]",[],conditional,[],"{""poor"": ""occasional"", ""common_urban"": ""ordinary"", ""rural"": ""ordinary"", ""fisher"": ""ordinary"", ""merchant"": ""ordinary"", ""boyar"": ""ordinary"", ""clergy_monastery"": ""ordinary"", ""military"": ""ordinary""}","[""common""]","[""spring"", ""summer"", ""autumn"", ""winter""]","[""pm_drying""]","[""ARC0026"", ""ARC0018"", ""FSH0017"", ""HOU0015""]",method-dependent reconstruction,"[""rotten"", ""spoiled""]",,"сухой рыбный запах, ветер и дым","солоноватый, концентрированный","жёсткая, тянется волокнами",сморщенная тушка на жерди или в связке,lex:fish_dried,"servings 10 per batch (gameplay estimate); quantities modern reconstruction, not historical",n/a,"[""undercooked_or_spoiled_illness_risk""]",B,C,ingredient_based_reconstruction,"[""master-food:SRC040"", ""master-food:FSRC010"", ""master-food:FSRC002"", ""master-food:SRC025"", ""master-food:FSRC003"", ""sources/master-archive-v1/data/normalized_source_tables/food_system/recipes.csv:RCP0225""]",C,candidate,
ds_salmonid_salted,RCP0226,"Лососевая рыба, солёная",salmonid salted,preservation,fish_salted,not_a_meal,"Исторически осторожная технологическая запись: Лососевая рыба, солёная.","[{""fd_id"": ""fd_salmonid"", ""role"": ""required"", ""qty_rule"": ""{\""amount\"": \""as available / reconstruction range not fixed\"", \""basis\"": \""modern_reconstruction\""}""}, {""fd_id"": ""fd_salt_coarse"", ""role"": ""required"", ""qty_rule"": ""{\""min_g\"": 2, \""max_g\"": 20, \""basis\"": \""modern_reconstruction; preservation processes may override\""}""}]","[""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST001007"", ""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST001008"", ""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST001009""]",pc_food_fish_salted,none,fish_days_only,"[""RFR001"", ""RFR004"", ""RFR012""]",[],conditional,[],"{""poor"": ""occasional"", ""common_urban"": ""ordinary"", ""rural"": ""ordinary"", ""fisher"": ""ordinary"", ""merchant"": ""ordinary"", ""boyar"": ""ordinary"", ""clergy_monastery"": ""ordinary"", ""military"": ""ordinary""}","[""common""]","[""spring"", ""summer"", ""autumn"", ""winter""]","[""pm_salting""]","[""ARC0026"", ""ARC0018"", ""FSH0017"", ""HOU0015""]",method-dependent reconstruction,"[""spoiled"", ""damp"", ""rotten""]",,острый рассольный рыбный дух,"очень солёный, до жжения","плотная, волокнистая","потемневшая, с кристаллами соли",lex:fish_salted,"servings 10 per batch (gameplay estimate); quantities modern reconstruction, not historical",n/a,"[""undercooked_or_spoiled_illness_risk""]",B,C,ingredient_based_reconstruction,"[""master-food:SRC040"", ""master-food:FSRC010"", ""master-food:FSRC002"", ""master-food:SRC025"", ""master-food:FSRC003"", ""sources/master-archive-v1/data/normalized_source_tables/food_system/recipes.csv:RCP0226""]",C,candidate,
ds_salmonid_dried,RCP0227,"Лососевая рыба, сушёная",salmonid dried,preservation,fish_dried,not_a_meal,"Исторически осторожная технологическая запись: Лососевая рыба, сушёная.","[{""fd_id"": ""fd_salmonid"", ""role"": ""required"", ""qty_rule"": ""{\""amount\"": \""as available / reconstruction range not fixed\"", \""basis\"": \""modern_reconstruction\""}""}, {""fd_id"": ""fd_salt_coarse"", ""role"": ""optional"", ""qty_rule"": ""as available""}]","[""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST001010"", ""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST001011"", ""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST001012""]",pc_food_fish_dried,none,fish_days_only,"[""RFR001"", ""RFR004"", ""RFR012""]",[],conditional,[],"{""poor"": ""occasional"", ""common_urban"": ""ordinary"", ""rural"": ""ordinary"", ""fisher"": ""ordinary"", ""merchant"": ""ordinary"", ""boyar"": ""ordinary"", ""clergy_monastery"": ""ordinary"", ""military"": ""ordinary""}","[""common""]","[""spring"", ""summer"", ""autumn"", ""winter""]","[""pm_drying""]","[""ARC0026"", ""ARC0018"", ""FSH0017"", ""HOU0015""]",method-dependent reconstruction,"[""rotten"", ""spoiled""]",,"сухой рыбный запах, ветер и дым","солоноватый, концентрированный","жёсткая, тянется волокнами",сморщенная тушка на жерди или в связке,lex:fish_dried,"servings 10 per batch (gameplay estimate); quantities modern reconstruction, not historical",n/a,"[""undercooked_or_spoiled_illness_risk""]",B,C,ingredient_based_reconstruction,"[""master-food:SRC040"", ""master-food:FSRC010"", ""master-food:FSRC002"", ""master-food:SRC025"", ""master-food:FSRC003"", ""sources/master-archive-v1/data/normalized_source_tables/food_system/recipes.csv:RCP0227""]",C,candidate,
ds_smelt_salted,RCP0228,"Снеток или мелкая озёрная рыба — осторожная категория, солёная",smelt salted,preservation,fish_salted,not_a_meal,"Исторически осторожная технологическая запись: Снеток или мелкая озёрная рыба — осторожная категория, солёная.","[{""fd_id"": ""fd_smelt"", ""role"": ""required"", ""qty_rule"": ""{\""amount\"": \""as available / reconstruction range not fixed\"", \""basis\"": \""modern_reconstruction\""}""}, {""fd_id"": ""fd_salt_coarse"", ""role"": ""required"", ""qty_rule"": ""{\""min_g\"": 2, \""max_g\"": 20, \""basis\"": \""modern_reconstruction; preservation processes may override\""}""}]","[""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST001013"", ""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST001014"", ""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST001015""]",pc_food_fish_salted,none,fish_days_only,"[""RFR001"", ""RFR004"", ""RFR012""]",[],conditional,[],"{""poor"": ""occasional"", ""common_urban"": ""ordinary"", ""rural"": ""ordinary"", ""fisher"": ""ordinary"", ""merchant"": ""ordinary"", ""boyar"": ""ordinary"", ""clergy_monastery"": ""ordinary"", ""military"": ""ordinary""}","[""common""]","[""spring"", ""summer"", ""autumn"", ""winter""]","[""pm_salting""]","[""ARC0026"", ""ARC0018"", ""FSH0017"", ""HOU0015""]",method-dependent reconstruction,"[""spoiled"", ""damp"", ""rotten""]",,острый рассольный рыбный дух,"очень солёный, до жжения","плотная, волокнистая","потемневшая, с кристаллами соли",lex:fish_salted,"servings 10 per batch (gameplay estimate); quantities modern reconstruction, not historical",n/a,"[""undercooked_or_spoiled_illness_risk""]",C,C,ingredient_based_reconstruction,"[""master-food:SRC040"", ""master-food:FSRC010"", ""master-food:SRC025"", ""master-food:FSRC002"", ""master-food:FSRC003"", ""sources/master-archive-v1/data/normalized_source_tables/food_system/recipes.csv:RCP0228""]",C,candidate,
ds_smelt_dried,RCP0229,"Снеток или мелкая озёрная рыба — осторожная категория, сушёная",smelt dried,preservation,fish_dried,not_a_meal,"Исторически осторожная технологическая запись: Снеток или мелкая озёрная рыба — осторожная категория, сушёная.","[{""fd_id"": ""fd_smelt"", ""role"": ""required"", ""qty_rule"": ""{\""amount\"": \""as available / reconstruction range not fixed\"", \""basis\"": \""modern_reconstruction\""}""}, {""fd_id"": ""fd_salt_coarse"", ""role"": ""optional"", ""qty_rule"": ""as available""}]","[""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST001016"", ""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST001017"", ""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST001018""]",pc_food_fish_dried,none,fish_days_only,"[""RFR001"", ""RFR004"", ""RFR012""]",[],conditional,[],"{""poor"": ""occasional"", ""common_urban"": ""ordinary"", ""rural"": ""ordinary"", ""fisher"": ""ordinary"", ""merchant"": ""ordinary"", ""boyar"": ""ordinary"", ""clergy_monastery"": ""ordinary"", ""military"": ""ordinary""}","[""common""]","[""spring"", ""summer"", ""autumn"", ""winter""]","[""pm_drying""]","[""ARC0026"", ""ARC0018"", ""FSH0017"", ""HOU0015""]",method-dependent reconstruction,"[""rotten"", ""spoiled""]",,"сухой рыбный запах, ветер и дым","солоноватый, концентрированный","жёсткая, тянется волокнами",сморщенная тушка на жерди или в связке,lex:fish_dried,"servings 10 per batch (gameplay estimate); quantities modern reconstruction, not historical",n/a,"[""undercooked_or_spoiled_illness_risk""]",C,C,ingredient_based_reconstruction,"[""master-food:SRC040"", ""master-food:FSRC010"", ""master-food:SRC025"", ""master-food:FSRC002"", ""master-food:FSRC003"", ""sources/master-archive-v1/data/normalized_source_tables/food_system/recipes.csv:RCP0229""]",C,candidate,
